Date,NOVA17,position
2017-06-19,-0.00021898531874375848,BIL
2017-06-20,0.0,BIL
2017-06-21,0.0002190332838172271,BIL
2017-06-22,0.000218574657105286,BIL
2017-06-23,-0.00021852689266455005,BIL
2017-06-26,-0.00021898531874375848,BIL
2017-06-27,0.0,BIL
2017-06-28,0.00043765581604726655,BIL
2017-06-29,-0.00021852689266455005,BIL
2017-06-30,0.000218574657105286,BIL
2017-07-03,0.00010880155294712424,BIL
2017-07-05,-0.0002184004873779788,BIL
2017-07-06,0.00021844819657057535,BIL
2017-07-07,0.0,BIL
2017-07-10,0.0,BIL
2017-07-11,0.0,BIL
2017-07-12,-0.0002184004873779788,BIL
2017-07-13,0.0,BIL
2017-07-14,0.000437409664279631,BIL
2017-07-17,-0.0002188657337219846,BIL
2017-07-18,0.0,BIL
2017-07-19,0.0,BIL
2017-07-20,0.0,BIL
2017-07-21,0.0,BIL
2017-07-24,0.0,BIL
2017-07-25,0.0,BIL
2017-07-26,0.00021891364641790645,BIL
2017-07-27,0.0002187631243766308,BIL
2017-07-28,-0.00021871527753913877,BIL
2017-07-31,0.0,BIL
2017-08-01,0.0002626799242044786,BIL
2017-08-02,0.0002191160043827356,BIL
2017-08-03,0.0,BIL
2017-08-04,0.0,BIL
2017-08-07,0.0,BIL
2017-08-08,0.0,BIL
2017-08-09,0.0,BIL
2017-08-10,0.0,BIL
2017-08-11,0.00021824752366494948,BIL
2017-08-14,-0.0002181999020766101,BIL
2017-08-15,0.00021824752366494948,BIL
2017-08-16,-0.0002181999020766101,BIL
2017-08-17,0.00021824752366494948,BIL
2017-08-18,-0.0002181999020766101,BIL
2017-08-21,0.00021824752366494948,BIL
2017-08-22,0.0002194303526523722,BIL
2017-08-23,0.0,BIL
2017-08-24,0.0,BIL
2017-08-25,-0.00021938221353579035,BIL
2017-08-28,0.0002194303526523722,BIL
2017-08-29,0.0,BIL
2017-08-30,0.0,BIL
2017-08-31,0.00021804951784609727,BIL
2017-09-01,6.559533092431735e-05,BIL
2017-09-05,-0.0004376151430007802,BIL
2017-09-06,0.0004378067338572933,BIL
2017-09-07,0.0,BIL
2017-09-08,-0.00021870508551835588,BIL
2017-09-11,0.0,BIL
2017-09-12,0.0004376083641934869,BIL
2017-09-13,0.0,BIL
2017-09-14,-0.00021875970522056143,BIL
2017-09-15,0.0,BIL
2017-09-18,0.0,BIL
2017-09-19,0.0004379226009465498,BIL
2017-09-20,0.0,BIL
2017-09-21,0.0,BIL
2017-09-22,0.0,BIL
2017-09-25,0.0,BIL
2017-09-26,0.0,BIL
2017-09-27,0.0,BIL
2017-09-28,-0.00021901911602528745,BIL
2017-09-29,0.00043731448331674194,BIL
2017-10-02,4.352797850426526e-05,BIL
2017-10-03,0.0,BIL
2017-10-04,-0.00021875697697526508,BIL
2017-10-05,0.0002188048420610489,BIL
2017-10-06,-0.00021875697697526508,BIL
2017-10-09,0.0,BIL
2017-10-10,0.0,BIL
2017-10-11,0.0,BIL
2017-10-12,0.0004380194310171781,BIL
2017-10-13,0.0,BIL
2017-10-16,-0.00021911861074708217,BIL
2017-10-17,0.00021916663423549032,BIL
2017-10-18,0.0,BIL
2017-10-19,0.0,BIL
2017-10-20,0.00021922100262128374,BIL
2017-10-23,-0.00021917295530626824,BIL
2017-10-24,0.0004374180865005517,BIL
2017-10-25,0.0,BIL
2017-10-26,0.0,BIL
2017-10-27,0.0,BIL
2017-10-30,-0.0002181016822588866,BIL
2017-10-31,0.0002181492609796276,BIL
2017-11-01,0.0001089996675764926,BIL
2017-11-02,-0.0002186919275457555,BIL
2017-11-03,0.0,BIL
2017-11-06,0.00021873976416642016,BIL
2017-11-07,0.0,BIL
2017-11-08,0.0,BIL
2017-11-09,-0.0002186919275457555,BIL
2017-11-10,0.00021873976416642016,BIL
2017-11-13,0.0,BIL
2017-11-14,0.0,BIL
2017-11-15,0.0,BIL
2017-11-16,0.0002189989353991173,BIL
2017-11-17,-0.00021895098536639512,BIL
2017-11-20,0.0002189989353991173,BIL
2017-11-21,0.00021925792600008265,BIL
2017-11-22,0.0,BIL
2017-11-24,-0.00021920986250023589,BIL
2017-11-27,0.0,BIL
2017-11-28,0.0004372880894654152,BIL
2017-11-29,-0.0002179348631453637,BIL
2017-11-30,0.0,BIL
2017-12-01,6.495485893021069e-05,BIL
2017-12-04,0.00010913753221331035,BIL
2017-12-05,0.00010922789582279435,BIL
2017-12-06,-0.00010921596639257292,BIL
2017-12-07,0.00010922789582279435,BIL
2017-12-08,0.00010972727709668284,BIL
2017-12-11,-0.00010971523834224506,BIL
2017-12-12,0.00010972727709668284,BIL
2017-12-13,-0.00010971523834224506,BIL
2017-12-14,0.00010972727709668284,BIL
2017-12-15,0.00010971523834224506,BIL
2017-12-18,0.00010898752430232861,BIL
2017-12-19,2.1672455188692652e-05,BIL
2017-12-20,0.0,BIL
2017-12-21,0.0,BIL
2017-12-22,0.00021907106100926832,BIL
2017-12-26,-0.0001096648456306859,BIL
2017-12-27,0.000219251531489828,BIL
2017-12-28,0.0,BIL
2017-12-29,-0.00021920347079318336,BIL
2018-01-02,0.0001096768733279685,BIL
2018-01-03,0.00021861426356384328,BIL
2018-01-04,0.00010923215009750464,BIL
2018-01-05,0.0,BIL
2018-01-08,0.00010962890157051319,BIL
2018-01-09,0.0,BIL
2018-01-10,0.0,BIL
2018-01-11,-0.00010961688439192763,BIL
2018-01-12,0.0003281715115046602,BIL
2018-01-16,-0.00021847091400406526,BIL
2018-01-17,0.00021851865397404246,BIL
2018-01-18,0.0,BIL
2018-01-19,0.00011000148404982646,BIL
2018-01-22,0.00010835537376263638,BIL
2018-01-23,0.0,BIL
2018-01-24,0.00010946689519930608,BIL
2018-01-25,0.0,BIL
2018-01-26,0.00021901193048345924,BIL
2018-01-29,-0.00021896397476062202,BIL
2018-01-30,0.00010945491350966563,BIL
2018-01-31,0.00010954502673232724,BIL
2018-02-01,-4.4099038273515134e-05,BIL
2018-02-02,-0.06764268028901443,UPRO
2018-02-05,-0.12297105733984748,UPRO
2018-02-06,0.05775668029960124,UPRO
2018-02-07,-0.01890655183638701,UPRO
2018-02-08,-0.11138279291489128,UPRO
2018-02-09,0.046366765570778457,UPRO
2018-02-12,0.039208311860345235,UPRO
2018-02-13,0.008780973102182843,UPRO
2018-02-14,0.041088873060554754,UPRO
2018-02-15,0.03656205053025441,UPRO
2018-02-16,0.0007519605655268435,UPRO
2018-02-20,-0.017623080767749433,UPRO
2018-02-21,-0.015992453121819072,UPRO
2018-02-22,0.0040985999736675716,UPRO
2018-02-23,0.047642584621135686,UPRO
2018-02-26,0.03472811342898874,UPRO
2018-02-27,-0.03862618413922858,UPRO
2018-02-28,-0.03261514878223304,UPRO
2018-03-01,-0.04069531850222319,UPRO
2018-03-02,0.015426106104490689,UPRO
2018-03-05,0.033751260427130614,UPRO
2018-03-06,0.00790233658879158,UPRO
2018-03-07,-0.0011003054133456036,UPRO
2018-03-08,0.013357099606907452,UPRO
2018-03-09,0.05204515047570468,UPRO
2018-03-12,-0.0035520375876008092,UPRO
2018-03-13,-0.019249439855762218,UPRO
2018-03-14,-0.015992668188801296,UPRO
2018-03-15,-0.0035596342341115417,UPRO
2018-03-16,0.003437930298669123,UPRO
2018-03-19,-0.040771323197376086,UPRO
2018-03-20,0.004481378408792258,UPRO
2018-03-21,-0.00514798442724651,UPRO
2018-03-22,-0.0664002484142856,UPRO
2018-03-23,-0.07405196475782982,UPRO
2018-03-26,0.08281302286180936,UPRO
2018-03-27,-0.05250927229847202,UPRO
2018-03-28,-0.008380142849607641,UPRO
2018-03-29,0.04225491147899341,UPRO
2018-04-02,-0.0686149145450361,UPRO
2018-04-03,-0.00044794381867635253,MIX
2018-04-04,0.004316132741059409,MIX
2018-04-05,0.00021725759985202764,MIX
2018-04-06,-0.00567487496439345,MIX
2018-04-09,0.0032900307756846825,MIX
2018-04-10,0.007043328072372623,MIX
2018-04-11,-0.000845422076387714,MIX
2018-04-12,0.0004510877079540454,MIX
2018-04-13,-0.00030596019431794463,MIX
2018-04-16,0.004276426074241169,MIX
2018-04-17,0.006713594503561127,MIX
2018-04-18,-0.003629254606706711,MIX
2018-04-19,-0.006846891749677841,MIX
2018-04-20,-0.007843403832658802,MIX
2018-04-23,5.1554153970456706e-05,MIX
2018-04-24,-0.009012271698415786,MIX
2018-04-25,-0.0021130865260173826,MIX
2018-04-26,0.00858242298692169,MIX
2018-04-27,0.004325814448673859,MIX
2018-04-30,-0.002962397447274112,MIX
2018-05-01,-0.0009117581421467236,MIX
2018-05-02,-0.024101412698027676,UPRO
2018-05-03,-0.0067706881357896265,UPRO
2018-05-04,0.03901918464437282,UPRO
2018-05-07,0.009803328784179222,UPRO
2018-05-08,0.00029857716222236874,UPRO
2018-05-09,0.029264481852671942,UPRO
2018-05-10,0.02741741720270996,UPRO
2018-05-11,0.005647454436178423,UPRO
2018-05-14,0.004282227338811673,UPRO
2018-05-15,-0.021389248252952853,UPRO
2018-05-16,0.012714120925912953,UPRO
2018-05-17,-0.002398047985717744,UPRO
2018-05-18,-0.0077771402476632945,UPRO
2018-05-21,0.022374192120392156,UPRO
2018-05-22,-0.00850305468693513,UPRO
2018-05-23,0.007732228819351095,UPRO
2018-05-24,-0.005580260561977024,UPRO
2018-05-25,-0.008417699210561347,UPRO
2018-05-29,-0.03289465963514293,UPRO
2018-05-30,0.038183084723055316,UPRO
2018-05-31,-0.020714509075053678,UPRO
2018-06-01,0.03151343923062999,UPRO
2018-06-04,0.014228633446817796,UPRO
2018-06-05,0.0028883591882733484,UPRO
2018-06-06,0.02509776747806214,UPRO
2018-06-07,-0.0014046834468495195,UPRO
2018-06-08,0.007837688839670287,UPRO
2018-06-11,0.004187240314994289,UPRO
2018-06-12,0.004368621799441863,UPRO
2018-06-13,-0.011466870193980405,UPRO
2018-06-14,0.008399924699283856,UPRO
2018-06-15,-0.004165056331337791,UPRO
2018-06-18,-0.007169857246889899,UPRO
2018-06-19,-0.011033208060040045,UPRO
2018-06-20,0.004020149106640281,UPRO
2018-06-21,-0.01820001657932302,UPRO
2018-06-22,0.004737252467777564,UPRO
2018-06-25,-0.039770317993652715,UPRO
2018-06-26,0.005337434265982655,UPRO
2018-06-27,-0.02505830681349175,UPRO
2018-06-28,0.017860844008500187,UPRO
2018-06-29,0.0032098961088469213,UPRO
2018-07-02,0.005545846997778492,UPRO
2018-07-03,-0.011455039029132141,UPRO
2018-07-05,0.025107552745515793,UPRO
2018-07-06,0.024073599824085745,UPRO
2018-07-09,0.027595868005025004,UPRO
2018-07-10,0.010543118396665108,UPRO
2018-07-11,-0.02106293229511713,UPRO
2018-07-12,0.025537800489636275,UPRO
2018-07-13,0.001960842645066352,UPRO
2018-07-16,-0.0021526979582781047,UPRO
2018-07-17,0.012551587121204077,UPRO
2018-07-18,0.005616753511663131,UPRO
2018-07-19,-0.011556198967304643,UPRO
2018-07-20,-0.0035071343948314126,UPRO
2018-07-23,0.00586610924056008,UPRO
2018-07-24,0.013607945184713088,UPRO
2018-07-25,0.02723454947850623,UPRO
2018-07-26,-0.009522081213038436,UPRO
2018-07-27,-0.019415820733249323,UPRO
2018-07-30,-0.016724165621306963,UPRO
2018-07-31,0.014858261886237845,UPRO
2018-08-01,-0.004045421185196241,UPRO
2018-08-02,0.014700117191174922,UPRO
2018-08-03,0.013534057086938,UPRO
2018-08-06,0.01090852034892631,UPRO
2018-08-07,0.00893006496664528,UPRO
2018-08-08,-0.0022127008215154786,UPRO
2018-08-09,-0.003881090949068078,UPRO
2018-08-10,-0.020222278700551488,UPRO
2018-08-13,-0.010604167137277298,UPRO
2018-08-14,0.018755860607881036,UPRO
2018-08-15,-0.02198000871174488,UPRO
2018-08-16,0.022665917400477076,UPRO
2018-08-17,0.00976714291557701,UPRO
2018-08-20,0.00762663311636147,UPRO
2018-08-21,0.005538210824319378,UPRO
2018-08-22,-0.0005509765778732856,UPRO
2018-08-23,-0.005694283773842956,UPRO
2018-08-24,0.018104671459021837,UPRO
2018-08-27,0.023226104413995197,UPRO
2018-08-28,0.0014189606163177437,UPRO
2018-08-29,0.01629159339886166,UPRO
2018-08-30,-0.012894169084211371,UPRO
2018-08-31,-0.0003530413459043036,UPRO
2018-09-04,-0.004414858110458497,UPRO
2018-09-05,-0.008158696755656836,UPRO
2018-09-06,-0.00965669529752422,UPRO
2018-09-07,-0.0065004022316791366,UPRO
2018-09-10,0.005634255762819507,UPRO
2018-09-11,0.010482522328492339,UPRO
2018-09-12,0.00017885702342823606,UPRO
2018-09-13,0.016452118378739833,UPRO
2018-09-14,0.0010556540773221101,UPRO
2018-09-17,-0.016695993863415026,UPRO
2018-09-18,0.01608555130141709,UPRO
2018-09-19,0.0033422351162131214,UPRO
2018-09-20,0.02331680017438731,UPRO
2018-09-21,-0.0027409691561071092,UPRO
2018-09-24,-0.009276867188299454,UPRO
2018-09-25,-0.0039881680783706575,UPRO
2018-09-26,-0.009267904408349237,UPRO
2018-09-27,0.008088605277117633,UPRO
2018-09-28,-0.001046497363485277,UPRO
2018-10-01,0.01134959500658872,UPRO
2018-10-02,-0.0010357682636350507,UPRO
2018-10-03,0.001382479302912465,UPRO
2018-10-04,-0.023990168983371807,UPRO
2018-10-05,-0.01591532014571917,UPRO
2018-10-08,-0.001617026990850312,UPRO
2018-10-09,-0.0039596146950435784,UPRO
2018-10-10,-0.09631374542514592,UPRO
2018-10-11,-0.06478694570582044,UPRO
2018-10-12,0.04041039079367259,UPRO
2018-10-15,-0.016851810273096235,UPRO
2018-10-16,0.0627090517052149,UPRO
2018-10-17,0.0021637709764328328,UPRO
2018-10-18,-0.042983253515446074,UPRO
2018-10-19,-0.0028712456838192457,UPRO
2018-10-22,-0.012546322268210064,UPRO
2018-10-23,-0.017079715532781092,UPRO
2018-10-24,-0.09154468451476894,UPRO
2018-10-25,0.055516320820355736,UPRO
2018-10-26,-0.05436428171819252,UPRO
2018-10-29,-0.01729391683777992,UPRO
2018-10-30,0.046373504410029964,UPRO
2018-10-31,0.031136076326860662,UPRO
2018-11-01,0.03129826219717846,UPRO
2018-11-02,-0.01966227770177842,UPRO
2018-11-05,0.018312790041540294,UPRO
2018-11-06,0.017983120082596615,UPRO
2018-11-07,0.06351199093789184,UPRO
2018-11-08,-0.005932103766842833,UPRO
2018-11-09,-0.027650964026347147,UPRO
2018-11-12,-0.05810148143395155,UPRO
2018-11-13,-0.004995601955177009,UPRO
2018-11-14,-0.0218293007852306,UPRO
2018-11-15,0.03191295326166821,UPRO
2018-11-16,0.007136293031237306,UPRO
2018-11-19,-0.04895865108576958,UPRO
2018-11-20,-0.05689761585117403,UPRO
2018-11-21,0.009575850808162034,UPRO
2018-11-23,-0.020156161418532936,UPRO
2018-11-26,0.04719288776149888,UPRO
2018-11-27,0.00970635020060362,UPRO
2018-11-28,0.06843651280548624,UPRO
2018-11-29,-0.006426617572675375,UPRO
2018-11-30,0.020052075673697933,UPRO
2018-12-03,0.03720120781462022,UPRO
2018-12-04,-0.09496639797657369,UPRO
2018-12-06,-0.006305063914068931,UPRO
2018-12-07,-0.07002013582708666,UPRO
2018-12-10,0.004629637752827431,UPRO
2018-12-11,-0.00024257290286022748,UPRO
2018-12-12,0.015768929159290623,UPRO
2018-12-13,-0.0011942300125794558,UPRO
2018-12-14,-0.05595399658626721,UPRO
2018-12-17,-0.06053714077842809,UPRO
2018-12-18,-0.0018870041019014572,UPRO
2018-12-19,-0.0459213848558675,UPRO
2018-12-20,-0.04898035047985205,UPRO
2018-12-21,-0.06281654837427253,UPRO
2018-12-24,-0.07878023505299248,UPRO
2018-12-26,0.14721804678268735,UPRO
2018-12-27,0.026545632356931526,UPRO
2018-12-28,-0.004701637865649921,UPRO
2018-12-31,0.02686725150046132,UPRO
2019-01-02,0.002012567083181649,UPRO
2019-01-03,-0.009241771514855498,MIX
2019-01-04,0.010960507161411392,MIX
2019-01-07,0.002468214037000205,MIX
2019-01-08,0.003383500032258624,MIX
2019-01-09,0.0015544039332203718,MIX
2019-01-10,-0.001453045791500962,MIX
2019-01-11,0.0021439793596214063,MIX
2019-01-14,-0.004910886832136974,MIX
2019-01-15,0.0039044969430345744,MIX
2019-01-16,0.0017093687505653765,MIX
2019-01-17,0.00391837663709127,MIX
2019-01-18,0.0040341078863304625,MIX
2019-01-22,-0.0033677451211280296,MIX
2019-01-23,0.0008383733455482045,MIX
2019-01-24,0.0035486734278856735,MIX
2019-01-25,0.0018361372321298863,MIX
2019-01-28,-0.004297665125116756,MIX
2019-01-29,0.0018693711305227678,MIX
2019-01-30,0.007543425416789373,MIX
2019-01-31,0.008691388899412122,MIX
2019-02-01,-0.00277895521333682,MIX
2019-02-04,0.018320955493782546,UPRO
2019-02-05,0.012933920720784142,UPRO
2019-02-06,-0.004928148542571065,UPRO
2019-02-07,-0.028815887949430796,UPRO
2019-02-08,0.003708686839156039,UPRO
2019-02-11,0.0016169291859768897,UPRO
2019-02-12,0.038275186050166665,UPRO
2019-02-13,0.008882874083272707,UPRO
2019-02-14,-0.00682386417727987,UPRO
2019-02-15,0.03213652905202058,UPRO
2019-02-19,0.004938926989201731,UPRO
2019-02-20,0.005983338334496047,UPRO
2019-02-21,-0.011045436099397121,UPRO
2019-02-22,0.01890047382815374,UPRO
2019-02-25,0.004215891560150675,UPRO
2019-02-26,-0.0031487698360701533,UPRO
2019-02-27,-0.0016842791602476037,UPRO
2019-02-28,-0.006749912306043382,UPRO
2019-03-01,0.01996189905407908,UPRO
2019-03-04,-0.011867537454025912,UPRO
2019-03-05,-0.004214198712634731,UPRO
2019-03-06,-0.018408733533552546,UPRO
2019-03-07,-0.025005265193466353,UPRO
2019-03-08,-0.00619049834912988,UPRO
2019-03-11,0.043603858714342136,UPRO
2019-03-12,0.010232405105929487,UPRO
2019-03-13,0.019835190263493674,UPRO
2019-03-14,-0.002069128027533673,UPRO
2019-03-15,0.014514175313967481,UPRO
2019-03-18,0.01124036615691315,UPRO
2019-03-19,0.0006059809725842413,UPRO
2019-03-20,-0.010441648142785254,UPRO
2019-03-21,0.032924156132536186,UPRO
2019-03-22,-0.057018252085436094,UPRO
2019-03-25,-0.0025194721988912594,UPRO
2019-03-26,0.021048046907090168,UPRO
2019-03-27,-0.014017526501024835,UPRO
2019-03-28,0.01066277463386589,UPRO
2019-03-29,0.01944525148538978,UPRO
2019-04-01,0.034902597795785084,UPRO
2019-04-02,-0.00019573146267415353,UPRO
2019-04-03,0.005883236941359726,UPRO
2019-04-04,0.006434097450764842,UPRO
2019-04-05,0.01297946366615732,UPRO
2019-04-08,0.0038248260266824374,UPRO
2019-04-09,-0.016003075549630652,UPRO
2019-04-10,0.010261471323395721,UPRO
2019-04-11,-0.0011499657686557807,UPRO
2019-04-12,0.020145814254267425,UPRO
2019-04-15,-0.002633043407727298,UPRO
2019-04-16,0.0028286085447204457,UPRO
2019-04-17,-0.008649822537913243,UPRO
2019-04-18,0.005311262277374551,UPRO
2019-04-22,0.0032072748575624477,UPRO
2019-04-23,0.025578264237145154,UPRO
2019-04-24,-0.0058680863641176195,UPRO
2019-04-25,-0.003135980408360717,UPRO
2019-04-26,0.014433828388001446,UPRO
2019-04-29,0.003465777856804797,UPRO
2019-04-30,0.0016359190217551944,UPRO
2019-05-01,-0.022504281506275703,UPRO
2019-05-02,-0.006127084349958789,UPRO
2019-05-03,0.028208503496490955,UPRO
2019-05-06,-0.011809799320804837,UPRO
2019-05-07,-0.05000905955923218,UPRO
2019-05-08,-0.004644880294405573,UPRO
2019-05-09,-0.010110806624199276,UPRO
2019-05-10,0.014142739527655879,UPRO
2019-05-13,-0.07398819520942335,UPRO
2019-05-14,0.02509937133819773,UPRO
2019-05-15,0.017343311137014483,UPRO
2019-05-16,0.027075775545439384,UPRO
2019-05-17,-0.018746028976256324,UPRO
2019-05-20,-0.019303838083673086,UPRO
2019-05-21,0.025771358124762278,UPRO
2019-05-22,-0.008506486295166593,UPRO
2019-05-23,-0.035913754280445964,UPRO
2019-05-24,0.003931994300197195,UPRO
2019-05-28,-0.02679866110444773,UPRO
2019-05-29,-0.019910690952214982,UPRO
2019-05-30,0.007131809714879811,UPRO
2019-05-31,-0.04098698947157042,UPRO
2019-06-03,-0.008055658702735058,UPRO
2019-06-04,0.06496719877689294,UPRO
2019-06-05,0.025206668438116475,UPRO
2019-06-06,0.01900849225188561,UPRO
2019-06-07,0.030210879365980103,UPRO
2019-06-10,0.0137768616972751,UPRO
2019-06-11,-0.0007768730050532469,UPRO
2019-06-12,-0.0054400973600953195,UPRO
2019-06-13,0.013088726086828206,UPRO
2019-06-14,-0.0050136772920129635,UPRO
2019-06-17,0.0017441064315122379,UPRO
2019-06-18,0.029599803325304652,UPRO
2019-06-19,0.008267438902325841,UPRO
2019-06-20,0.027767440787955122,UPRO
2019-06-21,-0.00380769499079725,UPRO
2019-06-24,-0.004004522884756945,UPRO
2019-06-25,-0.029122582412676623,UPRO
2019-06-26,-0.0043362384378459184,UPRO
2019-06-27,0.01117212251749633,UPRO
2019-06-28,0.01404496283421186,UPRO
2019-07-01,0.026038736703921428,UPRO
2019-07-02,0.009539323408736644,UPRO
2019-07-03,0.0221071587429158,UPRO
2019-07-05,-0.004360748098430123,UPRO
2019-07-08,-0.014891300603647628,UPRO
2019-07-09,0.003379027270489221,UPRO
2019-07-10,0.014179336649258856,UPRO
2019-07-11,0.006116672227088227,UPRO
2019-07-12,0.014069898254354785,UPRO
2019-07-15,0.00017105046417342784,UPRO
2019-07-16,-0.009932971794221479,UPRO
2019-07-17,-0.019892788999689937,UPRO
2019-07-18,0.010236603729326443,UPRO
2019-07-19,-0.017120946803902526,UPRO
2019-07-22,0.007287362382338403,UPRO
2019-07-23,0.020469598400887357,UPRO
2019-07-24,0.013833481970405792,UPRO
2019-07-25,-0.014838940505013665,UPRO
2019-07-26,0.0204295688322762,UPRO
2019-07-29,-0.005089969954977458,UPRO
2019-07-30,-0.007162292483623434,UPRO
2019-07-31,-0.03452441421874031,UPRO
2019-08-01,-0.02526219505387084,UPRO
2019-08-02,-0.021719392258071846,UPRO
2019-08-05,-0.08899247215194228,UPRO
2019-08-06,0.038296249573543495,UPRO
2019-08-07,0.002169548847911207,UPRO
2019-08-08,0.057468802270483454,UPRO
2019-08-09,-0.02047260998867728,UPRO
2019-08-12,-0.03686093132680668,UPRO
2019-08-13,0.04616278414631836,UPRO
2019-08-14,-0.08768610684369815,UPRO
2019-08-15,0.007441045777649036,UPRO
2019-08-16,0.04370105386860601,UPRO
2019-08-19,0.03597434132139332,UPRO
2019-08-20,-0.023339822647195363,UPRO
2019-08-21,0.024286157372632733,UPRO
2019-08-22,-0.001327708866642019,UPRO
2019-08-23,-0.07768301844771575,UPRO
2019-08-26,0.03274313654726613,UPRO
2019-08-27,-0.01096734626860496,UPRO
2019-08-28,0.02076621859306438,UPRO
2019-08-29,0.03772469526300126,UPRO
2019-08-30,-0.0009516018921660319,UPRO
2019-09-03,-0.01771762302298907,UPRO
2019-09-04,0.03277713287642081,UPRO
2019-09-05,0.03887344048305841,UPRO
2019-09-06,0.002530687048683866,UPRO
2019-09-09,0.0007213714824634287,UPRO
2019-09-10,0.0,UPRO
2019-09-11,0.021261110771154446,UPRO
2019-09-12,0.008468591569125383,UPRO
2019-09-13,-0.002274244237862044,UPRO
2019-09-16,-0.008591996349237352,UPRO
2019-09-17,0.007782249328166735,UPRO
2019-09-18,0.0015793001055006695,UPRO
2019-09-19,-0.001576809849538896,UPRO
2019-09-20,-0.014917571757945391,UPRO
2019-09-23,0.0008907385692560332,UPRO
2019-09-24,-0.024563976374542884,UPRO
2019-09-25,0.01751816722582089,UPRO
2019-09-26,-0.0060975288324723875,UPRO
2019-09-27,-0.016961241012363515,UPRO
2019-09-30,0.014500522216531309,UPRO
2019-10-01,-0.03582403281536384,UPRO
2019-10-02,-0.05329328757498708,UPRO
2019-10-03,0.023785914877280767,UPRO
2019-10-04,0.040077415331979394,UPRO
2019-10-07,-0.01265816045855439,UPRO
2019-10-08,-0.046568543751209446,UPRO
2019-10-09,0.027091049276046997,UPRO
2019-10-10,0.0202158622306714,UPRO
2019-10-11,0.030194004510937678,UPRO
2019-10-14,-0.002197876559900447,UPRO
2019-10-15,0.029924614194396737,UPRO
2019-10-16,-0.004991072627820836,UPRO
2019-10-17,0.007882486536967548,UPRO
2019-10-18,-0.0135086896091684,UPRO
2019-10-21,0.021441180501654555,UPRO
2019-10-22,-0.0107600580691537,UPRO
2019-10-23,0.00855919608918354,UPRO
2019-10-24,0.004243208759129091,UPRO
2019-10-25,0.013028156505154875,UPRO
2019-10-28,0.016683968498562463,UPRO
2019-10-29,-0.0018804118111370727,UPRO
2019-10-30,0.009762018610835588,UPRO
2019-10-31,-0.009158798315645589,UPRO
2019-11-01,0.02773037182974325,UPRO
2019-11-04,0.011992065273079167,UPRO
2019-11-05,-0.0036208718909415127,UPRO
2019-11-06,0.0011562734048915502,UPRO
2019-11-07,0.010229357064644784,UPRO
2019-11-08,0.006206131775223334,UPRO
2019-11-11,-0.004707108688306594,UPRO
2019-11-12,0.004892349334963519,UPRO
2019-11-13,0.001298451070285811,UPRO
2019-11-14,0.004051697643029151,UPRO
2019-11-15,0.02179181335324598,UPRO
2019-11-18,0.0017376956782315656,UPRO
2019-11-19,-0.0014192163878399278,UPRO
2019-11-20,-0.010739169979856356,UPRO
2019-11-21,-0.004948988543927002,UPRO
2019-11-22,0.005775675567511351,UPRO
2019-11-25,0.022970224885513923,UPRO
2019-11-26,0.006237348251799224,UPRO
2019-11-27,0.013017164414666382,UPRO
2019-11-29,-0.010402027030516958,UPRO
2019-12-02,-0.025661075910096587,UPRO
2019-12-03,-0.020466505290213877,UPRO
2019-12-04,0.017816798212015206,UPRO
2019-12-05,0.00588777377032379,UPRO
2019-12-06,0.026419894143214107,UPRO
2019-12-09,-0.008939551606339191,UPRO
2019-12-10,-0.0038878661708200424,UPRO
2019-12-11,0.00843070676441049,UPRO
2019-12-12,0.02570093687841357,UPRO
2019-12-13,0.001660438573066081,UPRO
2019-12-16,0.02094607941138804,UPRO
2019-12-17,0.000147393751325664,UPRO
2019-12-18,-0.0001473720296094605,UPRO
2019-12-19,0.011955661802047546,UPRO
2019-12-20,0.015169052356874602,UPRO
2019-12-23,0.0028737429586049856,UPRO
2019-12-24,-0.00027269959510478614,UPRO
2019-12-26,0.014638263108263994,UPRO
2019-12-27,-0.00042412775266487124,UPRO
2019-12-30,-0.016555970621293103,UPRO
2019-12-31,0.007338087814619421,UPRO
2020-01-02,0.02699608449584545,UPRO
2020-01-03,-0.02169637498234711,UPRO
2020-01-06,0.010377881841171055,UPRO
2020-01-07,-0.008724025711648986,UPRO
2020-01-08,0.015472317930190105,UPRO
2020-01-09,0.020408278676881553,UPRO
2020-01-10,-0.008493483565989557,UPRO
2020-01-13,0.020171436606585047,UPRO
2020-01-14,-0.004739995339611558,UPRO
2020-01-15,0.006939787886939275,UPRO
2020-01-16,0.024324303174164674,UPRO
2020-01-17,0.00936662050038306,UPRO
2020-01-21,-0.005620118167118604,UPRO
2020-01-22,0.0005256182870536641,UPRO
2020-01-23,0.0021020981275787776,UPRO
2020-01-24,-0.026874457534675655,UPRO
2020-01-27,-0.047824599178276195,UPRO
2020-01-28,0.03098501350409788,UPRO
2020-01-29,-0.0026076749073939975,UPRO
2020-01-30,0.00866840638737787,UPRO
2020-01-31,-0.05374440549062387,UPRO
2020-02-03,0.02191131320819628,UPRO
2020-02-04,0.04556396054277578,UPRO
2020-02-05,0.0338635144271382,UPRO
2020-02-06,0.010309068108276476,UPRO
2020-02-07,-0.015370314565449794,UPRO
2020-02-10,0.021907441786894744,UPRO
2020-02-11,0.005134907800783184,UPRO
2020-02-12,0.01877388755240994,UPRO
2020-02-13,-0.003761024016853187,UPRO
