Date,SPY,SHY,XLK,XLF,XLE,XLV,XLI,XLP,XLU,XLY,XLB,TLT,HYG,IEF,DBC,BIL,GLD,SLV,FXY,UUP,VIXY,BTC,SMH,EEM,TIP,EMB,EFA
2015-03-06,0.04280967683263559,0.31014663148056,0.0,0.0,0.0,0.008208688353973065,0.0,0.034851685293212434,0.0,0.008208688353973065,0.0,0.03479056038958604,0.25447577896984186,0.08519810897199227,0.018664883753017805,6.257812123958964,0.024291217368228115,0.0,0.0,0.040852011577041984,-0.009575598308842848,0.0,0.019678946864228747,0.018664883753017805,0.0,0.03141723812967271,0.0
2015-03-09,0.04300815626182708,0.313858703570177,0.0,0.0,0.0,0.007949170780409045,0.0,0.03325885527711807,0.0,0.007949170780409045,0.0,0.03357098751866061,0.20555492242776618,0.08166700136319786,0.01910780357442353,6.301854810158751,0.02261895071013001,0.0,0.0,0.0393977764674347,-0.009335747415501276,0.0,0.020285478626560285,0.01910780357442353,0.0,0.03179231346561657,0.0
2015-03-10,0.043595469397670616,0.3196955225817596,0.0,0.0,0.0,0.008027637997273164,0.0,0.03360370188738616,0.0,0.008027637997273164,0.0,0.03419570429174552,0.2060059169256837,0.08269323489605995,0.019361986832547754,6.284296079537769,0.023021906391691372,0.0,0.0,0.04065444554094657,-0.009459521466448944,0.0,0.020586274588999753,0.019361986832547754,0.0,0.03236871376453026,0.0
2015-03-11,0.04193542151019878,0.3344728812610525,0.0,0.0,0.0,0.007693194259154446,0.0,0.03191699212793934,0.0,0.007693194259154446,0.0,0.03348946576160622,0.1945002582714643,0.08287962577528366,0.019060690034652463,6.292944917073232,0.023133826985755036,0.0,0.0,0.039447818403015596,-0.009188829414218695,0.0,0.01950788394265556,0.019060690034652463,0.0,0.032064194920561846,0.0
2015-03-12,0.04190214574030682,0.33482917176927274,0.0,0.0,0.0,0.007684853908966154,0.0,0.03166992427624971,0.0,0.007684853908966154,0.0,0.03408653332382545,0.18756959726322087,0.08336136766529313,0.018827052541158504,6.297392100992276,0.02351208565758345,0.0,0.0,0.038047764973958745,-0.009326720644004373,0.0,0.01974990321940939,0.018827052541158504,0.0,0.032822117605960384,0.0
2015-03-13,0.042470551997988874,0.33700289851675935,0.0,0.0,0.0,0.0073824242878356965,0.0,0.030574860040465987,0.0,0.0073824242878356965,0.0,0.03437042662013608,0.1864319891888658,0.08448626155673297,0.019893289632991352,6.294285532432895,0.025186459091605804,0.0,0.0,0.03817218973203461,-0.00873835881420205,0.0,0.019789293656345797,0.019893289632991352,0.0,0.03310051615102896,0.0
2015-03-16,0.043719303496643436,0.34563870032170174,0.0,0.0,0.0,0.007718914707925043,0.0,0.03151445326180159,0.0,0.007718914707925043,0.0,0.035074790682852054,0.18262352796706405,0.08672190140239658,0.019703345853219426,6.269181646188755,0.025536303852027965,0.0,0.0,0.03856813575426995,-0.010983224375777508,0.0,0.02041226761020916,0.019703345853219426,0.0,0.03450323879232535,0.0
2015-03-17,0.04321256484555168,0.34703370539366596,0.0,0.0,0.0,0.007454098716611481,0.0,0.030981445277609397,0.0,0.007454098716611481,0.0,0.03482618017585429,0.1823815878605932,0.08635196825948271,0.019790934631991736,6.268640008920416,0.025540288797837922,0.0,0.0,0.0370527078204263,-0.011906686260100666,0.0,0.02006843500596963,0.019790934631991736,0.0,0.03491091906882709,0.0
2015-03-18,0.04419613777030683,0.34787454588789807,0.0,0.0,0.0,0.007651955032728199,0.0,0.031661709764908,0.0,0.007651955032728199,0.0,0.03519451563205074,0.16930259181884783,0.08921205558352073,0.019745951561245312,6.2765687024000645,0.025173782898874574,0.0,0.0,0.03710799853897492,-0.01266239345767846,0.0,0.020173309889419445,0.019745951561245312,0.0,0.038052790640890274,0.0
2015-03-19,0.04165057745033404,0.3103447381556523,0.0,0.0,0.0,0.007374982008087936,0.0,0.03067417832682241,0.0,0.007374982008087936,0.0,0.032742487141999094,0.1342538341233553,0.08049182411215015,0.01829373633099015,6.383556041625827,0.024843704835156168,0.0,0.0,0.029602152723313666,0.0,0.0,0.01950717657728588,0.01829373633099015,0.0,0.03890412717507742,0.0
2015-03-20,0.041629085131390006,0.3041181502160985,0.0,0.0,0.0,0.007546518464872315,0.0,0.030876550286776085,0.0,0.007546518464872315,0.0,0.033419401579139286,0.12201209960269599,0.0807481523601974,0.017980157321768244,6.397272825434243,0.0249809349761439,0.0,0.0,0.02889524570619614,0.0,0.0,0.019716614269259417,0.017980157321768244,0.0,0.03962061450646637,0.0
2015-03-23,0.04404827992897394,0.30535242334020535,0.0,0.0,0.0,0.007830526760885071,0.0,0.03154652948369459,0.0,0.007830526760885071,0.0,0.03372214679756959,0.1129256075798524,0.08266265185713935,0.019021273937264167,6.382788035144556,0.024448421608597105,0.0,0.0,0.028013463670815298,0.0,0.0,0.019786329619791116,0.019021273937264167,0.0,0.06195568832393426,0.0
2015-03-24,0.0475030807758428,0.30628729012561906,0.0,0.0,0.0,0.008909238419444711,0.0,0.03476483626828879,0.0,0.008909238419444711,0.0,0.03562579999162371,0.11282348379291514,0.0846313540923854,0.01920389775744345,6.372380341581918,0.02443349017896965,0.0,0.0,0.026706215046183507,0.0,0.0,0.02001791138604641,0.01920389775744345,0.0,0.07190145472120203,0.0
2015-03-25,0.047556297681715806,0.31013091507072316,0.0,0.0,0.0,0.008856755377741613,0.0,0.0346275968422171,0.0,0.008856755377741613,0.0,0.03637430724733122,0.11297177040670263,0.08528532114070883,0.01928379323766143,6.3606920494932595,0.024551627279298195,0.0,0.0,0.026884391439073705,0.0,0.0,0.01990553147002106,0.01928379323766143,0.0,0.07648760145837974,0.0
2015-03-26,0.048754654735100766,0.3147987347112249,0.0,0.0,0.0,0.008733545081742901,0.0,0.0354992605559712,0.0,0.008733545081742901,0.0,0.03656166953830817,0.11576202160741687,0.08545888439826313,0.021335602756044975,6.348274470552529,0.02636698591241022,0.0,0.0,0.027188508246337183,0.0,0.0,0.016316843073231224,0.021335602756044975,0.0,0.07738788300555069,0.0
2015-03-27,0.04868167423545007,0.3193855284199072,0.0,0.0,0.0,0.008726162603490413,0.0,0.035697398857143486,0.0,0.008726162603490413,0.0,0.03788056510055468,0.11574327181752715,0.0881163151536469,0.021311582055099487,6.341752187933933,0.026168647418852605,0.0,0.0,0.02727199740732669,0.0,0.0,0.01623597953764746,0.021311582055099487,0.0,0.07592359142425681,0.0
2015-03-30,0.04755384192388509,0.31532905387536136,0.0,0.0,0.0,0.00855848062598708,0.0,0.03496974744120333,0.0,0.00855848062598708,0.0,0.03695181680445979,0.11381977908408797,0.08645234050963646,0.02053450406729656,6.360094469808848,0.02579147390972789,0.0,0.0,0.027013741562084543,0.0,0.0,0.014729554763556916,0.02053450406729656,0.0,0.07527924834534458,0.0
2015-03-31,0.04709993161404869,0.3172258045993279,0.0,0.0,0.0,0.008435351076749618,0.0,0.03434429260391522,0.0,0.008435351076749618,0.0,0.036960763944383544,0.11337709350159217,0.08678846200841679,0.02079968195733653,6.35815828268338,0.026527533393342902,0.0,0.0,0.02679561020710421,0.0,0.0,0.01470635528765515,0.02079968195733653,0.0,0.07518726265140069,0.0
2015-04-01,0.05005145629881895,0.337226537261853,0.0,0.0,0.0,0.008750598250038818,0.0,0.03574619127221242,0.0,0.008750598250038818,0.0,0.03944180878636083,0.12072458891819607,0.04615554407339639,0.022613940380994537,6.2876026967650285,0.022613940380994537,0.028537296596611653,0.0,0.028413295322964237,0.0,0.0,0.015471372817139634,0.0,0.046155544073396226,0.0806315292557929,0.0
2015-04-02,0.0496715951008063,0.3544250787751358,0.0,0.0,0.0,0.009220755554200403,0.0,0.037748507928328914,0.0,0.009220755554200403,0.0,0.0407511480890818,0.12329091743785696,0.048004273827921586,0.020717468637678437,6.236504097375628,0.020717468637678437,0.029422790732111914,0.0,0.03003640333881617,0.0,0.0,0.016200412162421407,0.0,0.048007388444183216,0.08335879461012151,0.0
2015-04-06,0.05011722061230711,0.3559826865664233,0.0,0.0,0.0,0.009402236861106444,0.0,0.03886159055954828,0.0,0.009402236861106444,0.0,0.04018070107881178,0.12325120673182977,0.04777399056757118,0.02057822290841319,6.23275500539054,0.02057822290841319,0.029442438516087566,0.0,0.02943177176747431,0.0,0.0,0.016242984833857235,0.0,0.047596110087205656,0.08439900298184512,0.0
2015-04-07,0.049130118939488376,0.35501130922972157,0.0,0.0,0.0,0.009276493428451327,0.0,0.03816972179958912,0.0,0.009276493428451327,0.0,0.04034799388235895,0.12112077098061248,0.04807620569947116,0.020124589425166785,6.2442283880077865,0.020124589425166785,0.02802560605728392,0.0,0.029283613407293657,0.0,0.0,0.0160954919555636,0.0,0.04754647357639887,0.08333202165887757,0.0
2015-04-08,0.051533329216481225,0.352282020645295,0.0,0.0,0.0,0.009418964617578211,0.0,0.038619453151757584,0.0,0.009418964617578211,0.0,0.0417293353926797,0.1179887353760111,0.04937513560292191,0.02028444846801839,6.241783434583639,0.02028444846801839,0.02871164203894924,0.0,0.028511571902489884,0.0,0.0,0.01651702904080921,0.0,0.048709481289036835,0.08316919784581514,0.0
2015-04-09,0.05045208377672339,0.34963140311476626,0.0,0.0,0.0,0.009258740462778458,0.0,0.038188875870019214,0.0,0.009258740462778458,0.0,0.04362375420271544,0.11562760444442167,0.05043925808217913,0.018863838282992252,6.253304029573479,0.018863838282992252,0.026891051944302104,0.0,0.02824124836802287,0.0,0.0,0.017056805375238866,0.0,0.04952121157094047,0.08104207618124798,0.0
2015-04-10,0.051948560580526174,0.3534026315360451,0.0,0.0,0.0,0.009911412429690156,0.0,0.04138909512281008,0.0,0.009911412429690156,0.0,0.04314672399519326,0.11685246000034873,0.050386440430284216,0.019105063248650637,6.238166355990563,0.019105063248650637,0.02585139488760538,0.0,0.027988088327493582,0.0,0.0,0.017312217092359552,0.0,0.04960198732782167,0.08194498907765019,0.0
2015-04-13,0.05370619241482484,0.35171505535048697,0.0,0.0,0.0,0.0102091481725472,0.0,0.043558714579109564,0.0,0.0102091481725472,0.0,0.04430317516980588,0.1155469058312984,0.05087513869719129,0.018798348190551643,6.237584590527256,0.018798348190551643,0.02465446547889803,0.0,0.02796981065602946,0.0,0.0,0.017981349067495423,0.0,0.050043454884032425,0.08162847314399266,0.0
2015-04-14,0.054566392050576784,0.35675251029231503,0.0,0.0,0.0,0.010387900562326843,0.0,0.04449566763046944,0.0,0.010387900562326843,0.0,0.04564048790501976,0.1162863906697136,0.052152326496804804,0.018944518839992253,6.221052566348446,0.018944518839992253,0.024971001655000224,0.0,0.028571266935828017,0.0,0.0,0.018076018802058943,0.0,0.051408919142661325,0.0821870776052448,0.0
2015-04-15,0.056006588541996236,0.36107698309798364,0.0,0.0,0.0,0.01050075773110735,0.0,0.04502882681598365,0.0,0.01050075773110735,0.0,0.046055595303927735,0.1177368215478864,0.05287256669924095,0.01937252726487568,6.205790387528982,0.01937252726487568,0.025608258181220533,0.0,0.02828272326532013,0.0,0.0,0.018366460736768238,0.0,0.05218176708353499,0.08300083453426162,0.0
2015-04-16,0.05596450274514628,0.3665480347789326,0.0,0.0,0.0,0.010612366400233381,0.0,0.04541076897535616,0.0,0.010612366400233381,0.0,0.046533920641562636,0.11664510805084309,0.05344801385879345,0.018989470567303404,6.195023654625777,0.018989470567303404,0.025609897516019574,0.0,0.028375522042828026,0.0,0.0,0.018117031483478097,0.0,0.052440354871861564,0.08378098583490362,0.0
2015-04-17,0.05716727639839115,0.37104495196206455,0.0,0.0,0.0,0.010720358415773415,0.0,0.04588468621767771,0.0,0.010720358415773415,0.0,0.047380382310805734,0.11756617724774832,0.054879310778645385,0.019338437107502097,6.1788587452467745,0.019338437107502097,0.025844255805836287,0.0,0.02820870023293189,0.0,0.0,0.018296079657253606,0.0,0.05379370273143603,0.08419437967038254,0.0
2015-04-20,0.056554620266467785,0.38642470920813565,0.0,0.0,0.0,0.010490366040397693,0.0,0.045034307775844336,0.0,0.010490366040397693,0.0,0.04911846132934318,0.11733244434465537,0.05853310205548084,0.01911954960704646,6.150537166628317,0.01911954960704646,0.028512642876626026,0.0,0.0284005650928105,-0.02115553679491229,0.0,0.018168163331482128,0.0,0.05577837238864796,0.08461150166120818,0.0
2015-04-21,0.056575575476984906,0.39110716621069586,0.0,0.0,0.0,0.010724760622141831,0.0,0.04569319159318728,0.0,0.010724760622141831,0.0,0.04988813463949888,0.11586983976724327,0.06096211654782928,0.01849204197299631,6.1489041826133395,0.01849204197299631,0.028035101252944093,0.0,0.02828474963456747,0.0,0.0,0.018103942342287127,0.0,0.0578482609560937,0.08380166130929906,0.0
2015-04-22,0.05720621683026064,0.3965179197563622,0.0,0.0,0.0,0.010813070232998013,0.0,0.04625895881497206,0.0,0.010813070232998013,0.0,0.052055946292193817,0.11704795043041749,0.061599326148846355,0.018779816772241918,6.13073903312375,0.018779816772241918,0.029179513520038843,0.0,0.028681616131004277,0.0,0.0,0.018368077604106317,0.0,0.05804408853245318,0.08457869659402112,0.0
2015-04-23,0.05693938287402334,0.3914229779882591,0.0,0.0,0.0,0.010899236463357541,0.0,0.04660567896717956,0.0,0.010899236463357541,0.0,0.05151009679706331,0.11668520544176297,0.06108867070756826,0.018527950911394576,6.134365910097013,0.018527950911394576,0.028517591430428212,0.0,0.028817151859535865,0.0,0.0,0.018149358596011956,0.0,0.05818471646861013,0.08384083074343604,0.0
2015-04-24,0.05636069469534576,0.3735907384603763,0.0,0.0,0.0,0.010508085013878907,0.0,0.04572921097119269,0.0,0.010508085013878907,0.0,0.04912342383359139,0.11127480275196383,0.058213793130522634,0.017501605811269826,6.181842202811694,0.017501605811269826,0.027286732483285777,0.0,0.029565031239073242,-0.025701838805548258,0.0,0.017277014814911545,0.0,0.055625793458493694,0.07988552742374663,0.0
2015-04-27,0.05317527920437924,0.35303944715735686,0.0,0.0,0.0,0.009940063083503757,0.0,0.04459388690889366,0.0,0.009940063083503757,0.0,0.047914525510067335,0.10438260107223522,0.05647743484032361,0.016152275132396338,6.251283973168273,0.016152275132396338,0.02559316256450188,0.0,0.028585220653540713,-0.024135310509719385,0.0,0.01617311175091669,0.0,0.053639610235402514,0.07520920798870015,0.0
2015-04-28,0.04811267657059258,0.32650028917643326,0.0,0.0,0.0,0.008893317860828791,0.0,0.04044685691136077,0.0,0.008893317860828791,0.0,0.04408172798456457,0.0953978114382094,0.05203208370210827,0.014305156001533828,6.366549749043011,0.014305156001533828,0.018380724292397135,0.0,0.02621674062266752,-0.01983349481027571,0.0,0.014791003859276265,0.0,0.049528643872213125,0.0690943132668635,0.0
2015-04-29,0.050364411610863545,0.32696225382311433,0.0,0.0,0.0,0.008971040943254259,0.0,0.04199054688893199,0.0,0.008971040943254259,0.0,0.04293236706357145,0.09549547961530641,0.05122439667238883,0.014540594346289385,6.368877146011072,0.014540594346289385,0.018237045691273376,0.0,0.02694497897463985,-0.017819435243810022,0.0,0.015419628861149426,0.0,0.048317883350386136,0.06905795728159239,0.0
2015-04-30,0.05194899407253937,0.32679650763631424,0.0,0.0,0.0,0.009082040441785892,0.0,0.042482078624831644,0.0,0.009082040441785892,0.0,0.044238841338052504,0.09456517398357106,0.05317964926196878,0.014551999918189673,6.373087687530537,0.014551999918189673,0.018140154803054517,0.0,0.026461155921615496,-0.016526698071728182,0.0,0.01532626507428786,0.0,0.050343664565320544,0.06615619447678572,0.0
2015-05-01,0.051197592658984034,0.3275483987565826,0.009158651150446971,0.0,0.0,0.009158651150446971,0.0,0.03403618130967469,0.0,0.009158651150446971,0.0,0.04444738597533349,0.08001388409949585,0.05373332210243947,0.014569569504374007,5.074993493309731,0.014569569504374007,0.017817735097298847,0.0,0.026202403499738892,-0.016249315923643586,0.0,0.015204173130282266,1.299138364769975,0.05074762468056614,0.06569285732226013,0.014569569504374007
2015-05-04,0.058144680057183595,0.3765466474059518,0.010930544453892192,0.0,0.0,0.010930544453892192,0.0,0.041883610385235,0.0,0.010930544453892192,0.0,0.0524404809180355,0.08959856324539285,0.06388060821048848,0.01621500644346457,5.6360381693969925,0.01621500644346457,0.02118202562698153,0.0,0.02928461582219086,-0.015758887332871542,0.0,0.016790983892477827,0.5835160749951258,0.060595508002415144,0.07383914671926375,0.01621500644346457
2015-05-05,0.06319209144237177,0.39616650195216463,0.011621246981654353,0.0,0.0,0.011621246981654353,0.0,0.04620804385952739,0.0,0.011621246981654353,0.0,0.054540827712208424,0.09409616275559561,0.06695481446132012,0.01727651053763884,5.841365668535901,0.01727651053763884,0.02163189931383225,0.0,0.030740648491755257,-0.018278617097650534,0.0,0.017566912896762082,0.30818785514733904,0.06295336064996153,0.0775728003577894,0.01727651053763884
2015-05-06,0.06299712329507393,0.4048567980115937,0.011366819960348676,0.0,0.0,0.011366819960348676,0.0,0.0466928227804704,0.0,0.011366819960348676,0.0,0.059696785529361016,0.09491218805029926,0.07009863379329251,0.016479398001721983,5.964464328498434,0.016479398001721983,0.02188401622084058,0.0,0.032737565721155264,-0.01719570695847721,0.0,0.017448362886088153,0.16135481601939522,0.06783616419440089,0.07902019500788658,0.016479398001721983
2015-05-07,0.06307891021564008,0.4033423157060792,0.011463723855371918,0.0,0.0,0.011463723855371918,0.0,0.04642152968885383,0.0,0.011463723855371918,0.0,0.05699389836355384,0.09394191569270668,0.06936019580820489,0.016755401630304978,6.017147831524771,0.016755401630304978,0.021914256817021645,0.0,0.03191754127696902,-0.016818910839294397,0.0,0.01749557274516248,0.11622983581362623,0.06411383181711128,0.08167051960801504,0.016755401630304978
2015-05-08,0.0642950992391029,0.40731807375257023,0.011838161642988761,0.0,0.0,0.011838161642988761,0.0,0.04721616058117103,0.0,0.011838161642988761,0.0,0.05626609557572865,0.09487468682771365,0.0695952747169624,0.016285213197863826,6.002960484250533,0.016285213197863826,0.021915642118120075,0.0,0.032660517319804724,-0.01691649066348959,0.0,0.017769107632958907,0.11712928100441543,0.06494608406518289,0.08318951520486373,0.016285213197863826
2015-05-11,0.06121174846791198,0.44477049495075366,0.012450900272909012,0.0,0.0,0.012450900272909012,0.0,0.04655459490211352,0.0,0.012450900272909012,0.0,0.059721953769744276,0.0904839764655511,0.07459511387729893,0.015902030934485053,5.979378855847441,0.015902030934485053,0.023198966737759084,0.0,0.03489002756341022,0.0,0.0,0.01805317418216261,0.09545736686013809,0.07130369218588867,0.08249128751896448,0.015902030934485053
2015-05-12,0.06159209311223249,0.4380006987419188,0.012818006434280046,0.0,0.0,0.012818006434280046,0.0,0.047507518203224665,0.0,0.012818006434280046,0.0,0.054479501083942956,0.08786218661386809,0.07095001509993906,0.01615492363354749,6.004890463345718,0.01615492363354749,0.02304960421464705,0.0,0.0349969652742757,0.0,0.0,0.01853200342523335,0.08817836824715533,0.06732130222848853,0.08145636166980608,0.01615492363354749
2015-05-13,0.06306535584592479,0.4387706113504929,0.013761074267200421,0.0,0.0,0.013761074267200421,0.0,0.049886707647649055,0.0,0.013761074267200421,0.0,0.054782683623710055,0.08787329783210474,0.07109712639955885,0.016306786096826165,5.995136180756058,0.016306786096826165,0.02236725569464153,0.0,0.03467704922431787,0.0,0.0,0.02060892199803853,0.08747639214572346,0.06760057828700214,0.08155256889843178,0.016306786096826165
2015-05-14,0.06266753193611437,0.43384017913864803,0.013772117426542097,0.0,0.0,0.013772117426542097,0.0,0.04993520211605585,0.0,0.013772117426542097,0.0,0.05404239646627984,0.08706737006110464,0.07051021234505059,0.01626243519929958,6.012190871885992,0.01626243519929958,0.019672349986275196,0.0,0.03380829066917682,0.0,0.0,0.020475375593019395,0.08647533627131448,0.06696411074854328,0.08095598611679694,0.01626243519929958
2015-05-15,0.06317357962427375,0.4328091564331169,0.01335369484735085,0.0,0.0,0.01335369484735085,0.0,0.04576942776048618,0.0,0.01335369484735085,0.0,0.05461523019659995,0.08636841011798052,0.07087436893767689,0.016905417304857638,6.014016454784136,0.016905417304857638,0.019287432106108605,0.0,0.03535422577432391,0.0,0.0,0.020954135279589323,0.08082216114272503,0.06756205097790456,0.0833983363788201,0.016905417304857638
2015-05-18,0.06313376773206422,0.42955221241465513,0.013354465766973998,0.0,0.0,0.013354465766973998,0.0,0.04560696551232735,0.0,0.013354465766973998,0.0,0.05124682542665089,0.08537656893125975,0.06847821092424002,0.017019672358543445,6.035698419492338,0.017019672358543445,0.019129087513239825,0.0,0.035064820641011366,0.0,0.0,0.02086482087865728,0.0769355483197259,0.064752917795692,0.08152097166255662,0.017019672358543445
2015-05-19,0.06306372505106325,0.42870342474513656,0.013291158803715036,0.0,0.0,0.013291158803715036,0.0,0.045434592808396006,0.0,0.013291158803715036,0.0,0.05100311125852588,0.08527903296593217,0.06869616438800982,0.017034450904463535,6.041474156521185,0.017034450904463535,0.019552820701804037,0.0,0.034080022486786474,0.0,0.0,0.02077010519937535,0.07214651881174475,0.06610409959851693,0.08123759739675566,0.017034450904463535
2015-05-20,0.06223692697858832,0.4365753693223116,0.013659690568587672,0.0,0.0,0.013659690568587672,0.0,0.045738739713935356,0.0,0.013659690568587672,0.0,0.05086874612100404,0.0851849033690299,0.06879578594846697,0.01623031386294957,6.039361429694013,0.01623031386294957,0.017919024076116768,0.0,0.032748553446875564,0.0,0.0,0.020783968543315,0.07199396356574247,0.06596868520967362,0.07965594088239536,0.01623031386294957
2015-05-21,0.0622099566589293,0.43924516132090685,0.013778181157237793,0.0,0.0,0.013778181157237793,0.0,0.04629503460784948,0.0,0.013778181157237793,0.0,0.051046533997518885,0.08506164186556515,0.06874150756975511,0.016232183008910706,6.035966872334035,0.016232183008910706,0.017927736713825283,0.0,0.032843512106971014,0.0,0.0,0.02075829092029498,0.07193781797702614,0.06586008895482452,0.0799238661983351,0.016232183008910706
2015-05-22,0.0627373538709707,0.43986032850498963,0.013856633910549487,0.0,0.0,0.013856633910549487,0.0,0.04645206514470342,0.0,0.013856633910549487,0.0,0.049664944777300365,0.08514030718861527,0.06667364911051653,0.01629948861969126,6.03764521460681,0.01629948861969126,0.018028349707134246,0.0,0.03291391755843515,0.0,0.0,0.020850025929711934,0.07164819125980466,0.06520744083418001,0.07886048236928683,0.01629948861969126
2015-05-26,0.06229541815542651,0.4323855231317727,0.013803223765806658,0.0,0.0,0.013803223765806658,0.0,0.045825791644335825,0.0,0.013803223765806658,0.0,0.05036856402379723,0.08438241108381929,0.06704392838747096,0.016386133456000332,6.052056614881717,0.016386133456000332,0.017858585913381655,0.0,0.03198374044160918,0.0,0.0,0.020801116364748268,0.07056190500148855,0.06564563939550445,0.07822705541357108,0.016386133456000332
2015-05-27,0.05984867655198088,0.4348185413638843,0.013210679008261653,0.0,0.0,0.013210679008261653,0.0,0.04451878761334752,0.0,0.013210679008261653,0.0,0.049095883942469457,0.08347852014957963,0.06663652165834578,0.016332401068680204,6.0700743988801955,0.016332401068680204,0.017150437893046877,0.0,0.030821432811457303,-0.01537126855190168,0.0,0.021464312216206528,0.06112954729753557,0.06767197593447602,0.07761678895297677,0.016332401068680204
2015-05-28,0.057057917572871764,0.4313557104616508,0.01262589471179422,0.0,0.0,0.01262589471179422,0.0,0.043580318426165415,0.0,0.01262589471179422,0.0,0.04883658354818439,0.08248660331791155,0.06616151935885581,0.015298823474687228,6.0925639877980595,0.015298823474687228,0.017020958205208006,0.0,0.03064569311697825,0.0,0.0,0.018674989221057023,0.06064954644400695,0.06715199285432968,0.07730932659517242,0.015298823474687228
2015-05-29,0.057003421512059574,0.4391998061239929,0.012626711736811614,0.0,0.0,0.012626711736811614,0.0,0.043593795559670495,0.0,0.012626711736811614,0.0,0.050084229659541235,0.08255337681570758,0.06744758482285491,0.015236490562990413,6.08415674652484,0.015236490562990413,0.017041275545255332,0.0,0.03174367887009282,0.0,0.0,0.018695919941664627,0.053174542842333736,0.06853686694769276,0.07690991644505933,0.015236490562990413
2015-06-01,0.08049412412955254,0.4355955616485971,0.012378939461744239,0.0,0.0,0.012378939461744239,0.0,0.042793423942665894,0.0,0.012378939461744239,0.0,0.025086741973493375,0.0816396336441875,0.13504087680707033,0.01449415105494783,6.1500746328811395,0.01449415105494783,0.01687748718636833,0.0,0.03141257157557192,-0.014224860131743755,0.0,0.018573359138124693,0.0,0.0,0.07582835848707095,0.01449415105494783
2015-06-02,0.0816598711507105,0.434075182376659,0.012355131351929251,0.0,0.0,0.012355131351929251,0.0,0.04241766604020273,0.0,0.012355131351929251,0.0,0.02569511673858763,0.08131126118449095,0.1341509862918347,0.014645485796220423,6.155711454425689,0.014645485796220423,0.01672561675404343,0.0,0.030857436320051425,-0.014064056799224784,0.0,0.019637077459388242,0.0,0.0,0.07373415704274545,0.014645485796220423
2015-06-03,0.08194713112663789,0.43547645237693644,0.012457036335873419,0.0,0.0,0.012457036335873419,0.0,0.042579709724960085,0.0,0.012457036335873419,0.0,0.025069640330051043,0.08178591019394653,0.13072230575035526,0.014570165652372001,6.157217044245287,0.014570165652372001,0.016734230995521793,0.0,0.029037932926939774,-0.014200809264123775,0.0,0.01983954014040904,0.0,0.0,0.0738410005726516,0.014570165652372001
2015-06-04,0.08166624938248479,0.4347497080245284,0.012445838210464168,0.0,0.0,0.012445838210464168,0.0,0.04332149601186287,0.0,0.012445838210464168,0.0,0.024248736214848514,0.08017913237940175,0.12331101335213734,0.01409912519829026,6.165582852961905,0.01409912519829026,0.016473844589346615,0.0,0.029024167723390025,-0.014064573758538507,0.0,0.01976967918360739,0.0,0.0,0.07373435381848034,0.01409912519829026
2015-06-05,0.08126679518684303,0.44069528471316494,0.012363304274721586,0.0,0.0,0.012363304274721586,0.0,0.043182724430168316,0.0,0.012363304274721586,0.0,0.02384444743583963,0.08066922671463198,0.12198678093560203,0.014302054661516834,6.157449177175354,0.014302054661516834,0.0160591626439208,0.0,0.029592248612364404,-0.013522227989692104,0.0,0.019719737387914923,0.0,0.0,0.07451973174016471,0.014302054661516834
2015-06-08,0.08469957519281171,0.4380214912743986,0.013266807828377563,0.0,0.0,0.013266807828377563,0.0,0.04487612503321465,0.0,0.013266807828377563,0.0,0.024708655086505427,0.08173148733736016,0.12525614241248073,0.01404927112635281,6.152781352665693,0.01404927112635281,0.016953975323323708,0.0,0.03029753434953241,-0.014230827945309185,0.0,0.019792652726681664,0.0,0.0,0.07343311741845288,0.01404927112635281
2015-06-09,0.08448958452448836,0.4369836345148217,0.013098324500329142,0.0,0.0,0.013098324500329142,0.0,0.04544406383926427,0.0,0.013098324500329142,0.0,0.025078917478896217,0.08206229362128252,0.1271767440963447,0.01403103645427747,6.154950405171305,0.01403103645427747,0.016936048525399556,0.0,0.029367694082548187,-0.013949261700975886,0.0,0.01921202616011227,0.0,0.0,0.07317141288681839,0.01403103645427747
2015-06-10,0.08874459195099348,0.43414539059625934,0.013823986647546341,0.0,0.0,0.013823986647546341,0.0,0.048185960184824975,0.0,0.013823986647546341,0.0,0.025612057888218395,0.0828147455441514,0.1276658727841003,0.013822741148154804,6.147214584120897,0.013822741148154804,0.016945176922125646,0.0,0.030621566474229568,-0.01441090630902622,0.0,0.020040009099080488,0.0,0.0,0.0727932181476339,0.013822741148154804
2015-06-11,0.08658684747893954,0.43910927093171315,0.013356673500363521,0.0,0.0,0.013356673500363521,0.0,0.0476234527227587,0.0,0.013356673500363521,0.0,0.026002663006335008,0.08430734525601133,0.12852985012493295,0.013777721997448103,6.138475702071427,0.013777721997448103,0.017216263465011022,0.0,0.032479052038137064,-0.013879118038317645,0.0,0.019968510365104702,0.0,0.0,0.07322796259481076,0.013777721997448103
2015-06-12,0.08842463266840538,0.4399276106520523,0.014296353680391935,0.0,0.0,0.014296353680391935,0.0,0.05158154540017615,0.0,0.014296353680391935,0.0,0.02412959449670818,0.08445872680981334,0.12143993970798837,0.013663015647035658,6.135562806728098,0.013663015647035658,0.017247552889050964,0.0,0.03266402720227529,-0.01519343835589455,0.0,0.0200816604463863,0.0,0.0,0.07305977492049093,0.013663015647035658
