Date,s1_eq_regime,s2_sector_top3,s3_bond_dur,s4_credit,s5_curve_carry,s6_cmdty,s7_gld_slv,s8_fx_carry,s9_usd_reg,s10_vix_carry,s12_btc,s13_xa_gem,s15_defensive,s17_semi,s18_spy_rev,s19_em,s20_infl
2014-04-22,0.0035431194289572,0.004204934902263641,-0.0005683870337502611,0.0015942620367819238,-0.0005878543093263966,-0.0005302728086764267,-0.0025085786767265225,0.005196313751367088,-0.0003268440958290042,0.0,-0.0003268440958290042,0.0035431194289572048,-0.0007102600918268975,0.004228966881127466,-0.0003268440958290042,-0.002487821352166548,-0.0005878543093263966
2014-04-23,-0.0018234111431593089,-0.003483220909962356,0.0005686035073572582,0.0004771274469104192,0.003833680173840448,-0.0010613941808508133,-0.00011045477524166727,-0.006329149116181265,0.00032691532939255197,-0.0,0.00032691532939255197,-0.001823411143159312,0.0007105965640807899,-0.001964984305157727,0.00032691532939255197,-0.006798164012195339,0.003833680173840448
2014-04-24,0.001576969527717657,0.00041153346413601413,-0.00028372607061044245,0.0003174478479357479,-0.0004422761896981098,0.008494440182372524,0.004429352025279685,-0.0023111908468422815,0.0,-0.0,0.0,0.001576969527717659,-0.000354548274249189,0.0044966941471402885,0.0,0.0009389161276875938,-0.0004422761896981098
2014-04-25,-0.006435119187240269,-0.006190792764239773,0.0001413176794158351,-0.0004771044593517293,0.0020606681509011127,-0.00572828888051109,0.004989254160493863,-0.004050908253366903,0.0,-0.0,0.0,-0.006435119187240279,0.00017656787954267728,-0.019255014477923788,0.0,-0.014870444240349025,0.0020606681509011127
2014-04-28,0.002622315288283205,0.002692884043157296,0.0,-0.0003172519350989611,-0.0022038918254118633,-0.004671713297963445,-0.003122711078621427,0.0,0.0,0.0,0.0,0.002622315288283209,0.0,-0.001567750049905771,0.0,0.006192683816130867,-0.0022038918254118633
2014-04-29,0.0038688805963003406,0.0047733875574371915,-0.00014130486257566555,0.002227896809653074,0.0013239885707293508,0.0036277167878233643,-0.00011529339847893568,0.002901309651221151,0.0,0.0,0.0,0.0038688805963003475,-0.00017654709784498124,0.0025037831060461574,0.0,0.011977129713294397,0.0013239885707293508
2014-04-30,0.002483079456641691,0.0028710067183670526,0.000852574705175509,-0.00031765146395762445,0.003968170931263559,-0.007219804423575165,-0.0036905555124236954,0.005212364126262248,0.0,-0.0,0.0,0.002483079456641695,0.0010652263693322617,0.002493388387499047,0.0,-0.0023948890664429383,0.003968170931263559
2014-05-01,8.966457167747467e-05,-0.0004965041092990393,1.3829379181771894e-05,-0.0015491227145537079,0.004319967337791053,-0.010253660861751909,-0.0024650826291482573,0.0017314748120265122,-0.0003268440958290042,0.0,-0.0003268440958290042,8.966457167747482e-05,1.7278745935045414e-05,-0.004326604564216911,-0.0003268440958290042,0.0016060454891824102,0.0009008138717920317
2014-05-02,-0.0012283914837326224,-0.007490326470305676,-0.00014241647054717645,0.0035175860542254744,0.002196393296102883,0.003539728371175892,0.007847258253359163,0.0023058613071686995,0.00032691532939255197,0.0,0.00032691532939255197,-0.0012283914837326248,-0.0001779358051033353,0.0009229761387021728,0.00032691532939255197,0.007605197979971959,0.0039559427250343004
2014-05-05,0.0016501830294533579,0.004292502301331933,0.00014243533450230457,-0.0006389606972709849,-0.0008773887411056558,-0.00301871339755364,0.007077577295561109,0.0017268239021676068,0.0,0.0,0.0,0.0016501830294533605,0.00017795691504129962,0.00013237349095608747,0.0,-0.007485238907518017,-0.0031573528663790817
2014-05-06,-0.008229964419300904,-0.005574334069078727,-0.00043670743905596427,0.0003203043372694836,0.0017559495574658301,0.0010066121891287416,-0.001453877583383748,0.004024512902347177,-0.0003268440958290042,-0.0,-0.0003268440958290042,-0.00822996441930092,-0.0005321460165694236,-0.0009504685812896694,-0.0003268440958290042,0.00616670926571585,-0.0005263378422352694
2014-05-07,0.005504183734555816,0.007195300467954021,0.0004530404066433271,0.002233628595825432,0.0011695540394242032,0.0035198850377780814,-0.010992050546513253,-0.0022935211245424525,0.0,0.0,0.0,0.005504183734555827,0.0005323348698229591,0.0023151223407821644,0.0,0.0070574162127046485,0.0009230816128619201
2014-05-08,-0.0009921666757889836,-0.004255133622448577,0.0003115576512186319,-0.0003195309151882708,0.0016065943577753261,-0.004002625209811618,0.0,0.005742638068997885,0.0,-0.0,0.0,-0.0009921666757889858,0.00035504091083637945,0.003933473112144591,0.0,-0.0031615942131701345,0.0021083312131847665
2014-05-09,0.0014264957956145589,-0.0020474718522054615,0.0004710165160864114,0.0014349903360987293,-0.0011663801374356408,-0.006501703293292361,-0.00042053277672469936,-0.001201367791602015,0.00032691532939255197,0.0,0.00032691532939255197,0.0014264957956145621,0.0005326844928738028,-0.0027262998762185606,0.00032691532939255197,-0.0022133406486159798,-0.0009206758340995491
2014-05-12,0.009544647782700475,0.004266254762597925,-0.00031436496949820863,0.0015914358580215726,-0.003943160441260363,0.0029905281203988624,0.005079694656894295,0.00235322664731874,-0.0003268440958290042,0.011009701893944417,-0.0003268440958290042,0.009544647782700498,-0.0003554950524586875,0.010219908334289072,-0.0003268440958290042,0.02214101377556453,-0.00408246189806416
2014-05-13,0.0008652497638397381,0.0015008376087622644,0.0004719680489958247,0.0023853092368357753,0.005856030518576527,0.005955936664280045,-0.0020404448235911274,0.003995712843370525,0.00032691532939255197,-0.0012490287152836061,0.00032691532939255197,0.00086524976383974,0.0005326216210830292,-0.004410387001403064,0.00032691532939255197,0.004560052805855646,0.003828699763730792
2014-05-14,-0.004666989718266267,-0.000473678318808159,0.00047820993196912395,0.0007938407085620325,0.0068540846293077,0.005886870191518352,0.007387289213148217,-0.0011401682338075259,0.0,0.002021591261004587,0.0,-0.004666989718266277,0.0005322665423492801,-0.00499943587160254,0.0,0.008491175665943321,0.008561754154471135
2014-05-15,-0.008598205010694828,-0.006254084357503734,0.0001606886569328615,-0.0014281574557273857,0.005371299005956676,-0.0077612919909045225,-0.0062217690111705725,-0.005705613046060987,0.0,-0.0037514176844906212,0.0,-0.008598205010694847,0.00017675071444356316,-0.0059656073963373565,0.0,-0.011106550290951636,0.006941110772337944
2014-05-16,0.0033537135467372457,0.002137368133811018,0.00016294201197951275,0.003016959557451737,-0.0031819157679373045,0.001446133552484359,-0.001629022824720715,0.004009146242658135,0.0,0.00894133899785761,0.0,0.003353713546737253,0.0001773936639208884,0.00478782184440807,0.0,0.01527296695193991,-0.0015644070512977892
2014-05-19,0.003558640264921808,-0.0014359345366237637,0.00032614215515038697,0.0022194596543836376,-0.001884729338670843,-0.0009626806533150655,0.0004938399862532765,-0.005140907376434856,0.0,0.0043631366688505115,0.0,0.0035586402649218168,0.00035507722265892827,0.005290656083433382,0.0,0.0,-0.004437136725057633
2014-05-20,-0.006103680959410521,-0.005348052158406163,0.00016248552730772147,-0.0018995020700646736,0.004353984001822964,0.0024078634634531813,0.0006789308755443794,-0.006878152782779423,0.0,0.0036181076774603137,0.0,-0.006103680959410536,0.00017666717132480692,-0.0029446522334062477,0.0,-0.009039766355826623,0.00287920935401087
2014-05-21,0.008161875060338318,0.0051806152706016335,0.0,-0.00015779993943032533,-0.0023158630209483833,0.002400531589575536,-0.001866475119040017,-0.0011515480422694124,-0.0003268440958290042,0.00587011389123282,-0.0003268440958290042,0.00816187506033834,0.0,0.003491382430304963,-0.0003268440958290042,0.008432769566477623,-0.0009146694922336773
2014-05-22,0.0023416131225608033,0.00437235360219437,-0.0003299471577252079,0.001108245599279245,-0.0015944740989191075,0.0009574977888078337,0.001770674062253636,0.0005762713379583451,0.0,-0.00016046432394361263,0.0,0.002341613122560809,-0.0003546196535586521,0.0021377736871767135,0.0,0.007516539871533442,0.0023536928567284843
2014-05-23,0.00385896073697277,0.0012250841694309178,-0.00033274981533072527,0.0004759446015504265,0.003046934440211313,0.002869801062932952,-0.0010086654463859622,0.0005759401602347669,0.00032691532939255197,0.003528423214291602,0.00032691532939255197,0.003858960736972779,-0.00035437170140667495,0.004669952173734169,0.00032691532939255197,-0.0019729664391275495,0.0035225165416641335
2014-05-27,0.005930964297610442,0.005065203791447835,0.00033394255695170155,0.001424423542401021,0.00043418892074276183,-0.010482763538893965,-0.017074562837298083,0.004606521653496398,-0.0003268440958290042,0.010838517446848382,-0.0003268440958290042,0.005930964297610456,0.0003544554407249878,0.00859267420327187,-0.0003268440958290042,-0.009127976726269065,0.0009119215707141803
2014-05-28,-0.0007012058077274356,0.00103823318392036,0.0003445875512587097,0.000475910424900583,0.008251363532658207,0.00046975189548816124,-0.004048147522587462,-0.006314506689771904,0.00032691532939255197,0.001145430633398166,0.00032691532939255197,-0.0007012058077274372,0.00035470351011601675,0.0009034016993455996,0.00032691532939255197,0.006101964028347066,0.008197339152430483
2014-05-29,0.0049621679779966845,0.004041634941356329,-0.00017353150017021697,0.0014222800087637655,-0.0018708884336853804,0.00046955366205227487,-0.0016352862823411076,0.0011529856309649977,-0.0003268440958290042,0.001970442591640795,-0.0003268440958290042,0.004962167977996697,-0.00017664636624881158,0.00012916508575523753,-0.0003268440958290042,0.0028949590551062654,-0.0006469234808649804
2014-05-30,0.0015463517190714628,0.002327472244869638,0.0003524568592855335,0.0015800499233128429,-0.0011533692470493961,-0.00939047761376877,-0.003214972711297173,0.0023040902518666195,0.00032691532939255197,0.0003302784030375781,0.00032691532939255197,0.0015463517190714665,0.0003543296506569593,0.0014222113068587288,0.00032691532939255197,-0.01418451311862064,-0.0034957491811097308
2014-06-02,0.0010956235468292266,-0.0010200449088643546,-0.015568812237789683,-0.004771101340658113,-0.0068634807285926636,-0.001394799619373719,-0.00462248156523398,-0.0034508895389897543,-0.0003268440958290042,0.0023144070605672674,-0.0003268440958290042,0.0010956235468292292,-0.0010098332003437016,0.0033527572415780423,-0.0003268440958290042,0.003035286672526225,-0.006069042286431847
2014-06-03,-0.0005032633017381577,-2.0942240754245936e-05,-0.017853728603764794,0.0001588883050472889,-0.0075492232281405,-0.0009659208192103022,0.0020920631488757922,-0.002882464077412994,0.0,-0.0016640103885858899,0.0,-0.0005032633017381588,-0.0003546505748646678,0.007457172805250847,0.0,0.0055802748850029725,-0.008779507061040748
2014-06-04,0.0020345479958615393,0.0008583124754562396,-0.00040268792174364104,0.0,-0.0011665829428441077,-0.003396460847350503,-0.0017079133560806722,0.0011552055232473268,0.0,0.004227253996508626,0.0,0.002034547995861545,0.0005321846673048691,0.0019070915815886794,0.0,-0.005522622527394322,-0.003954642396882813
2014-06-05,0.006557353554001282,0.005599344831813592,0.0006729206086932837,0.003656773319175133,0.002189045486583052,0.0014888088269611765,0.00616685276678638,0.005194314354394436,0.0,0.015386168300165546,0.0,0.006557353554001299,0.00017805103642964948,0.002407407717643769,0.0,0.010333760140159732,0.003832871972881291
2014-06-06,0.004776362005359466,0.0016545320357276277,0.0,0.004282501473673261,-0.0011652124916089468,0.00561726324108442,-0.0003423109617322078,0.005176389159385453,0.0,0.019833525612983252,0.0,0.004776362005359477,-0.0003553961367234182,0.003174131282877737,0.0,0.009591984846081737,0.0
2014-06-09,0.0010184685003943286,-0.0017537999402442257,-0.002151190135339043,0.0017413144123999968,-0.0021887099837500368,0.005592166277400451,0.00027591509612848235,0.0,0.00032691532939255197,-0.0054114380053222185,0.00032691532939255197,0.0010184685003943315,-0.0010652793823382467,0.0012614483838470818,0.00032691532939255197,0.0034806610287531486,-0.00013107549813423658
2014-06-10,0.00010215191805263426,-0.00011398640625914326,-0.005518940358910318,-0.0007909482972917048,-0.0026313600117534586,-0.0036103335104355895,0.00510256267491657,0.002865833220182301,0.0,0.006555395128735792,0.0,0.00010215191805263451,-0.0003535740205301563,0.00302149109056506,0.0,0.004979356445526402,-0.002504991856104699
2014-06-11,-0.0034834752421316136,-0.005867221254624175,0.0027020106137801703,0.00015838616891927781,0.0020498879956613036,-0.003610097435758244,0.00013696775618674602,-0.0005663123377305235,-0.0003268440958290042,-0.008561222146087167,-0.0003268440958290042,-0.003483475242131623,0.000531731932244095,0.0010065701172670496,-0.0003268440958290042,-0.003220587780933226,0.0014520924666897583
2014-06-12,-0.007068894019718193,-0.003966715993112786,0.013351272645799273,-0.0009485210750432294,0.005847899920407795,0.019133799854982824,0.008729068677417262,0.008006467349860102,0.00032691532939255197,-0.017468585996664496,0.00032691532939255197,-0.007068894019718211,0.000533038005554598,-0.0013915725748455086,0.00032691532939255197,-0.004508825150848627,0.004486492599135028
2014-06-13,0.003095431716874746,0.004615676093635669,-0.000801781636767529,0.0017397728443264704,-0.0029129551645549756,0.0,0.0022126616538213034,-0.0005692729831345278,-0.0003268440958290042,0.006516889158624975,-0.0003268440958290042,0.003095431716874754,-0.0008867531168879617,0.010052990212968262,-0.0003268440958290042,0.00042910136526895846,-0.002499685064876578
2014-06-16,0.0008385739850319524,0.0013120728026016517,0.0037454345203132844,-0.0007897356212191453,0.0,0.00387293163712724,-0.003750772893294566,0.0,0.00032691532939255197,0.0005233657006645678,0.00032691532939255197,0.0008385739850319546,-0.00035610694059734493,0.002513916211040813,0.00032691532939255197,-0.004288265929100361,0.0014497227550005487
2014-06-17,0.0028682847213551904,0.0008720256343015944,-0.011874222933813794,-0.0011071166021897616,-0.006273992794713967,0.0015118024669764645,-0.0009893318991257745,-0.0028473369459510733,-0.0003268440958290042,0.013252669491345818,-0.0003268440958290042,0.0028682847213551987,-0.0012421846367826062,0.00264492728632027,-0.0003268440958290042,0.00021392072643133304,-0.0021069094582256698
2014-06-18,0.007635735697010362,0.011335274560801042,0.01156553058804799,0.006802698771498195,0.00791287376537586,0.005579831999972634,0.002778047923231193,0.003993896484587478,0.00032691532939255197,0.020586312049466073,0.00032691532939255197,0.007635735697010384,0.001243214171145035,-0.0011372286153378264,0.00032691532939255197,0.010284400165013606,0.007381512215865582
2014-06-19,0.001164556718471761,0.0012675505919632775,-0.019217255663540933,-0.00031509136748747446,-0.0037899361748095495,0.013070229673469706,0.03197441920647212,-0.010811866255211744,0.0,-0.0009654136209452657,0.0,0.0011645567184717643,-0.00017792961695783927,0.002277783939456329,0.0,-0.005206001670005604,-0.0020984643833081296
2014-06-20,0.0021210968895346957,-0.0006318178534278129,0.011355238696986958,0.0014167447864962268,0.0017528646412949822,0.0024390117867339016,-0.002668378209084388,-0.0011405828178136512,0.0,-0.00576716285753276,0.0,0.002121096889534702,0.0,0.0,0.0,-0.0018712071146046393,0.0055169441747033865
2014-06-23,-0.0003212860572997833,0.0002476775900269387,-0.00469609613290406,-0.00015664237959583938,-0.0010213469995620783,-0.004866582334624272,0.002133322031868529,0.0022887001370660576,0.0,0.009392937655213594,0.0,-0.0003212860572997842,0.0,-0.002078391813323033,0.0,-0.0018724010112858643,-0.0013095887266505457
2014-06-24,-0.006358040542709603,-0.003451991930515407,0.015210189781560524,-0.0012588970234390096,0.006133558115972715,0.0019417129991136778,0.0008213866520368545,-0.004009146242657968,0.0,-0.013174378742918295,0.0,-0.00635804054270962,0.0005341844838931964,-0.0041704698550516965,0.0,-0.00041617271434547153,0.0068114572120649974
2014-06-25,0.00473567119059771,0.004616554331894247,0.0038628649244449864,0.0022054271680393978,0.0014549995091948098,0.0019624390204320513,6.309915778372988e-05,0.0017227476071797199,-0.0003268440958290042,0.013243628488776455,-0.0003268440958290042,0.004735671190597723,0.00017606033443706703,0.004337685678901072,-0.0003268440958290042,0.0019099870378756613,0.0006522701901594541
2014-06-26,-0.0007585747053274357,0.0005185763331697451,0.0071763578597003885,-0.001573699336149037,0.00392234792166446,-0.005390962615597702,-0.0016554765595192848,0.0028681345203773745,0.0,-0.004529243194799711,0.0,-0.0007585747053274379,0.00035556692247762367,-0.003161750955615654,0.0,0.0010472567145067726,0.00286727022429234
2014-06-27,0.0020640540007523887,0.002068807182760169,-0.002249256614624162,0.0,0.0,-0.002504113158977788,-0.000449076326873233,-0.0005725321712192755,0.00032691532939255197,0.002663509867162376,0.00032691532939255197,0.0020640540007523947,0.00035548265722817884,0.00211994461740858,0.00032691532939255197,0.0020921740251334487,0.0005200602750213834
2014-06-30,-0.000544068886935158,0.003501901492773534,0.003709523301983597,-0.0012584126864031986,0.0011608139944011553,-0.008013653597578286,0.008857569384188413,-0.005727398592815236,-0.0003268440958290042,0.004118780807010838,-0.0003268440958290042,-0.0005440688869351596,0.00017745022125670307,0.00476704552070702,-0.0003268440958290042,-0.0025046141990310517,0.00013050376499357252
2014-07-01,0.007215785231248447,-0.0008215140346839361,-0.012558868608441576,0.00039540823129735614,-0.004904351085980141,-0.003975315571519516,-0.004021061543352329,-0.0041730846706074486,0.00032691532939255197,0.00865765185876563,0.00032691532939255197,0.007215785231248467,-0.000621417251808809,0.010715077422061941,0.00032691532939255197,0.008562847103737852,-0.005947411824889615
2014-07-02,0.0010945467547613355,-0.004088930411746819,-0.01603118411522264,0.0009493379981235783,-0.006113346505112582,-0.0026337980997428534,0.0035871247394448965,0.0,0.0,0.0034326642668418795,0.0,0.0010945467547613386,-0.0005336706199546293,0.0019706275408887643,0.0,0.005367945293800016,-0.007071023881400185
2014-07-03,0.005309651198374527,-0.0009573237912944498,-0.0054012665567568785,-0.002213946115490195,-0.003069326265007666,-0.002641113346361099,-0.0003985156490279572,-0.0003268440958290042,-0.0003268440958290042,0.005411165927451806,-0.0003268440958290042,0.005309651198374543,-0.00017623710362985046,0.006441025616051259,-0.0003268440958290042,0.005314872734973046,0.0011849606368027343
2014-07-07,-0.003747633113189496,-0.0032348794721937077,0.010978078326174923,-0.001108778449514014,0.0036609146572565976,-0.011367288978922002,-0.004793611247819376,0.00032691532939255197,0.00032691532939255197,-0.007245098828418382,0.00032691532939255197,-0.003747633113189507,-0.0003550074883267862,-0.0049181419070677265,0.00032691532939255197,-0.0006095721019452124,0.002891609236150283
2014-07-08,-0.007168620125397154,-0.001352917543634778,0.016705156228697844,0.00031660909180353247,0.006867471513849255,-0.003747980624576359,0.0016354512638173876,0.0,0.0,-0.006326670611749231,0.0,-0.007168620125397178,0.0003550915284278311,-0.00345248434022685,0.0,-0.004075487178087963,0.004853968853095969
2014-07-09,0.005117436207763406,0.0026755538629238346,0.0011260101834329474,-0.0011086876378245125,0.00028974262274406026,-0.009655982549978417,0.002457905733955238,-0.0003268440958290042,-0.0003268440958290042,0.007588863134907452,-0.0003268440958290042,0.005117436207763423,0.0001762578124073766,0.0022224563051732008,-0.0003268440958290042,0.005099354653805101,0.0036627850813758522
2014-07-10,-0.004513012281614413,-0.0011483923894702634,0.00037465954037160576,-0.004597209266759994,0.0031999102263368107,0.002240741916364586,0.010321533933879164,0.0,0.0,-0.012964523952101115,0.0,-0.004513012281614427,0.00071126039372571,0.00042183832452460636,0.0,-0.004940582627288127,0.0018257302097776096
2014-07-11,0.0015991261548882216,-0.004604589660935071,0.008991187696625151,0.0025437006634027037,0.002467198843375873,-0.01289404327452422,0.001999120546945716,0.0,0.0,0.004336931948264295,0.0,0.0015991261548882274,0.0003547975423726646,-0.0015628107085379295,0.0,-0.0010359834656446171,0.00221516759928464
2014-07-14,0.006836991992485152,0.00018400654997497166,-0.005982079381168111,-0.0004755923991132116,-0.0033326535373839894,0.005487215083825562,-0.018801923837901656,0.0,0.0,0.009510224049013022,0.0,0.0068369919924851814,-0.00017760580077147425,0.00479919860165922,0.0,0.007209533893601061,-0.0029925955821611394
2014-07-15,-0.002636024890424197,-0.003342595268239647,-0.002800245875089304,-0.0023819956232074557,-0.0013069482304718383,-0.01311977102426106,-0.008414226797201703,0.0,0.0,-0.005948607159513833,0.0,-0.00263602489042421,-0.0007096772979738875,-0.0019764184734841527,0.0,-0.0006260976673043766,-0.003258929512211628
2014-07-16,0.0052792790633787445,0.006678146415509008,0.007309243521810882,-0.002386350559567485,0.0021802901350782555,0.0022174399564131196,0.0011515408593626394,0.0,0.0,0.008307297595128904,0.0,0.005279279063378771,-0.000178375250594498,0.009276790929996741,0.0,0.0023008307467857945,-0.0003923133495165043
2014-07-17,-0.016386588948304612,-0.016056816440291184,0.017137812720159983,-0.010514903714347823,0.00870549284595945,0.003317765621913602,0.015175040567363657,0.0,0.0,-0.032698640632736,0.0,-0.0163865889483047,0.0012444565319462697,-0.020480658069726265,0.0,-0.018170999524387523,0.009409426647491892
2014-07-18,0.014341583414163467,0.012729028941969924,-0.004141662304839202,0.006255823158617613,-0.0030296190790482513,-0.00936881572167889,-0.010125697133656048,-0.0003279952762096916,-0.0003279952762096916,0.019434517902182737,-0.0003279952762096916,0.01434158341416354,-0.0012434249397539343,0.008997419174839452,-0.0003279952762096916,0.014470929643876649,-0.0028572091649660125
2014-07-21,-0.0025407434441895994,-0.0014640985329746577,0.006377802837649934,-0.0025551701266150473,0.0004334746774259379,0.006582220108208606,0.0029913217402792684,0.00032806701249676884,0.00032806701249676884,-0.006681123318391395,0.00032806701249676884,-0.002540743444189611,0.00017839646493744699,0.0030178740342677326,0.00032806701249676884,0.0030643497237989705,0.0027323352473953566
2014-07-22,0.005912373676141613,0.005792220137530712,0.0026526284154759264,0.0020805370861205486,0.0018791322353371998,-0.005957575530332316,0.0,-0.0003279952762096916,-0.0003279952762096916,0.0053618697766733515,-0.0003279952762096916,0.005912373676141641,0.0,0.007222714065761806,-0.0003279952762096916,0.008411545634936221,-0.0012991702336893618
2014-07-23,0.0030133895652437264,0.006559549484225463,-0.0016529092728966837,0.002876237022051642,-0.00014412652341455612,0.003786812887004957,-0.000746729387377657,0.00032806701249676884,0.00032806701249676884,-0.0023199828849324255,0.00032806701249676884,0.0030133895652437394,0.0005328005622972087,-0.01574216940209823,0.00032806701249676884,0.0008063883293512368,-0.00012967055610352274
2014-07-24,6.880001671936006e-05,0.0007892856477178583,-0.009478924373387187,0.002711821538198378,-0.006063590569484134,-0.0016116524652153106,-0.01868291698277256,0.0,0.0,0.0016192760645122968,0.0,6.88000167193604e-05,-0.0005326113785358855,-0.0007190188592879336,0.0,0.004077544672429051,-0.0027295684270608467
2014-07-25,-0.006377851433413603,-0.008096894017199992,0.01471389357976019,-0.0025469430220850797,0.005798178053577296,0.005471417884724857,0.010433902151302204,0.0,0.0,-0.007199405075052235,0.0,-0.006377851433413633,0.000178375250594498,-0.013574639475446688,0.0,-0.0036479209113286838,0.006512565197828835
2014-07-28,0.0005625554238242219,0.005393261646609268,-0.0016548124768834978,-0.004466406490049202,-0.0017335826100051688,-0.002716716909447854,-0.002091456371540682,0.0,0.0,0.0010424346150437324,0.0,0.0005625554238242246,-0.0007105930565255436,-0.0003183257628786469,0.0,0.006528019876247366,-0.0016865440882508076
2014-07-29,-0.005983788587446797,-0.0047525875194067676,0.004345607669470554,-0.0020797638081530567,0.0020248294177939163,-0.004365992761001134,-0.0010498723859972293,0.0,0.0,0.0009161510438384258,0.0,-0.005983788587446827,0.0003540526988584647,-0.00031924330738635767,0.0,-0.0056287831430186725,0.002206982437647831
2014-07-30,0.00021155201757687235,-0.008174415633050361,-0.016547160932646143,-0.006247383899911585,-0.010536647012630185,-0.006030349967716222,0.0,0.0,0.0,-0.004467234601648417,0.0,0.0002115520175768734,-0.000708768822986483,0.010539077395006652,0.0,-0.00461999833233168,-0.009851975231532417
2014-07-31,-0.027399428669503813,-0.02491836907514259,-0.003356276328113738,-0.012227198157894026,-0.0004374902484806098,-0.007181226447003911,-0.007026939944818703,-0.0003279952762096916,-0.0003279952762096916,-0.02143043150454869,-0.0003279952762096916,-0.027399428669503952,0.000709103883469675,-0.014572243554683907,-0.0003279952762096916,-0.016377384520372924,-0.0005225363957591656
2014-08-01,-0.00368280455999204,-0.007156892247635213,0.00871492246696885,-0.0025974365834341945,0.008828334008199712,-0.0039555817355117606,-0.002110728166899063,0.00032806701249676884,0.00032806701249676884,-0.01078098540620667,0.00032806701249676884,-0.0036828045599920536,0.0019025634165658056,0.002582205327770173,0.00032806701249676884,0.00483636543419487,0.005708903228701656
2014-08-04,0.008680123084904671,0.014050496558146646,-0.002904831832704756,0.0,0.0008696863132421351,0.0,-0.004274728659015573,0.0,0.0,0.010236731593267262,0.0,0.008680123084904704,0.0,0.003177282421387482,0.0,0.008217927066203178,-0.002216656227099656
2014-08-05,-0.011511424591727751,-0.015829106809050815,0.0035850249897182687,0.0,0.0007236289270056151,-0.00031203703692497966,-0.012617992112514268,-0.0003279952762096916,-0.0003279952762096916,-0.015385496433323223,-0.0003279952762096916,-0.011511424591727791,0.0,-0.012195718778956111,-0.0003279952762096916,-0.013459137410365661,0.001697763310316014
2014-08-06,0.0003693545620823097,0.0026432179851449437,0.0006746679579987297,0.0003538525412020155,0.0013019325311406371,0.0,0.0064180846544880515,0.0,0.0,-0.0009186794307302111,0.0,0.00036935456208231105,0.0003538525412020155,0.0039959111719194305,0.0,-0.005799194571602685,0.00013042905391458248
2014-08-07,-0.006446732032618631,-0.007160031742718313,0.010305065583117244,0.0007101918557369524,0.006793876609117233,0.0003136878267066158,-0.002137829915890194,0.00032806701249676884,0.00032806701249676884,-0.004297495318006624,0.00032806701249676884,-0.006446732032618655,0.0007101918557369524,-0.007937772318305824,0.00032806701249676884,-0.0032896796749622274,0.00652421266959291
2014-08-08,0.0136494968367768,0.01255371568291596,-0.0023383731036421356,-0.0008870710431564399,-0.0012953639843699682,-0.0003142967696327128,0.0007143546263540239,-0.0003279952762096916,-0.0003279952762096916,0.008295731840355893,-0.0003279952762096916,0.013649496836776848,-0.0008870710431564399,0.005429121219835845,-0.0003279952762096916,0.007563386274090437,-0.0012989267258513015
2014-08-11,0.003306293450939552,0.0014471559863698867,-9.40313919707654e-05,0.0,-0.0007195902822181854,0.0,0.001426883043801291,0.0,0.0,0.008441654672306226,0.0,0.003306293450939563,0.0,0.007274115659657587,0.0,0.010671856834366682,0.000129965465434978
2014-08-12,-0.0016241025222612998,-0.0016772016428432048,-0.0070203189110317026,0.0,-0.0021613695710415715,0.0,-0.002145165931533832,0.0,0.0,-0.00030287309801338094,0.0,-0.0016241025222613057,0.0,-0.0005851516762941824,0.0,0.0009558519671424255,-0.004550253689174499
2014-08-13,0.007885035819458142,0.0067294223964861,0.006990975022219653,0.0007104416847304451,0.004906695351374113,0.0003216699890317099,-0.004661532541218869,0.00032806701249676884,0.00032806701249676884,0.0,0.00032806701249676884,0.00788503581945817,0.0007104416847304451,0.008846663839627126,0.00032806701249676884,0.00458891705092994,0.004302867611869821
2014-08-14,0.005481873332631813,-0.001418333705624449,0.008535987639978513,0.00035347761512916076,0.003020687233877939,-0.00032542335248261366,0.002180293789842362,-0.0003279952762096916,-0.0003279952762096916,0.0,-0.0003279952762096916,0.005481873332631831,0.00035347761512916076,0.002470652282167981,-0.0003279952762096916,0.0013346798881845926,0.0015607823116290387
2014-08-15,-0.00024200285146822194,0.0038226934433243744,0.011409812907985178,0.0,0.006028100759104649,0.00032806701249676884,-0.008731606807866278,0.00032806701249676884,0.00032806701249676884,-0.0,0.00032806701249676884,-0.00024200285146822284,0.0,0.006022763937087393,0.00032806701249676884,-0.0023202730445466067,0.0036368916752146374
2014-08-18,0.009946985055203706,0.008028398625121117,-0.010157265738116443,0.0,-0.004717849849292299,-0.0003279952762096916,0.0003634753789574364,-0.0003279952762096916,-0.0003279952762096916,0.0,-0.0003279952762096916,0.009946985055203741,0.0,0.003203876437540151,-0.0003279952762096916,0.008520140949596834,-0.005831518404685043
2014-08-19,0.00610881222965053,0.0061275318875130365,-0.0030861961084815087,0.0,-0.001578191157096065,0.00032806701249676884,-0.006175837476756529,0.00032806701249676884,0.00032806701249676884,0.0,0.00032806701249676884,0.00610881222965055,0.0,0.004660280289891372,0.00032806701249676884,0.004071166054372529,-0.0027318902307956194
2014-08-20,0.0031567519750286,0.001289339788724953,-0.0016292553238316165,-0.001417555521200764,-0.004449547590877012,-0.0003279952762096916,0.0007286015890245975,-0.0003279952762096916,-0.0003279952762096916,-0.0,-0.0003279952762096916,0.0031567519750286114,-0.001417555521200764,0.004063827075349196,-0.0003279952762096916,-0.0017559170666014182,-0.004431320513839654
