Date,raw_ret,dd_mult,vol_mult,total_mult,gross_ret,tc_drag,net_ret
2010-11-09,-0.020879754705258623,1.0,1.564064910111671,1.564064910111671,-0.03254823125904442,1.6063802554175977e-05,-0.032564295061598594
2010-11-10,0.007984171757719857,1.0,1.5438578958965972,1.5438578958965972,0.012487762882554251,3.813497447260573e-05,0.012449627908081646
2010-11-11,-0.002952161583052518,1.0,1.54022155749364,1.54022155749364,-0.004557717969958226,3.679970307562211e-05,-0.004594517673033848
2010-11-12,-0.02339458331181374,1.0,1.5386646979004202,1.5386646979004202,-0.036032841545436484,3.814437527546664e-06,-0.03603665598296403
2010-11-15,-0.011425797738080657,1.0,1.474781241177332,1.474781241177332,-0.017580471624935177,0.0002164288144743559,-0.017796900439409534
2010-11-16,-0.02000571037178186,1.0,1.4600819662653899,1.4600819662653899,-0.02950404637273068,0.00011506171420868327,-0.029619108086939364
2010-11-17,-0.0006042936350455219,1.0,1.4177302627411519,1.4177302627411519,-0.0008823182388589253,0.00010514414100701457,-0.0009874623798659399
2010-11-18,0.01880916534480457,1.0,1.428640724774616,1.428640724774616,0.026666322926231553,0.0001199041177657187,0.026546418808465835
2010-11-19,0.0021458284377687624,1.0,1.3961066052331883,1.3961066052331883,0.003065617894575947,2.7087411721169443e-05,0.0030385304828547772
2010-11-22,0.006954362368119904,1.0,1.3972237465897435,1.3972237465897435,0.009709031237317315,0.00010352576342766777,0.009605505473889647
2010-11-23,-0.012571837454302747,1.0,1.4314503367093698,1.4314503367093698,-0.017565669829418144,2.8465064916767558e-05,-0.017594134894334913
2010-11-24,0.010459227943377248,1.0,1.4268783929383526,1.4268783929383526,0.014971865361267416,4.490951484624768e-05,0.014926955846421168
2010-11-26,-0.008231938239468151,1.0,1.4293589971406284,1.4293589971406284,-0.01174597480590009,0.00011334285580307518,-0.011859317661703166
2010-11-29,0.00360121644093911,1.0,1.4391381927825253,1.4391381927825253,0.00514743112050707,9.61622033644078e-05,0.0050512689171426615
2010-11-30,-0.004143783924837249,1.0,1.4399714839429316,1.4399714839429316,-0.005963477708871558,2.410234564112227e-05,-0.00598758005451268
2010-12-01,0.01191099631930823,1.0,1.4455497386853944,1.4455497386853944,0.017151495045153068,3.17824034491854e-05,0.017119712641703883
2010-12-02,0.009622082549031024,1.0,1.4544723077686155,1.4544723077686155,0.013909198914361095,0.000112583565458539,0.013796615348902556
2010-12-03,0.00786847203319365,1.0,1.4493705985396044,1.4493705985396044,0.011444474676731979,2.0955052306589156e-05,0.01142351962442539
2010-12-06,0.002997274886417919,1.0,1.480419473031811,1.480419473031811,0.004344162096115263,1.9032239852686296e-05,0.004325129856262577
2010-12-07,-0.013661718921084543,1.0,1.481360276745167,1.481360276745167,-0.020225074725860704,0.00014557838484446808,-0.020370653110705173
2010-12-08,-0.0037078650437301548,1.0,1.4590372762752586,1.4590372762752586,-0.005492683987313831,0.0001375196646645562,-0.005630203651978387
2010-12-09,0.0023487938762483786,1.0,1.4802940906882966,1.4802940906882966,0.003426977819733441,3.4555097932598185e-05,0.003392422721800843
2010-12-10,0.0037730882605508833,1.0,1.4901826248759638,1.4901826248759638,0.005585280255738857,2.1589481205309604e-05,0.005563690774533547
2010-12-13,0.001078864633170915,1.0,1.4900737368884223,1.4900737368884223,0.0016077053309444776,1.6099704493929864e-05,0.0015916056264505477
2010-12-14,-0.001986933886857004,1.0,1.4901277974415164,1.4901277974415164,-0.0029606780017392537,1.1229197032138835e-06,-0.0029618009214424676
2010-12-15,-0.010397214822593615,1.0,1.496381861262509,1.496381861262509,-0.01549317882311771,2.6171949489844307e-05,-0.015519350772607554
2010-12-16,0.002013556819960604,1.0,1.4948124882230223,1.4948124882230223,0.003013049902010467,1.2930332787968928e-05,0.003000119569222498
2010-12-17,0.0036906521548583167,1.0,1.4963791988004782,1.4963791988004782,0.005516832930769419,1.333901019103542e-05,0.005503493920578383
2010-12-20,0.0019029284086284186,1.0,1.4951969515974173,1.4951969515974173,0.002847502487478062,3.304759502521797e-06,0.0028441977279755402
2010-12-21,0.008399177976965919,1.0,1.4970687691968028,1.4970687691968028,0.012558425307083607,1.6386763094918698e-05,0.012542038543988688
2010-12-22,0.0012164847004227453,1.0,1.4952975564228144,1.4952975564228144,0.0018211612532086211,1.1854685601132365e-05,0.0018093065676074887
2010-12-23,-0.003159132259963762,1.0,1.5056123488131414,1.5056123488131414,-0.004723842748740298,1.537767843965722e-06,-0.004725380516584264
2010-12-27,0.0008639838352513435,1.0,1.5050599427874327,1.5050599427874327,0.0013008247315293615,1.5990277375514092e-05,0.0012848344541538474
2010-12-28,0.0018546372778131567,1.0,1.5055939008371249,1.5055939008371249,0.0027913402752369094,1.5167901399424038e-05,0.002776172373837485
2010-12-29,0.005535389359193283,1.0,1.5059139451704948,1.5059139451704948,0.008334048457960128,2.623183657163477e-06,0.008331425274302964
2010-12-30,-0.0019412473444194043,1.0,1.5061329397036103,1.5061329397036103,-0.002923351446986371,1.5041887581152287e-05,-0.002938393334567523
2010-12-31,0.004759309265303712,1.0,1.547886320287223,1.547886320287223,0.007168152454710509,1.4550447618167251e-05,0.0071536020070923426
2011-01-03,0.009961486343865265,1.0,1.5527412188393726,1.5527412188393726,0.015419248441397023,2.835174023596351e-05,0.01539089670116106
2011-01-04,-0.006026918287329699,1.0,1.5545462075428889,1.5545462075428889,-0.00935824444731362,1.2956876363571624e-05,-0.009371201323677192
2011-01-05,0.002318879806321516,1.0,1.5548831041695368,1.5548831041695368,0.0036048058086649,3.2174058497856746e-05,0.0035726317501670432
2011-01-06,-0.0008565301866668886,1.0,1.5556525553156868,1.5556525553156868,-0.0013318043154595248,2.0929295115569876e-05,-0.0013527336105750947
2011-01-07,-0.002103307221519922,1.0,1.55851634754082,1.55851634754082,-0.003272015253771404,1.2260152977298867e-06,-0.0032732412690691342
2011-01-10,0.0023750503415184794,1.0,1.5798555652041868,1.5798555652041868,0.003701554783488957,4.035823390170134e-06,0.003697518960098787
2011-01-11,0.005665658947773827,1.0,1.5845350093294561,1.5845350093294561,0.00895092281918938,1.2074118028034491e-05,0.008938848701161345
2011-01-12,0.01046492983860789,1.0,1.5832547216507427,1.5832547216507427,0.016582047699450656,1.7146859159275087e-05,0.016564900840291382
2011-01-13,-0.003719726353702162,1.0,1.5753166208349354,1.5753166208349354,-0.00588927431274765,1.871486936959022e-05,-0.00590798918211724
2011-01-14,0.004092798444269467,1.0,1.6514307867027425,1.6514307867027425,0.006447453414985058,0.00010595128016741695,0.006341502134817641
2011-01-18,0.002678706349604992,1.0,1.6682338936556471,1.6682338936556471,0.004423698134273803,4.836963997774473e-05,0.0043753284942960585
2011-01-19,-0.007694742846016776,1.0,1.6973403271820071,1.6973403271820071,-0.012836630818689502,7.921046262909196e-06,-0.012844551864952411
2011-01-20,-0.015831562753252603,1.0,1.6907985221627726,1.6907985221627726,-0.026871549903408253,3.0560130033244364e-05,-0.026902110033441496
2011-01-21,-0.004374868177612942,1.0,1.6612779984069104,1.6612779984069104,-0.007397020649364905,4.004794361680326e-05,-0.007437068592981709
2011-01-24,0.008229567671975873,1.0,1.667763557056949,1.667763557056949,0.013671599709854302,3.375270912230806e-05,0.013637847000731994
2011-01-25,-0.00026218187402673684,1.0,1.6790218459990425,1.6790218459990425,-0.0004372573748226874,2.389135739313108e-05,-0.0004611487322158185
2011-01-26,0.005883045799169026,1.0,1.6907183994602129,1.6907183994602129,0.009877762417817687,3.39325303826586e-05,0.009843829887435028
2011-01-27,-0.002609413042543259,1.0,1.6999030541663194,1.6999030541663194,-0.004411782642819344,3.2225607918914634e-05,-0.0044440082507382584
2011-01-28,-0.01591422208186459,1.0,1.7009822171599494,1.7009822171599494,-0.027052634721642706,7.407842820633078e-06,-0.02706004256446334
2011-01-31,0.0046904210955453305,1.0,1.6901963250059167,1.6901963250059167,0.007978322874514497,4.2010558966509796e-05,0.007936312315547986
2011-02-01,0.016381203567870584,1.0,1.7016731149938715,1.7016731149938715,0.02768745006958867,4.181531067357446e-05,0.027645634758915096
2011-02-02,-0.002381982403864938,1.0,1.7967822958469397,1.7967822958469397,-0.004053355417045439,2.928148693277756e-05,-0.004082636903978217
2011-02-03,0.004309396815414827,1.0,1.8009052027434858,1.8009052027434858,0.007743047903716544,7.089492921600356e-05,0.00767215297450054
2011-02-04,0.0010324397457774897,1.0,1.8034387818930595,1.8034387818930595,0.0018593261096898424,1.4665563937895516e-05,0.0018446605457519468
2011-02-07,0.004670509535346155,1.0,1.8986640124006755,1.8986640124006755,0.00842297802724459,3.5562287989524036e-05,0.008387415739255066
2011-02-08,0.007246898192983379,1.0,1.908121390932161,1.908121390932161,0.013759424800549029,5.5618319242943084e-05,0.013703806481306086
2011-02-09,-0.0037844630808676048,1.0,1.8993736606589418,1.8993736606589418,-0.007221214957796506,5.890306972480656e-06,-0.007227105264768987
2011-02-10,-0.002256868540158791,1.0,1.9315445585080755,1.9315445585080755,-0.004286636660747405,1.9790447588395507e-05,-0.0043064271083358
2011-02-11,0.006717456768055239,1.0,1.838695336006793,1.838695336006793,0.012351356429250435,3.6365025095691043e-05,0.012314991404154743
2011-02-14,0.003617922027659392,1.0,1.8160621851937284,1.8160621851937284,0.006570371383411642,8.06862442708137e-06,0.006562302758984561
2011-02-15,0.0004302580996982442,1.0,1.7677828512632432,1.7677828512632432,0.0007606028902636683,0.00010970450518000753,0.0006508983850836608
2011-02-16,0.006471773822268535,1.0,1.7559223361756577,1.7559223361756577,0.011363932209198227,4.759572282992113e-05,0.011316336486368305
2011-02-17,0.006145720095728663,1.0,1.7301264007861537,1.7301264007861537,0.010632872589462166,3.4392534956058305e-05,0.010598480054506108
2011-02-18,-9.257967952661832e-05,1.0,1.7296227775755268,1.7296227775755268,-0.0001601279224498818,1.627292108868374e-05,-0.00017640084353856555
2011-02-22,-0.023389334991828176,1.0,1.713208644142263,1.713208644142263,-0.040070810888739136,2.4071648663908147e-05,-0.040094882537403044
2011-02-23,-0.003988804277613578,1.0,1.7000813822857048,1.7000813822857048,-0.006781291889952424,4.332679011184344e-05,-0.006824618680064268
2011-02-24,0.00034619253225336144,1.0,1.7868979705786379,1.7868979705786379,0.0005885554787702836,5.9902498808962325e-05,0.0005286529799613212
2011-02-25,0.017082568037602046,1.0,1.7869331710639837,1.7869331710639837,0.030524806158662602,4.6170214827697786e-05,0.030478635943834903
2011-02-28,0.002345873213380565,1.0,1.785598143223605,1.785598143223605,0.0041887868540503295,2.488114641216906e-05,0.004163905707638161
2011-03-01,-0.006845929138104677,1.0,1.7740664637486114,1.7740664637486114,-0.01214513329711095,4.2937401262653176e-05,-0.012188070698373603
2011-03-02,0.0027676631716799516,1.0,1.7574733006406782,1.7574733006406782,0.004864094129394009,3.273916293433545e-05,0.004831354966459673
2011-03-03,0.010302053367746694,1.0,1.7656587359397937,1.7656587359397937,0.018105583735590198,2.103113776084184e-05,0.018084552597829356
2011-03-04,-0.00018143276044927975,1.0,1.765419127290266,1.765419127290266,-0.0003203048656142298,1.681021793777302e-05,-0.0003371150835520028
2011-03-07,-0.011397377207552493,1.0,1.7865947363285235,1.7865947363285235,-0.020121147723155288,3.273191652401353e-05,-0.020153879639679302
2011-03-08,0.0020899848813993346,1.0,1.7729638794183264,1.7729638794183264,0.0037054677032514172,5.47603268198621e-05,0.003650707376431555
2011-03-09,-0.005094178920414301,1.0,1.781704091623616,1.781704091623616,-0.009031795221188802,6.47235262559935e-05,-0.009096518747444795
2011-03-10,-0.018696816556880762,1.0,1.7831661260535985,1.7831661260535985,-0.033312194559730626,2.2776940794515032e-05,-0.03333497150052514
2011-03-11,0.005179616686852042,1.0,1.8026779819028766,1.8026779819028766,0.009236117021936528,5.5985094589381494e-05,0.009180131927347146
2011-03-14,-0.00042437587561013957,1.0,1.8428793617802015,1.8428793617802015,-0.0007650130470131523,4.1567786152554815e-05,-0.0008065808331657071
2011-03-15,-0.016611067595187743,1.0,1.839293975432523,1.839293975432523,-0.030552636553331226,3.8383330620887156e-05,-0.030591019883952113
2011-03-16,-0.014013590229275742,1.0,1.8489091999328313,1.8489091999328313,-0.025775112082886936,6.270360015123767e-05,-0.025837815683038175
2011-03-17,0.006698784395429745,1.0,1.9016404592060692,1.9016404592060692,0.01238544409707654,0.00017680994410333066,0.01220863415297321
2011-03-18,0.006023666539424983,1.0,1.9260208467559576,1.9260208467559576,0.011454848004136362,6.716269592347734e-05,0.011387685308212884
2011-03-21,0.011390333023979592,1.0,1.933755236010524,1.933755236010524,0.021938018855677525,2.6326655043597995e-05,0.021911692200633926
2011-03-22,-0.0008376180534685395,1.0,1.94261277302766,1.94261277302766,-0.0016197482966717313,3.812397907875952e-05,-0.001657872275750491
2011-03-23,0.006925376610229109,1.0,1.945294004450186,1.945294004450186,0.013453325061058067,2.2317513957718273e-05,0.01343100754710035
2011-03-24,0.005021418087674522,1.0,1.9346407277223534,1.9346407277223534,0.009768134499790974,3.671830006813551e-05,0.009731416199722839
2011-03-25,0.00026849633395314477,1.0,1.9299736078655387,1.9299736078655387,0.0005194439429098957,4.105933066327721e-05,0.0004783846122466185
2011-03-28,-0.004494307617071316,1.0,1.9363978619858366,1.9363978619858366,-0.008673895086576702,4.581385825592799e-05,-0.00871970894483263
2011-03-29,0.0032365270912855944,1.0,1.9318734084106006,1.9318734084106006,0.006267204139824664,2.314234148881483e-05,0.006244061798335849
2011-03-30,0.006013478528946397,1.0,1.9346296321660612,1.9346296321660612,0.011617279262119641,4.599102509131429e-05,0.011571288237028327
2011-03-31,0.0033729522580669856,1.0,1.9461154534855218,1.9461154534855218,0.0065254133863378175,4.056457991500358e-05,0.006484848806422814
2011-04-01,-0.00047370170410746936,1.0,1.90455185813094,1.90455185813094,-0.0009021894607576731,3.613442596213249e-05,-0.0009383238867198056
2011-04-04,0.0011297994248159948,1.0,1.8809718726627735,1.8809718726627735,0.0021251209398294654,5.543624100997882e-05,0.0020696846988194867
2011-04-05,0.007996874120434328,1.0,1.8820187327489106,1.8820187327489106,0.015041895289761829,6.94517258688439e-05,0.014972443563892985
2011-04-06,0.0032969058352891887,1.0,1.897382366752269,1.897382366752269,0.006204838542123447,5.585556206577298e-05,0.006148982980057674
2011-04-07,-0.0007182496217030233,1.0,1.9183969421903484,1.9183969421903484,-0.0013627941671458033,4.5234433713964687e-05,-0.001408028600859768
2011-04-08,0.0008688639384005617,1.0,1.9194009931496143,1.9194009931496143,0.0016668259226071023,7.084531177043017e-05,0.0015959806108366721
2011-04-11,-0.007032422801808946,1.0,1.9184803439373068,1.9184803439373068,-0.013491564915526983,3.6670059289169324e-05,-0.013528234974816153
2011-04-12,-0.009694412209395169,1.0,1.9091493882396922,1.9091493882396922,-0.01850808113891018,2.715818820807588e-05,-0.018535239327118258
2011-04-13,0.005459107299053326,1.0,1.9085712800650847,1.9085712800650847,0.010419095405766856,3.196911264277382e-05,0.010387126293124082
2011-04-14,0.005867439909356488,1.0,1.9127865375139104,1.9127865375139104,0.011198427298505478,2.6017666583311567e-05,0.011172409631922167
2011-04-15,0.007188606239822065,1.0,1.9208352539502516,1.9208352539502516,0.01375026923902014,0.00010583168258358133,0.013644437556436559
2011-04-18,-0.004746884333810508,1.0,1.8983606830176063,1.8983606830176063,-0.009011298586138092,8.904784115074325e-06,-0.009020203370253166
2011-04-19,0.004433101467683084,1.0,1.8735632331885514,1.8735632331885514,0.008305695918845234,4.451902870110186e-05,0.008261176890144132
2011-04-20,0.014728825641104917,1.0,1.8740135771177782,1.8740135771177782,0.02759538618921896,6.798122253893547e-05,0.027527404966680023
2011-04-21,0.004724714634108654,1.0,1.871417728120835,1.871417728120835,0.008841914726582882,5.446658505477391e-05,0.008787448141528108
2011-04-25,0.0010672574430684852,1.0,1.8910747558124763,1.8910747558124763,0.001997284499427276,2.7553106079768107e-05,0.0019697313933475075
2011-04-26,0.005362462759625474,1.0,1.8811557733916273,1.8811557733916273,0.010087627779867058,8.025493502037294e-05,0.010007372844846684
2011-04-27,0.010987375601261559,1.0,1.8260019047225478,1.8260019047225478,0.020062968775805656,2.4197518057302642e-05,0.020038771257748354
2011-04-28,0.0031941750766036336,1.0,1.7853753573600921,1.7853753573600921,0.005702801468861911,2.062544413399192e-05,0.005682176024727919
2011-04-29,0.01050629803116412,1.0,1.794342484548877,1.794342484548877,0.018757685601921276,2.4787095724228814e-05,0.018732898506197047
2011-05-02,-0.008332054298999605,1.0,1.7689540782007058,1.7689540782007058,-0.014739021432005074,2.5296982066304254e-05,-0.014764318414071378
2011-05-03,-0.005431868474511359,1.0,1.78912946529663,1.78912946529663,-0.009608725890236714,1.565594248906244e-05,-0.009624381832725777
2011-05-04,-0.009118265342775227,1.0,1.803270206552184,1.803270206552184,-0.016313757197152237,4.7133580865219745e-05,-0.016360890778017455
2011-05-05,-0.016641120718124385,1.0,1.8048715519722844,1.8048715519722844,-0.03000843719463199,3.124044242029396e-05,-0.030039677637052283
2011-05-06,0.007931013785336016,1.0,1.8737869069646846,1.8737869069646846,0.014314461159452996,7.072976437411424e-05,0.014243731395078882
2011-05-09,0.008059388331851694,1.0,1.9307199862845044,1.9307199862845044,0.015101576334367657,5.269086539640232e-05,0.015048885468971254
2011-05-10,0.004649009273667886,1.0,1.919633189905518,1.919633189905518,0.008975935121092595,1.8195128373431247e-05,0.008957739992719163
2011-05-11,-0.008219293254560594,1.0,1.924569034630876,1.924569034630876,-0.01577802812902106,1.9225030516189923e-05,-0.015797253159537252
2011-05-12,0.0026530635072884116,1.0,1.907775395975858,1.907775395975858,0.005106003873036463,7.149449959031422e-06,0.0050988544230774315
2011-05-13,-0.007330270890308837,1.0,1.9067513510200234,1.9067513510200234,-0.013984510450369247,1.2279538380151796e-05,-0.013996789988749399
2011-05-16,-0.006639590400827063,1.0,1.9008757764830915,1.9008757764830915,-0.012660047966996584,2.476078865137264e-05,-0.012684808755647956
2011-05-17,0.00032338350998121595,1.0,1.8978889638573366,1.8978889638573366,0.0006147118806373705,0.00011194932146347802,0.0005027625591738925
2011-05-18,0.005408902192532815,1.0,1.897895466069364,1.897895466069364,0.010265495777791778,2.8153319447231488e-05,0.010237342458344546
2011-05-19,-0.0004620798313643809,1.0,1.9631488337995013,1.9631488337995013,-0.0008769792169085551,8.310355675215621e-05,-0.0009600827736607114
2011-05-20,0.0010846310079596004,1.0,1.8621791041863462,1.8621791041863462,0.0020197771987749405,3.1951848953453766e-05,0.001987825349821487
2011-05-23,-0.007424661917802573,1.0,1.8570720812703312,1.8570720812703312,-0.013788132360422192,0.00011983759407245472,-0.013907969954494647
2011-05-24,0.0022915985584629353,1.0,1.857231168198083,1.857231168198083,0.004255663704400855,1.965498740989381e-05,0.004236008716990962
2011-05-25,0.0022175246706073693,1.0,1.836521940081301,1.836521940081301,0.004072532710241994,5.790958699477942e-06,0.004066741751542516
2011-05-26,0.004097932172545225,1.0,1.8231719678897438,1.8231719678897438,0.007471235063297969,6.732641607142929e-05,0.00740390864722654
2011-05-27,0.007381359208238888,1.0,1.796632623378884,1.796632623378884,0.013261590758400115,8.929932805654211e-05,0.013172291430343574
2011-05-31,0.010414713692857942,1.0,1.7797249034153002,1.7797249034153002,0.018535325321119615,3.3261875429926086e-05,0.01850206344568969
2011-06-01,-0.011503996849306346,1.0,1.7409008745395296,1.7409008745395296,-0.020027318175657415,4.224783879275133e-05,-0.020069566014450167
2011-06-02,-0.00639565735279107,1.0,1.760510158242779,1.760510158242779,-0.011134205478729146,5.039044979656294e-05,-0.01118459592852571
2011-06-03,-0.003560624569298287,1.0,1.7581539237865427,1.7581539237865427,-0.006260126057642552,4.424140291740616e-05,-0.006304367460559958
2011-06-06,-0.007512908975729908,1.0,1.7679952706029458,1.7679952706029458,-0.013208850394730675,6.383348138112898e-05,-0.013272683876111803
2011-06-07,0.001238540022525058,1.0,1.7561525683890176,1.7561525683890176,0.002175065241609972,3.451527790308843e-05,0.0021405499637068837
2011-06-08,-0.002006005684002884,1.0,1.6970898951666984,1.6970898951666984,-0.003404371975968254,1.2150692490712133e-05,-0.003416522668458966
2011-06-09,0.0026497641829963652,1.0,1.6972515164568376,1.6972515164568376,0.004496888019537773,1.5854748898327454e-06,0.004495302544647941
2011-06-10,-0.01121950839490814,1.0,1.6794740246205033,1.6794740246205033,-0.018842872918259895,5.870392059250412e-05,-0.0189015768388524
2011-06-13,-0.009035937326147204,1.0,1.623452047056438,1.623452047056438,-0.014669410949207358,3.501413791737575e-05,-0.014704425087124733
2011-06-14,0.005340072681918273,1.0,1.6114132523847549,1.6114132523847549,0.008605063888340904,1.35467211021011e-05,0.008591517167238803
2011-06-15,0.0007804563385306303,1.0,1.3486089742961824,1.3486089742961824,0.001052530422188743,0.00018905239301634838,0.0008634780291723946
2011-06-16,0.00460003222853951,1.0,1.5482927558146011,1.5482927558146011,0.006203644745460051,0.0002566215201337528,0.005947023225326298
2011-06-17,0.0017132429554696448,1.0,1.5535119360514358,1.5535119360514358,0.002652601656904049,0.00010266964332370602,0.002549932013580343
2011-06-20,0.0027976619923197757,1.0,1.5545544051352256,1.5545544051352256,0.004346201298106212,1.831613934503132e-06,0.004344369684171709
2011-06-21,0.0038287673048984544,1.0,1.5466364040619816,1.5466364040619816,0.00592171089643823,1.955103073940065e-06,0.0059197557933642906
2011-06-22,-0.0033285328093983785,1.0,1.3522241063190334,1.3522241063190334,-0.004500922303542302,0.0002034432207006891,-0.0047043655242429904
2011-06-23,-0.003134561966132156,1.0,1.3532081655872343,1.3532081655872343,-0.00423863025335469,4.4264309512868814e-05,-0.004282894562867559
2011-06-24,-0.016056089464184128,1.0,1.3607503727435153,1.3607503727435153,-0.02172723137033312,3.095306181081017e-05,-0.02175818443214393
2011-06-27,-0.008841697215064488,1.0,1.569544201691231,1.569544201691231,-0.012031342781084302,0.00010798157473660895,-0.012139324355820911
2011-06-28,0.003508826380909903,1.0,1.5701981012609743,1.5701981012609743,0.005507258100898365,0.00021107556647253557,0.00529618253442583
2011-06-29,0.003197658014856988,1.0,1.5762723697859518,1.5762723697859518,0.005020956543410379,6.324187578018692e-06,0.005014632355832361
2011-06-30,0.00041038153527327755,1.0,1.5866004661149635,1.5866004661149635,0.0006468730751216069,4.196470939373742e-06,0.0006426766041822332
2011-07-01,0.0056904974172797985,1.0,1.519272572758633,1.519272572758633,0.008645416651427037,4.768300117446424e-05,0.008597733650252572
2011-07-05,0.011910080428781906,1.0,1.408650440862483,1.408650440862483,0.01677714004671126,0.00010191231334798704,0.016675227733363274
2011-07-06,0.008686527080734172,1.0,1.4223949603622064,1.4223949603622064,0.012236280201840088,5.9712849770675905e-05,0.012176567352069413
2011-07-07,0.00944856269016096,1.0,1.4284642161653383,1.4284642161653383,0.013439587953151323,7.69842348518556e-06,0.013431889529666138
2011-07-08,0.00713623016042032,1.0,1.4289796793216578,1.4289796793216578,0.01019384942248026,3.9933396953417575e-06,0.010189856082784918
2011-07-11,-0.0034345684580433366,1.0,1.4325915813941312,1.4325915813941312,-0.004907928533783047,3.426175419288693e-05,-0.004942190287975934
2011-07-12,0.0028989576850879436,1.0,1.4390413166161238,1.4390413166161238,0.004153022374474806,0.0001094764510033709,0.0040435459234714356
2011-07-13,0.006868998414279447,1.0,1.4456503574632444,1.4456503574632444,0.009884772521918762,6.192987429875814e-06,0.009878579534488886
2011-07-14,-0.014094432983910377,1.0,1.4392237795424392,1.4392237795424392,-0.020285043109611114,2.8220540416051753e-05,-0.020313263650027166
2011-07-15,0.008268508944613194,1.0,1.4472701341220775,1.4472701341220775,0.011900234694446668,6.67092296910199e-05,0.011833525464755648
2011-07-18,-0.004585016956833865,1.0,1.44738677810207,1.44738677810207,-0.006635758106068948,0.00021447096570763313,-0.006850229071776581
2011-07-19,0.01770969172820966,1.0,1.4478228011097392,1.4478228011097392,0.025632773651674254,3.233714707263955e-05,0.025600436504601615
2011-07-20,-0.005777889677970705,1.0,1.454850630675409,1.454850630675409,-0.008365360418062594,9.112057005588778e-05,-0.008456480988118482
2011-07-21,-0.0034149144586615356,1.0,1.4703006981843283,1.4703006981843283,-0.004968190453886306,7.865273888666383e-05,-0.00504684319277297
2011-07-22,0.012644417406867151,1.0,1.4726673806553994,1.4726673806553994,0.018591095741450847,6.6344953092082325e-06,0.01858446124614164
2011-07-25,-0.004689275233031738,1.0,1.4638950825365629,1.4638950825365629,-0.006864606954295658,4.903184510586327e-05,-0.006913638799401521
2011-07-26,0.0054421329291139825,1.0,1.461441974933865,1.461441974933865,0.007953361495776955,5.369293912169459e-05,0.00789966855665526
2011-07-27,-0.015419749651745475,1.0,1.4610476904717162,1.4610476904717162,-0.022528989616334778,5.8459735690075954e-05,-0.022587449352024853
2011-07-28,0.0025481796271789514,1.0,1.4561746959425153,1.4561746959425153,0.0037105946938142203,0.0001238575052923013,0.003586737188521919
2011-07-29,0.017383448051096956,1.0,1.454264786197482,1.454264786197482,0.02528013636340355,4.717173529044221e-05,0.025232964628113107
2011-08-01,0.00295872095494892,1.0,1.4555785569320372,1.4555785569320372,0.0043027636969668005,3.7870701847576335e-05,0.004264892995119224
2011-08-02,0.02745702619852751,1.0,1.4492506053207632,1.4492506053207632,0.03979211183852403,3.963889924118151e-05,0.03975247293928285
2011-08-03,0.002215116759066082,1.0,1.5461413429753255,1.5461413429753255,0.0032102593039326863,0.00012497365795072844,0.0030852856459819577
2011-08-04,0.00689975863085112,1.0,1.487430267463457,1.487430267463457,0.01026290982572018,7.720385565829957e-05,0.010185705970061881
2011-08-05,-0.014229459097698637,1.0,1.6197541118601138,1.6197541118601138,-0.021165328151550207,8.946786030550788e-05,-0.021254796011855714
2011-08-08,0.03206709590870016,1.0,1.6947438853677006,1.6947438853677006,0.05194081045352972,2.9938281267326643e-05,0.05191087217226239
2011-08-09,0.013201952121421317,1.0,1.6957456698475184,1.6957456698475184,0.02237392763269592,7.383850936849274e-06,0.02236654378175907
2011-08-10,0.030782284487853202,1.0,1.686195356911525,1.686195356911525,0.052198925628291495,4.6359055485222314e-05,0.05215256657280627
2011-08-11,-0.033053505219376486,1.0,1.5749197828175285,1.5749197828175285,-0.055734667030563484,1.8779669992619985e-05,-0.055753446700556104
2011-08-12,0.007642290992003164,1.0,1.432745741744657,1.432745741744657,0.012035995269353977,7.648622685304965e-05,0.011959509042500928
2011-08-15,0.0022071949964933783,1.0,1.4306225814062514,1.4306225814062514,0.0031623492324260004,8.262772004634348e-05,0.003079721512379657
2011-08-16,0.01213514937818639,1.0,1.4311321682277627,1.4311321682277627,0.01736081872917148,1.4932729189144849e-05,0.017345885999982335
2011-08-17,0.00892382806577524,1.0,1.420906751564494,1.420906751564494,0.012771177408664684,1.442647078173086e-05,0.012756750937882953
2011-08-18,0.013398961343246116,1.0,1.4254773822511984,1.4254773822511984,0.01903867463657007,6.958526014591893e-06,0.01903171611055548
2011-08-19,0.007902394340516289,1.0,1.4136485490284714,1.4136485490284714,0.011264684398035844,2.242098990662758e-06,0.011262442299045182
2011-08-22,0.010282893798086942,1.0,1.4108882111538428,1.4108882111538428,0.01453639789747947,7.866570438483574e-06,0.014528531327040987
2011-08-23,-0.01883923884702892,1.0,1.4055130961453575,1.4055130961453575,-0.02658005999638462,5.7409385352405126e-06,-0.02658580093491986
2011-08-24,-0.02590835035532076,1.0,1.366417779995419,1.366417779995419,-0.036414525723925555,1.5096347694914461e-05,-0.03642962207162047
2011-08-25,0.004253264613109029,1.0,1.30887080805028,1.30887080805028,0.005811736390377515,3.6126831733846915e-05,0.005775609558643668
2011-08-26,0.015570479847440293,1.0,1.3221132031058909,1.3221132031058909,0.020379746539649773,3.617025842172213e-05,0.02034357628122805
2011-08-29,-0.009957635257969086,1.0,1.313537689393486,1.313537689393486,-0.013165121046273664,1.510048679195465e-05,-0.013180221533065618
