Date,raw_ret,regime_mult,dd_mult,vol_mult,total_mult,gross_ret,tc_drag,net_ret
2024-05-03,0.011826595448575845,1.0,1.0,1.3422207495281044,1.3422207495281044,0.015929606360501284,1.1873912164393526e-06,0.015928418969284843
2024-05-06,0.010451998222332358,1.0,1.0,1.3376048287930933,1.3376048287930933,0.014028888888045354,3.1310794946193004e-06,0.014025757808550735
2024-05-07,-0.0003884706075142451,1.0,1.0,1.3288020583712357,1.3288020583712357,-0.0005196201604552406,7.958426953852639e-05,-0.000599204429993767
2024-05-08,-0.0016624929898021096,1.0,1.0,1.3369349264702697,1.3369349264702697,-0.002209124106876793,4.43317508411242e-06,-0.0022135572819609053
2024-05-09,0.006304721855596114,1.0,1.0,1.3373527518150756,1.3373527518150756,0.008429002850426892,7.850891635413953e-05,0.008350493934072752
2024-05-10,-0.0006506834933845085,1.0,1.0,1.378569049421158,1.378569049421158,-0.0008701933604384183,4.1976045595322473e-07,-0.0008706131208943715
2024-05-13,0.0006437968753794444,1.0,1.0,1.4002038428908268,1.4002038428908268,0.0008875184465121518,2.0442719689682867e-05,0.0008670757268224689
2024-05-14,0.0037695352424601566,1.0,1.0,1.4009094772214734,1.4009094772214734,0.005278117732405116,8.49365421513529e-05,0.005193181190253763
2024-05-15,0.012186595831931771,1.0,1.0,1.4117475814671852,1.4117475814671852,0.017072317596020924,4.934992583338446e-07,0.01707182409676259
2024-05-16,-0.0016886965357507057,1.0,1.0,1.412345433465254,1.412345433465254,-0.0023840132501780735,3.921238769720648e-06,-0.002387934488947794
2024-05-17,0.0034015966712110618,1.0,1.0,1.4164110270042545,1.4164110270042545,0.004804229525075553,3.679214518329021e-06,0.004800550310557224
2024-05-20,0.004946294982716514,1.0,1.0,1.5440412325179045,1.5440412325179045,0.0070059867563354895,8.342871778860831e-05,0.0069225580385468815
2024-05-21,6.116441523219634e-05,1.0,1.0,1.5420178169408396,1.5420178169408396,9.444037908135734e-05,6.98314665046353e-05,2.460891257672204e-05
2024-05-22,-0.006580014977234674,1.0,1.0,1.5417929359349776,1.5417929359349776,-0.01014650033063344,2.2326932585970876e-06,-0.010148733023892038
2024-05-23,-0.009215414190891155,1.0,1.0,1.5324454087743482,1.5324454087743482,-0.01420826050123093,0.0001054408936803412,-0.014313701394911272
2024-05-24,0.007154387020166379,1.0,1.0,1.518953293873805,1.518953293873805,0.010963707541648757,9.811203166050733e-05,0.01086559550998825
2024-05-28,0.004502244452801525,1.0,1.0,1.5456162353495333,1.5456162353495333,0.006838699041407945,7.78779567690277e-06,0.0068309112457310426
2024-05-29,-0.013076980585766094,1.0,1.0,1.7237176835605383,1.7237176835605383,-0.020211993502710725,0.00015588157038016855,-0.020367875073090895
2024-05-30,0.002755166133168986,1.0,1.0,1.6878485390044524,1.6878485390044524,0.004714868627991371,0.00021835613205411898,0.0044965124959372525
2024-05-31,0.005170591007754398,1.0,1.0,1.6938771825683296,1.6938771825683296,0.00872717447822782,0.00020755578860864112,0.008519618689619177
2024-06-03,0.006815046764651553,1.0,1.0,1.7013556665626308,1.7013556665626308,0.011543852212779383,8.726642692093064e-06,0.01153512557008729
2024-06-04,0.0028192370803356874,1.0,1.0,1.695233652639871,1.695233652639871,0.004779265573355233,5.272900198462879e-05,0.0047265365713706035
2024-06-05,0.02640264176314587,1.0,1.0,1.6677741314800907,1.6677741314800907,0.04403364293531057,0.00037082655132469785,0.04366281638398587
2024-06-06,-0.0009894513696939126,1.0,1.0,1.6359915028924201,1.6359915028924201,-0.0016187340333445061,9.262380188717138e-05,-0.0017113578352316776
2024-06-07,-0.014357381164787263,1.0,1.0,1.6730846516079318,1.6730846516079318,-0.023488553589379638,2.1552292457704067e-05,-0.023510105881837343
2024-06-10,0.0065251425496162556,1.0,1.0,1.648886194651049,1.648886194651049,0.010861747339228072,0.00016924023159959952,0.010692507107628473
2024-06-11,0.00786996881600508,1.0,1.0,1.667121101413115,1.667121101413115,0.012976682933045037,1.1384643446028465e-05,0.012965298289599008
2024-06-12,0.012200581239982841,1.0,1.0,1.673454664311976,1.673454664311976,0.020339846434680384,0.00019309993890821668,0.020146746495772166
2024-06-13,0.003084796119732829,1.0,1.0,1.654365425315112,1.654365425315112,0.005117553539276557,0.0001958585694385437,0.004921694969838014
2024-06-14,0.003285987787505381,1.0,1.0,1.654086074876873,1.654086074876873,0.005436224583656604,6.584639130558804e-06,0.005429639944526045
2024-06-17,0.004579165606548327,1.0,1.0,1.6698501009960178,1.6698501009960178,0.007574334064346697,7.819162587605593e-07,0.007573552148087936
2024-06-18,0.006533950941838057,1.0,1.0,1.6582437692337677,1.6582437692337677,0.010834883437782068,6.632368201014e-06,0.010828251069581053
2024-06-20,-0.006508773521682946,1.0,1.0,1.6388436981163006,1.6388436981163006,-0.010666862468476338,0.00014337209722999338,-0.010810234565706333
2024-06-21,-0.007510154767354449,1.0,1.0,1.640373130189681,1.640373130189681,-0.012307969812356932,0.00026751489059443164,-0.012575484702951363
2024-06-24,-0.013991979629944957,1.0,1.0,1.6477665838513575,1.6477665838513575,-0.022952067423123057,0.00019824101433592217,-0.02315030843745898
2024-06-25,0.010555966045826955,1.0,1.0,1.629945674497557,1.629945674497557,0.017393768110583206,1.6209373558386654e-05,0.01737755873702482
2024-06-26,-0.005316180238827708,1.0,1.0,1.6131262288123729,1.6131262288123729,-0.008665084985126612,1.6661115052601857e-05,-0.008681746100179214
2024-06-27,0.0019666578959704486,1.0,1.0,1.6064054454087493,1.6064054454087493,0.0031724674350908856,5.9780005832508684e-05,0.003112687429258377
2024-06-28,-0.0019297171062962084,1.0,1.0,1.6081627025302134,1.6081627025302134,-0.0030999080676526428,0.00014987092274038242,-0.003249778990393025
2024-07-01,-0.0017046683357322592,1.0,1.0,1.6090556558807365,1.6090556558807365,-0.0027413840377088707,2.462908843383227e-06,-0.002743846946552254
2024-07-02,0.012127412370886227,1.0,1.0,1.6379725986693472,1.6379725986693472,0.019513681466572494,1.2128744762914865e-06,0.019512468592096203
2024-07-03,0.012283900790105932,1.0,1.0,1.624569239855174,1.624569239855174,0.020120692898966258,0.00013242649698601364,0.019988266401980245
2024-07-05,0.008689094192509994,1.0,1.0,1.6017855023958623,1.6017855023958623,0.014116035147355967,0.00015083126272211634,0.013965203884633851
2024-07-08,0.0005026414922802355,1.0,1.0,1.5950789580190923,1.5950789580190923,0.0008051238552371034,0.00013670190295226586,0.0006684219522848376
2024-07-09,0.0014020306750872338,1.0,1.0,1.6466848332757296,1.6466848332757296,0.00223634962832895,4.190684806968212e-06,0.0022321589435219816
2024-07-10,0.010360766719343224,1.0,1.0,1.6479382666753477,1.6479382666753477,0.017060917417850423,2.769616541207694e-05,0.017033221252438346
2024-07-11,-0.0029125550513403827,1.0,1.0,1.6206488675942374,1.6206488675942374,-0.004720229045760671,9.28571009117887e-06,-0.00472951475585185
2024-07-12,0.006153715339702634,1.0,1.0,1.7119484592035477,1.7119484592035477,0.009973011796786365,0.0002860460960234156,0.00968696570076295
2024-07-15,-0.00022937528011078968,1.0,1.0,1.7082800171240367,1.7082800171240367,-0.00039267865736504893,3.333280172849898e-05,-0.0004260114590935479
2024-07-16,0.009261828007904857,1.0,1.0,1.737856952363543,1.737856952363543,0.01582179570794359,1.9111570550373687e-06,0.015819884550888553
2024-07-17,-0.02868834914640975,1.0,1.0,1.7461952510708394,1.7461952510708394,-0.0498562470159209,2.007476214132658e-05,-0.04987632177806223
2024-07-18,-0.0069750008783314235,1.0,1.0,1.5562817877420219,1.5562817877420219,-0.010855066836431799,0.00019159085322952908,-0.011046657689661328
2024-07-19,-0.021693620113572603,1.0,1.0,1.5853513767935388,1.5853513767935388,-0.033761385892947054,0.00023201618468088325,-0.03399340207762794
2024-07-22,0.020405049930254132,1.0,1.0,1.5056843454942335,1.5056843454942335,0.03234917400046929,6.22375244341893e-05,0.0322869364760351
2024-07-23,-0.004872613384518359,1.0,1.0,1.4545651600503076,1.4545651600503076,-0.007336617694714966,4.9149211978004316e-05,-0.007385766906692971
2024-07-24,-0.035045697879033215,1.0,1.0,1.4495582791082378,1.4495582791082378,-0.05097625114449067,3.610004373266062e-05,-0.05101235118822333
2024-07-25,-0.01269468546800796,1.0,1.0,1.3046063311003655,1.3046063311003655,-0.01840168642082597,5.722359872345656e-05,-0.018458910019549427
2024-07-26,0.014791400690277725,1.0,1.0,1.2896035897299534,1.2896035897299534,0.019296954986378637,0.00019236904658322582,0.019104585939795412
2024-07-29,8.215067618567149e-05,1.0,1.0,1.3052907461962102,1.3052907461962102,0.00010594180690778486,1.2793072744714052e-05,9.314873416307081e-05
2024-07-30,-0.011519803103222,1.0,1.0,1.308318635445949,1.308318635445949,-0.015036692388638058,1.2810685160230664e-05,-0.01504950307379829
2024-07-31,0.03926913470913092,1.0,1.0,1.2972258199706035,1.2972258199706035,0.05137654073779331,0.00013934139861172468,0.05123719933918158
2024-08-01,-0.02629001773851789,1.0,1.0,1.18452213203809,1.18452213203809,-0.03410408981789058,1.059093056837251e-05,-0.03411468074845895
2024-08-02,-0.006836523301515147,1.0,1.0,1.1391402260316497,1.1391402260316497,-0.008098013156838807,0.00021166110728439565,-0.008309674264123202
2024-08-05,-0.01869930783042615,1.0,1.0,1.1355696994672444,1.1355696994672444,-0.02130113374858704,0.00011050527074098852,-0.02141163901932803
2024-08-06,-0.004833735709388766,1.0,1.0,1.1128505962002697,1.1128505962002697,-0.005489043806814689,0.00016342053295275322,-0.005652464339767442
2024-08-07,-0.007817653225543397,1.0,1.0,1.1135469280615775,1.1135469280615775,-0.00869988005293293,0.00015046825720282364,-0.008850348310135755
2024-08-08,0.016677015746344774,1.0,1.0,1.1098075238177632,1.1098075238177632,0.018570639653576783,3.684143426756479e-05,0.018533798219309217
2024-08-09,0.004841723063820803,1.0,1.0,1.093692942012179,1.093692942012179,0.005373380684470319,0.0003125593628152722,0.005060821321655046
2024-08-12,0.006852424556397802,1.0,1.0,1.0931957010233762,1.0931957010233762,0.007494448373003212,1.2296135259708784e-05,0.007482152237743503
2024-08-13,0.011314529009108674,1.0,1.0,1.0989410787836587,1.0989410787836587,0.01236899447186188,5.523129483620604e-07,0.012368442158913518
2024-08-14,-0.002364447964751217,1.0,1.0,1.0921533515069055,1.0921533515069055,-0.002598388997111528,3.433303191488689e-06,-0.0026018223003030166
2024-08-15,0.013539264908417167,1.0,1.0,1.0922488372525074,1.0922488372525074,0.014786953546667645,4.457588626452076e-06,0.014782495958041193
2024-08-16,0.007252613014803206,1.0,1.0,1.0836127199645462,1.0836127199645462,0.007921658132461205,0.0003285097678929082,0.007593148364568297
2024-08-19,0.004095704743806539,1.0,1.0,1.08109626381662,1.08109626381662,0.004438157757607899,4.650417299375854e-06,0.004433507340308523
2024-08-20,0.0019812676389812833,1.0,1.0,1.0833899325707468,1.0833899325707468,0.0021419410421234415,1.5386572049370647e-06,0.0021404023849185046
2024-08-21,0.00201466954244938,1.0,1.0,1.0890603922053175,1.0890603922053175,0.0021826726997465707,1.102912989442141e-06,0.0021815697867571286
2024-08-22,-0.008139179222965722,1.0,1.0,1.0912188246750398,1.0912188246750398,-0.008864057716792419,5.54558429450353e-05,-0.008919513559737455
2024-08-23,0.0113866734357679,1.0,1.0,1.0874958383700213,1.0874958383700213,0.012425352403537145,1.1492138381006157e-05,0.012413860265156139
2024-08-26,-0.0011770399508662772,1.0,1.0,1.092266003878069,1.092266003878069,-0.001280026048162331,3.0863866939812315e-06,-0.0012831124348563123
2024-08-27,0.0013959370422995305,1.0,1.0,1.0921558423665552,1.0921558423665552,0.001524734574857879,5.328200757840386e-05,0.0014714525672794752
2024-08-28,-0.004749137977356143,1.0,1.0,1.0931617128681077,1.0931617128681077,-0.005186798788174395,1.1723404727154996e-07,-0.005186916022221666
2024-08-29,-0.00010068244036635704,1.0,1.0,1.0934181450361775,1.0934181450361775,-0.0001100621889666279,5.504749266574834e-07,-0.00011061266389328539
2024-08-30,0.0011488782730472457,1.0,1.0,1.093633558452856,1.093633558452856,0.001256204350187687,5.326267366572503e-05,0.0012029416765219618
2024-09-03,-0.010316414556942375,1.0,1.0,1.1345644505296673,1.1345644505296673,-0.01128237716238373,1.8719470450788004e-07,-0.011282564357088238
2024-09-04,0.002427273486847407,1.0,1.0,1.1275970950873277,1.1275970950873277,0.0027538982098902582,1.8521317046043818e-05,0.0027353768928442142
2024-09-05,0.00256084061935201,1.0,1.0,1.1410520308085708,1.1410520308085708,0.00288759644336296,4.290865270559911e-05,0.002844687790657361
2024-09-06,-0.011523008106977354,1.0,1.0,1.1432291975140818,1.1432291975140818,-0.013148351801490134,7.544743053263024e-06,-0.013155896544543397
2024-09-09,0.008297205363969643,1.0,1.0,1.138154428916856,1.138154428916856,0.00948560742986055,2.386570171708735e-05,0.009461741728143463
2024-09-10,0.005732304570813573,1.0,1.0,1.1434071805360826,1.1434071805360826,0.006524247835171805,3.7757472846457835e-05,0.006486490362325348
2024-09-11,0.002342552246567195,1.0,1.0,1.1418590079060316,1.1418590079060316,0.0026784910595058628,2.138801278381981e-06,0.002676352258227481
2024-09-12,0.00662344683633539,1.0,1.0,1.1422103648476853,1.1422103648476853,0.007563042433456272,5.306697787020591e-05,0.007509975455586066
2024-09-13,0.005647649378736189,1.0,1.0,1.1407048778037328,1.1407048778037328,0.006450803657418066,1.6845232757756596e-07,0.0064506352050904886
2024-09-16,0.003993661825416567,1.0,1.0,1.1414126589158622,1.1414126589158622,0.004555589524551235,2.4378319060590153e-05,0.004531211205490646
2024-09-17,-0.0035870518520227605,1.0,1.0,1.1432604703635176,1.1432604703635176,-0.0040943063920863675,5.261711220817976e-05,-0.004146923504294547
2024-09-18,-0.007877454859140653,1.0,1.0,1.1462461193034728,1.1462461193034728,-0.009005982747528521,5.326076341392056e-05,-0.009059243510942441
2024-09-19,0.013068079379096733,1.0,1.0,1.1554729634719345,1.1554729634719345,0.014979235275039365,1.7596261634782395e-06,0.014977475648875888
2024-09-20,0.0023564309073346146,1.0,1.0,1.15157474244588,1.15157474244588,0.002722792203714787,4.178303466120292e-06,0.0027186139002486668
2024-09-23,0.0020156648511043826,1.0,1.0,1.153565603278084,1.153565603278084,0.002321188731767743,0.00010765076381046644,0.002213537967957276
2024-09-24,0.006754222579875992,1.0,1.0,1.1535557363089448,1.1535557363089448,0.007791438845029105,0.00011248347592454577,0.00767895536910456
2024-09-25,-0.002299274429315013,1.0,1.0,1.1514036462741324,1.1514036462741324,-0.002652341207284809,2.778902363567731e-07,-0.0026526190975211658
2024-09-26,0.0043747507085289145,1.0,1.0,1.1511916856871602,1.1511916856871602,0.005037103917340536,5.283587323869754e-05,0.0049842680441018385
2024-09-27,-0.0020071708727662976,1.0,1.0,1.1592876901344402,1.1592876901344402,-0.002310638420482003,5.1653563957057596e-05,-0.0023622919844390605
2024-09-30,-0.0017059105142776293,1.0,1.0,1.168728309743709,1.168728309743709,-0.0019776410596729676,7.722877333551707e-05,-0.0020548698330084846
2024-10-01,0.002461315243248543,1.0,1.0,1.1735992706895666,1.1735992706895666,0.002876608803988296,5.50757516506471e-05,0.002821533052337649
2024-10-02,-0.002406736589961996,1.0,1.0,1.1732177439599463,1.1732177439599463,-0.002824544306721293,2.062461720588174e-06,-0.002826606768441881
2024-10-03,-0.00435386148422983,1.0,1.0,1.1728907361124907,1.1728907361124907,-0.005108027548042224,5.290173516484888e-05,-0.005160929283207073
2024-10-04,-0.0018429974072237895,1.0,1.0,1.1793496554638623,1.1793496554638623,-0.0021616345856121212,1.8187800659193177e-07,-0.0021618164636187133
2024-10-07,-0.007546325240294,1.0,1.0,1.1796919744043821,1.1796919744043821,-0.008899756072158978,2.8378049198159506e-06,-0.008902593877078794
2024-10-08,0.0021837809529161914,1.0,1.0,1.1788525818780327,1.1788525818780327,0.0025761888640123856,5.246621169682705e-07,0.002575664201895417
2024-10-09,-0.0016005056851573982,1.0,1.0,1.1783839008711758,1.1783839008711758,-0.0018867602592582682,5.382990313943765e-05,-0.0019405901623977058
2024-10-10,0.0002922901563480822,1.0,1.0,1.1851360197904255,1.1851360197904255,0.0003444300146237,1.9097079803407913e-07,0.0003442390438256659
2024-10-11,0.004584838497378823,1.0,1.0,1.2492038087015607,1.2492038087015607,0.005433657248165453,2.560779044654009e-06,0.005431096469120799
2024-10-14,0.0016960698046156906,1.0,1.0,1.251690005036833,1.251690005036833,0.0021187368597496326,2.8078972705024103e-05,0.0020906578870446084
2024-10-15,0.0039972983157714,1.0,1.0,1.2957740988823996,1.2957740988823996,0.005003378349001627,6.266335745551465e-07,0.005002751715427072
2024-10-16,0.0039532580644768694,1.0,1.0,1.334627929754136,1.334627929754136,0.005122529406147094,1.6578172637693196e-05,0.005105951233509401
2024-10-17,-0.0017687020632891988,1.0,1.0,1.3361066887051256,1.3361066887051256,-0.0023605591730795324,7.653989776797442e-05,-0.002437099070847507
2024-10-18,0.006548343658638361,1.0,1.0,1.494012857818128,1.494012857818128,0.008749285762246508,6.624485201823515e-07,0.008748623313726325
2024-10-21,-0.005747978650523439,1.0,1.0,1.5183766176170455,1.5183766176170455,-0.00858755401034611,0.0001733653155685314,-0.008760919325914641
2024-10-22,0.0026468427123172086,1.0,1.0,1.540462439928046,1.540462439928046,0.004018904084892531,0.00015905160420534337,0.0038598524806871875
2024-10-23,-0.00848709034221052,1.0,1.0,1.54013249883327,1.54013249883327,-0.013074043896451368,7.987269009933077e-05,-0.013153916586550699
2024-10-24,0.0052409998965261065,1.0,1.0,1.5510169012671233,1.5510169012671233,0.008071834267021662,5.114509785729361e-05,0.008020689169164368
2024-10-25,-0.0023787349493314177,1.0,1.0,1.8680796838243494,1.8680796838243494,-0.0036894581100478225,9.033117285322115e-06,-0.0036984912273331444
2024-10-28,0.0028218850617724935,1.0,1.0,1.7930733877649334,1.7930733877649334,0.005059847007595663,0.0001806192324601108,0.004879227775135552
2024-10-29,0.004551568325195044,1.0,1.0,1.8884772307274444,1.8884772307274444,0.008161296036501042,9.342883512802438e-05,0.008067867201373018
2024-10-30,0.0009423898455147939,1.0,1.0,1.8667732792070968,1.8667732792070968,0.0017592281822031213,3.435040142793052e-05,0.001724877780775191
2024-10-31,-0.016795686945532014,1.0,1.0,1.7845150431601302,1.7845150431601302,-0.029972156014510098,2.276010949240808e-05,-0.029994916124002506
2024-11-01,-0.002069822754989328,1.0,1.0,1.5223480251869246,1.5223480251869246,-0.0031509905835449643,0.00021219402299475456,-0.003363184606539719
2024-11-04,0.0002202822227797786,1.0,1.0,1.5474542921788434,1.5474542921788434,0.00033534620683258246,0.00045082036900136516,-0.0001154741621687827
2024-11-05,0.015392096301123927,1.0,1.0,1.489920259978918,1.489920259978918,0.0229329961225911,1.7647247076885846e-05,0.022915348875514215
2024-11-06,0.0076955698360563814,1.0,1.0,1.7563457795941235,1.7563457795941235,0.011465785410823034,0.00012185219799620075,0.011343933212826833
2024-11-07,0.01777163612163393,1.0,1.0,1.7609472059877185,1.7609472059877185,0.031213138098714226,0.0001060363998005081,0.031107101698913717
2024-11-08,0.00023811601944346552,1.0,1.0,1.7730819422954207,1.7730819422954207,0.00041930973913988697,2.1795614548841117e-05,0.00039751412459104583
2024-11-11,-0.006315029620612682,1.0,1.0,1.7975609883773356,1.7975609883773356,-0.011197064985369046,0.0005043597552883797,-0.011701424740657426
2024-11-12,-0.008358781074290562,1.0,1.0,1.503499681929808,1.503499681929808,-0.01256742468651676,0.00020654605880160182,-0.012773970745318363
2024-11-13,-0.006468237233560952,1.0,1.0,1.5144063248180535,1.5144063248180535,-0.009724992623305433,0.00012486980441155194,-0.009849862427716986
2024-11-14,-0.0043063960748349365,1.0,1.0,1.5147539766710196,1.5147539766710196,-0.0065216334529016665,4.903348874017285e-06,-0.0065265368017756835
2024-11-15,-0.012118885889377293,1.0,1.0,1.5184309388238197,1.5184309388238197,-0.018357130593756564,1.4189243880694868e-06,-0.018358549518144633
2024-11-18,0.010945833350142698,1.0,1.0,1.521194494706628,1.521194494706628,0.01662049201006625,0.0001485378560958063,0.016471954153970444
2024-11-19,0.006019890409052566,1.0,1.0,1.5291105127699707,1.5291105127699707,0.009157424148987995,1.2501641637015e-05,0.00914492250735098
2024-11-20,-0.00036648337285888604,1.0,1.0,1.51698779548638,1.51698779548638,-0.0005559508038756144,8.450151489750013e-06,-0.0005644009553653645
2024-11-21,0.011498382515106653,1.0,1.0,1.5197779603583224,1.5197779603583224,0.017442905943250778,0.0002410657169042752,0.017201840226346504
2024-11-22,0.012138085234470651,1.0,1.0,1.5197909462482029,1.5197909462482029,0.018447194420299278,1.2815860306007485e-06,0.018445912834268677
2024-11-25,0.005931213597279262,1.0,1.0,1.5220609061093338,1.5220609061093338,0.009014204725409262,0.0001987974473292522,0.00881540727808001
2024-11-26,0.002864102325179605,1.0,1.0,1.7707835081872025,1.7707835081872025,0.004359338180252719,0.00011147292556782001,0.004247865254684899
2024-11-27,0.0008180808984027307,1.0,1.0,1.7835902989686752,1.7835902989686752,0.0014486441632545256,9.631202212866358e-05,0.001352332141125862
2024-11-29,0.008486443751244296,1.0,1.0,1.725810403862799,1.725810403862799,0.014645992917693841,1.5100328525011822e-05,0.01463089258916883
2024-12-02,-0.0016198688930979146,1.0,1.0,1.7261959522245522,1.7261959522245522,-0.0027955865886020964,1.618237824422053e-07,-0.0027957484123845387
2024-12-03,-0.002811118378973837,1.0,1.0,1.7306774176618143,1.7306774176618143,-0.004852541167008681,0.00013889457346917214,-0.004991435740477853
2024-12-04,0.004982503507375765,1.0,1.0,1.4071494960178776,1.4071494960178776,0.007011127299311115,0.00018608897278623638,0.006825038326524879
2024-12-05,-0.0020887536185926385,1.0,1.0,1.3970128135575686,1.3970128135575686,-0.0029180155695386536,3.3903841968946523e-06,-0.002921405953735548
2024-12-06,0.0029058559828510104,1.0,1.0,1.394884740177718,1.394884740177718,0.004053334167633001,4.062285294024654e-06,0.004049271882338976
2024-12-09,-0.010948921894001765,1.0,1.0,1.3941847241750915,1.3941847241750915,-0.015264819650803469,1.5360946081737773e-07,-0.015264973260264287
2024-12-10,9.485319812579029e-05,1.0,1.0,1.3842808361399868,1.3842808361399868,0.0001313034644121209,0.00019147408768336178,-6.0170623271240894e-05
2024-12-11,0.010714183177279794,1.0,1.0,1.3989110080466267,1.3989110080466267,0.01483143844720185,0.00019418224392861455,0.014637256203273236
2024-12-12,-0.013703617901745856,1.0,1.0,1.3946379731625922,1.3946379731625922,-0.019111585895485454,7.854080537130253e-06,-0.019119439976022584
2024-12-13,-0.005912536577583264,1.0,1.0,1.4058167506258719,1.4058167506258719,-0.008245848028810414,5.8242575983565e-06,-0.008251672286408772
2024-12-16,0.005939594300213362,1.0,1.0,1.41359707688321,1.41359707688321,0.008349981159161898,0.00013094164322736753,0.00821903951593453
2024-12-17,-0.007403067363030014,1.0,1.0,1.3511156404927456,1.3511156404927456,-0.010002400101811238,1.393032889871287e-05,-0.01001633043070995
2024-12-18,-0.04752539686631485,1.0,1.0,1.3523832616627247,1.3523832616627247,-0.06421230702670291,9.55740343929634e-07,-0.06421326276704685
2024-12-19,-0.004467791186642947,1.0,1.0,1.3563290346488135,1.3563290346488135,-0.006042166017420164,0.00014157765397734574,-0.00618374367139751
2024-12-20,0.017959911816715,1.0,1.0,1.4889719298334967,1.4889719298334967,0.024359549856742872,6.292284433671405e-05,0.024296627012406157
2024-12-23,0.002355835739217233,1.0,1.0,1.4560893462867937,1.4560893462867937,0.0035077732869930062,6.384734793804823e-05,0.003443925939054958
2024-12-24,0.012877157549083503,1.0,1.0,1.4557553059466504,1.4557553059466504,0.018750291917677048,0.00018567245181431118,0.018564619465862738
2024-12-26,0.0032547024502691045,1.0,1.0,1.4342671854282936,1.4342671854282936,0.004738050361256813,0.000126044302276625,0.004612006058980188
2024-12-27,-0.011053102229713417,1.0,1.0,1.433714135986564,1.433714135986564,-0.015853101825262263,1.1570855160503495e-05,-0.015864672680422767
2024-12-30,-0.009491281682851176,1.0,1.0,1.4185683630329562,1.4185683630329562,-0.013607784717334075,0.00012054763194581954,-0.013728332349279894
2024-12-31,-0.0021041401561670715,1.0,1.0,1.4096945746751004,1.4096945746751004,-0.0029848666569258302,0.00012634022490808943,-0.0031112068818339197
2025-01-02,0.0015778627985714305,1.0,1.0,1.4095701534775549,1.4095701534775549,0.002224304626727816,0.0003249880546320421,0.001899316572095774
2025-01-03,0.009220795766797782,1.0,1.0,1.4164119374867064,1.4164119374867064,0.01299735850419034,1.772555487444666e-06,0.012995585948702894
2025-01-06,0.006601101026543026,1.0,1.0,1.406736118024772,1.406736118024772,0.009349878294551296,6.440645304159588e-05,0.0092854718415097
2025-01-07,-0.018969977385995724,1.0,1.0,1.402302687761893,1.402302687761893,-0.026685752346993344,8.42942796328342e-06,-0.026694181774956628
2025-01-08,0.003056774846301962,1.0,1.0,1.35963236801178,1.35963236801178,0.004286523582852189,0.00023190679268329117,0.004054616790168898
2025-01-10,-0.018564629117895866,1.0,1.0,1.3609210346436214,1.3609210346436214,-0.025241070648825203,0.0004159253549215564,-0.025656996003746758
2025-01-13,-0.0035723881294332984,1.0,1.0,1.3250871069620191,1.3250871069620191,-0.004861738149256956,2.8670402510499625e-06,-0.004864605189508006
2025-01-14,0.005128186645985259,1.0,1.0,1.326023606750885,1.326023606750885,0.006795294006689868,8.072608934740602e-05,0.006714567917342462
2025-01-15,0.029976456855318377,1.0,1.0,1.324820487165568,1.324820487165568,0.03974948943690157,9.885092013147814e-05,0.039650638516770094
2025-01-16,0.0019461423564345875,1.0,1.0,1.240616587775736,1.240616587775736,0.0025782892647452163,7.392557047061155e-07,0.00257755000904051
2025-01-17,0.010394268601403753,1.0,1.0,1.243878333748003,1.243878333748003,0.012895302044697996,0.0002899731981265271,0.01260532884657147
2025-01-21,0.00889377895025453,1.0,1.0,1.2379736135626098,1.2379736135626098,0.01106277894136567,8.789605193429825e-05,0.010974882889431372
2025-01-22,5.4778987763005296e-05,1.0,1.0,1.232333194998863,1.232333194998863,6.781494142826957e-05,2.7060707343211116e-06,6.510887069394846e-05
2025-01-23,-0.0013706142149125682,1.0,1.0,1.2389887769322947,1.2389887769322947,-0.0016890533945740638,3.0790052681156206e-06,-0.0016921323998421794
2025-01-24,0.0020986737314018012,1.0,1.0,1.240606964814895,1.240606964814895,0.002600233199649453,4.635493283551301e-06,0.002595597706365902
2025-01-27,-0.0038645521802221344,1.0,1.0,1.2410614659245278,1.2410614659245278,-0.004794390350674166,0.00011956583087363156,-0.004913956181547797
2025-01-28,0.008787634902760875,1.0,1.0,1.2399744679972338,1.2399744679972338,0.010905995054429955,8.476537734773706e-05,0.010821229677082218
2025-01-29,-0.002618298786330081,1.0,1.0,1.2355465400790213,1.2355465400790213,-0.003246623644637445,5.827705257084192e-06,-0.003252451349894529
2025-01-30,0.012398260572392284,1.0,1.0,1.2347964166584744,1.2347964166584744,0.015318627953217432,5.761202150602077e-05,0.01526101593171141
2025-01-31,-0.006948181818147333,1.0,1.0,1.2488125326399315,1.2488125326399315,-0.00857959001133989,0.00010982330604047545,-0.008689413317380367
2025-02-03,-9.065137914759415e-06,1.0,1.0,1.2443475318313635,1.2443475318313635,-1.1320657838061361e-05,1.5537048449589047e-05,-2.685770628765041e-05
2025-02-04,0.006370023987812431,1.0,1.0,1.244320355113481,1.244320355113481,0.007926523626940976,0.00011236184076777298,0.007814161786173203
2025-02-05,0.010530465583058854,1.0,1.0,1.2601971595538817,1.2601971595538817,0.013103272673822082,3.494446380505889e-07,0.013102923229184032
2025-02-06,0.004496906064651161,1.0,1.0,1.255993029671386,1.255993029671386,0.005666988249454018,9.602800365507035e-06,0.00565738544908851
2025-02-07,-0.00754609415132209,1.0,1.0,1.281214228209554,1.281214228209554,-0.00947784165530456,0.00011631535830546192,-0.009594157013610022
