Date,V1_MOM_LEV,V2_RISK_SAFE,V3_SECTOR,V4_ML5,V5_ML63,V6_SHORT_MR,V7_CALENDAR,V9_VOL_REG
2017-11-03,0.013224361788789458,0.009037735758788218,0.028853294149173363,0.009061030029722727,0.011506893843209761,0.005889484005316373,0.025344367040306737,0.006308350908538873
2017-11-06,0.007663944460844714,0.015280799503073483,0.02308686246677609,0.015174179262796083,0.014499242958652103,0.005586985631010784,0.007895629451060482,0.002644829261855719
2017-11-07,0.005393277210042316,-0.006594244446623876,-0.0015177725032624963,0.003541433470986209,-0.0038015934281908116,0.0010376714020192566,-0.0008,-0.00029316403837831295
2017-11-08,0.002250900134128363,0.00618412710604882,0.005420051859452829,0.0006572370784093085,0.00667473867083253,-0.0005332818079889221,0.0,0.003224970175850217
2017-11-09,-0.0098367555934043,-0.013354540977261648,-0.03346218283747003,-0.0009114170864426293,-0.018124441046431284,-0.006176105044455973,0.0,-0.0075978914690884025
2017-11-10,-0.018999254627142456,-0.006747195011539596,0.010434050872519012,-0.0015682797673461496,0.001111417088585215,-0.003651608424611637,0.0,-0.0008834007379768805
2017-11-13,0.003080019142412361,0.0022075331391396003,0.004090258387844226,0.0029265220028826394,0.0007770122865855563,0.0010438049916241272,0.0,0.0016701996304890887
2017-11-14,0.004335870768437862,0.0003211687782806081,-0.0014861663003171478,-0.014712665893281874,-0.006719846349041755,-0.003926331196958108,0.0,-0.004609538313514405
2017-11-15,0.009393406816807632,-0.007148214160608457,-0.0140632751615737,-0.011603134083860107,-0.011693908817044654,-0.010060649049962194,0.0,-0.010149114812893267
2017-11-16,0.004597264494885245,0.013814197149667851,0.02385929094421575,0.013497778384271748,0.025176456384316703,0.02531557770330501,0.0,0.016324906067639144
2017-11-17,0.0036888215389678054,0.0003272671455456337,-0.006922874709634718,0.002807463529148327,-0.0015373232688231113,-0.008664118485648025,0.0,-0.0006
2017-11-20,-0.0008054014661966219,0.00293645355711856,0.017949827661891474,0.006353814750866813,0.010807539203218818,0.008114828572761502,0.0,0.0
2017-11-21,0.0157702743718985,0.013990636050221059,0.018144264223187243,0.030271009391363658,0.02743972189057834,0.020835655105686763,0.0,0.0
2017-11-22,0.0060737967051782416,-0.0013039217854688232,-0.009745533029944407,0.008781294437015573,0.00041636502631603765,0.0027333737473938633,0.0,0.0
2017-11-24,0.0008825486005253009,0.007216876347603485,0.013242204322053272,0.004695962872289109,-0.006040563779730849,0.00756548525800031,0.0,0.0
2017-11-27,-0.0024929619819186446,-0.004931042925958168,-0.018527746167299727,-0.02024648906418618,-0.017620704622132208,-0.0005387372371293693,0.0,0.0
2017-11-28,0.00408995831498898,0.009938609647696715,-0.000447449072003702,0.011249636709373212,0.01851923298129084,0.0,0.0,0.0
2017-11-29,-0.031627200996880656,-0.03479216682248207,-0.06238886544842958,-0.033712464359452486,-0.015314743764925835,-0.09047955954993944,0.0,0.0
2017-11-30,0.004759051253039839,0.0069850325106988465,0.008782411782973735,-0.006134635979641811,-0.00664914862361626,0.012666213580708666,0.020746000105113207,0.0
2017-12-01,0.011538192081176221,-0.0071736067907210155,-0.013467908872161321,-0.011662644435457848,-0.007840048146216519,-0.016193500860354086,-0.005258337461056195,0.0
2017-12-04,-0.012536864317593023,-0.026284585180379506,-0.028345948675510133,0.0036977007360614053,0.0038262473952911926,-0.033822430584160096,-0.016310175792229042,0.0
2017-12-05,0.0055299340456834364,-0.003002592542550577,0.0005034144914926146,-0.002914589388206748,-0.002784740088698576,-0.001365511625739488,-0.012820814300924943,0.0
2017-12-06,0.009764447375555072,0.008127605001051696,0.003691874001216023,-0.020987861572097973,-0.020134910855506363,0.004512443407161294,0.007729176851794162,0.0
2017-12-07,-0.004496776017691554,0.003909439452195591,0.010914596828105829,0.0027859200137219553,0.0027300653068273195,0.006629644705925594,-0.0008,0.0
2017-12-08,0.004293943416439789,0.002104948614946052,-0.005785367732641607,0.019068712609975613,0.018744131517241063,0.003800585281811834,0.0,0.0
2017-12-11,0.006973847120998954,0.007064053474777036,0.006479464880489245,0.011504014297609649,0.006390552207562381,0.000997544904875192,0.0,0.0
2017-12-12,-0.002626835461965896,-0.005543675369292252,-0.011123089675268172,-0.009015732267236024,-0.004003651395490924,-0.00034651539174399774,0.0,0.0
2017-12-13,0.010864870547085253,0.009669136866381933,-5.6447006290203964e-05,0.018326096447547107,0.012611899996587279,0.0,0.0,0.0
2017-12-14,0.004583345276144341,-3.7437201429883164e-05,-0.0008366423878533049,-0.00959490374605341,-0.011127455112061523,-0.00133244370481129,0.0,0.0
2017-12-15,0.01708216258490885,0.02169376975201894,0.016348446614111417,0.004058551931467037,0.002446180280238029,0.013294808506832234,0.0,0.0
2017-12-18,-0.0021260197923242,0.007835591874018895,0.007112555207441909,0.007891655439237746,0.01491131224777072,0.015561409467402783,0.022534960571827713,0.0
2017-12-19,-0.0222475029496136,-0.02174716561312151,-0.007643323456069828,-0.004976930267701887,-0.009182615307176902,-0.005167534556587137,-0.019897372365128063,0.0
2017-12-20,-0.016919498312082386,-0.012076128490414062,-0.003993123363661038,0.0013107337800810348,7.669886431691391e-05,-0.00034388015912426495,-0.005494419185261112,0.0
2017-12-21,0.007685691191914769,0.0009589065982876606,0.00531789006951687,0.002682337521339179,0.002275969477007661,0.0010664460773463411,-0.004126855627920789,0.0
2017-12-22,0.0007250980768693821,0.0004975646282674997,-0.0005346484925617314,-0.00024468634090235656,0.0033249667608176475,-0.0009446913911439454,-0.0031771715851935944,0.0
2017-12-26,-0.0025852364723299923,-0.005609874369679165,-0.007958976716415649,0.0018775266255230164,-0.007280717605265793,-0.0065807645712710324,-0.01812073398308972,0.0
2017-12-27,0.016691881036890847,0.019732496491077202,0.0012643414629756702,-3.556412293078469e-06,0.002160214173253416,0.001756815604371036,0.0017201948275571421,0.0
2017-12-28,0.0005490874531748949,0.004133440384421408,0.001321450973783784,0.0031933439700590842,0.004994088355609865,0.002647784062425205,0.003149652056788632,0.0
2017-12-29,-0.005361139914951131,-0.0035889948803881997,-0.00640619632515712,-0.005869951889998037,-0.004351746218348672,-0.00782373715459316,-0.018157851817481196,0.0
2018-01-02,0.005160582404790674,0.015852838086144655,0.013666941580392533,0.019578685276518088,0.028782344515730324,0.022071664623189206,0.014570739937911492,0.0
2018-01-03,0.016306093681356396,0.01758247657421593,0.009006126331922087,0.013509104097146469,0.016480308362604165,0.005242079218923777,0.026131013822626083,0.0
2018-01-04,0.0026469539624175446,0.010086082052981652,0.006232598711839817,0.007879641464704006,0.006356763454604268,0.006551308195171053,0.011530187699089534,0.0
2018-01-05,0.007776216686335347,0.011176269764730313,0.011565120134610698,0.015611289406936959,0.01690906627058698,0.006209737846342561,0.031100475492626733,0.0
2018-01-08,0.002989505169095768,0.006328329780724257,0.0038742281342999574,0.004745090066303811,0.004556364562700716,-0.0003405655529242055,-0.0008,0.0
2018-01-09,-0.0175914841887297,-0.018879583382662064,-0.003104543967239341,0.0005094153473530317,-0.002682620941327107,0.0,0.0,0.0
2018-01-10,-0.00395831326101357,-0.010233357409452392,-0.0017878007939489584,-0.012652343644062784,-0.0068712599282129685,0.0,0.0,0.0
2018-01-11,0.013129556539454613,0.013595111132600516,0.021993604045239087,0.005651705664510259,0.009883073909151167,0.006520242088713497,0.0,0.0
2018-01-12,0.009881201218849675,0.01086533655526604,0.010340576269443262,0.005561877665632205,0.012538623245578003,0.006566468299687595,0.0,0.0
2018-01-16,0.001417570160909052,0.0030201235858157705,-0.013080852393078825,-0.0033590746752009838,-0.006156378336667722,-0.0001676009734142017,0.0,0.0
2018-01-17,0.011752396710333792,0.026059023241423673,0.008669446782723555,0.018605510595051156,0.02174957057298789,-0.00033902185495585856,0.0,0.0
2018-01-18,-0.012008048946774883,-0.008235564111087864,-0.008354716598249845,0.004472342820912101,0.0016953754234095642,0.0,0.0,0.0
2018-01-19,0.005779463889275625,-0.002179276701379547,-0.0013397084559397046,0.012528456503325973,0.0038538204220383253,0.0,0.0,0.0
2018-01-22,0.021202517420686684,0.01200576942844541,0.02215707334267667,0.015085851561744296,0.011653025072162315,0.0,0.0,0.0
2018-01-23,0.016305297819589226,0.014040888998163938,-0.0014153623311433906,0.017785265343806114,0.011718462223375964,0.0,0.0,0.0036485736573198986
2018-01-24,-0.012122956570162248,-0.01687789265361064,-0.002619794160000243,-0.005389448800885088,0.005507826592733299,0.0,0.0,-0.0005696209958695464
2018-01-25,-0.0012747594234187396,-0.013258803029221,-0.008563165143981257,-0.011766038707687321,-0.005120552664816134,0.0,0.0,0.00040699282962197714
2018-01-26,0.028773881895015733,0.03032676118018561,0.005803546277060227,0.018947099095198705,0.016906753147041067,0.025789567803174623,0.0,0.02286415853838908
2018-01-29,-0.008990203549726178,-0.024536327339629807,-0.015610836052505262,-0.01887753376528544,-0.010649960157042594,-0.006575968134467489,0.0,-0.0006
2018-01-30,-0.01605863630720039,-0.02928211299377523,-0.021312203379966338,-0.018050274770850704,-0.017035694194539826,-0.017002882705183367,0.0,0.0
2018-01-31,0.007344533653952157,0.020777935004829343,0.001152902443046402,0.013508464412767972,0.008041466839595095,0.007561466280070822,0.011543030706493896,0.0
2018-02-01,-0.016549321280662554,-0.02339777296324227,0.009812088561209695,-0.0013730873659845255,0.004551225702609169,-0.0035740367643116934,-0.019504859585999013,0.0
2018-02-02,-0.04047986590776975,-0.03834508559768888,-0.04153465169508559,-0.03262409524962044,-0.028424184128355276,-0.031338076667041345,-0.06195562236329181,0.0
2018-02-05,-0.07702767260011223,-0.03293750955833848,-0.04331680133702095,-0.04956395208533239,-0.05427874565062543,-0.053982752905400895,-0.12314091338422745,0.0
2018-02-06,-0.0005972055036644588,-0.007890829782247177,-0.00020196327610359134,0.022910173237766406,0.020299136065689064,0.030052009331443325,0.061424997110307814,0.0
2018-02-07,-0.01839661226426723,-0.04220741856032906,-0.014418356950288085,-0.012123892628210588,-0.014596243515831981,-0.011833930076987723,-0.0007382645993553503,0.0
2018-02-08,-0.05864051689872259,-0.04063038889264442,-0.031161129158517393,-0.053006032464350934,-0.04181234625580581,-0.03947956809704654,0.0,0.0
2018-02-09,-0.00042221122679202735,-0.0046574816179367,-0.00022533665262507513,0.021365707772257755,0.007353558464733078,0.018889507342079007,0.0,0.0
2018-02-12,0.020926810788415545,0.017318097776476027,0.009345632529969833,0.01855899158201818,0.012998061167485541,0.014712842874551206,0.0,0.0
2018-02-13,0.005250334476510561,0.004862311198682612,0.0038777873134696033,0.005691355420648337,0.003420760193978943,0.00244929439375578,0.0,0.0
2018-02-14,0.021674554107766947,0.0220960763095344,0.01411606828853591,0.02206097189683614,0.022139042381345207,-0.000241833168551762,0.0,0.0
2018-02-15,0.020316859599506017,0.018475125196953743,0.00593728395714936,0.01901693492318754,0.012874699097952606,0.0,0.0,0.0
2018-02-16,-0.004093505734848106,-0.0010824044977607583,0.0008574387530023595,-0.00021818596848299286,3.206974493573673e-05,0.0,0.0,0.0
2018-02-20,0.0013065060164879853,-0.00972878402605495,-0.0035229206034471236,-0.006051465078004511,-0.003950691055139409,0.0,0.0,0.0
2018-02-21,-0.003145186464443218,-0.005424280412434199,-0.0034464915111066382,0.0024907264358577366,-0.004110821422497301,-0.005054832187601989,0.0,0.0
2018-02-22,0.0005943846675313843,0.0006480822772098439,-0.0027857586408572914,0.0038754618678664564,0.009076817100676707,-0.0011870165195899606,0.0,0.0
2018-02-23,0.021245516757743162,0.017995806724970635,0.012197277626513755,0.01642088035672271,0.0047227261947095,0.01621275564603234,0.0,0.0
2018-02-26,0.014134370225586583,0.012161192838026792,0.009361830102590429,0.010890803474522884,0.003630146723526663,0.013115548597081214,0.0,0.0
2018-02-27,-0.01301820691006285,-0.022202629522675467,-0.00847287535792592,-0.012319793776220504,-0.009415659543330044,-0.007709953938691707,0.0,0.0
2018-02-28,-0.00647293211133208,-0.008903834515748542,-0.008092298612370008,-0.011673117553171308,-0.004998592132831341,-0.00023792323372681158,-0.01345530211749714,0.0
2018-03-01,-0.016428732616714428,-0.00325660465264399,-0.012290541924609084,-0.011535128778084866,-6.305705337297869e-05,-0.015176430514620823,-0.023449704782361032,0.0
2018-03-02,0.00903702076221316,0.004025495587324578,0.002921876276830355,0.004691473422135824,0.0005947045049506022,0.008701831749108803,0.013967067375809519,0.0
2018-03-05,0.011047198618566923,0.0011046119447796943,0.011577562792120475,0.013246602379959439,0.0044492235183735355,0.010551447910557506,0.015252878486001566,0.0
2018-03-06,0.004240128711368702,0.011544625096462213,0.003338621848777839,0.0025307413536025487,0.0026168439609087486,0.005635404266033986,0.0048292571739297074,0.0
2018-03-07,0.002264134021694193,-0.0021515834555511253,0.0003656799414806503,-0.0030664780715004376,-0.006973199836759596,-0.0002687789331026122,-0.0003959597506405893,0.0
2018-03-08,0.005642858091419703,0.0030542810108063786,0.002450747753019828,-0.0009846257641899754,-0.0034565366806396823,0.0,0.0,0.0
2018-03-09,0.01920964439430433,0.01556680374867204,0.017775945180185097,0.020640491774249817,0.007434680823362751,0.0,0.0,0.0
2018-03-12,0.004632121276710011,0.005857763250445144,0.00912076011999933,-0.0004507988469284847,-0.003141022553737986,0.0,0.0,0.0
2018-03-13,-0.01215975265573276,-0.007533895191657248,-0.01341182310824305,-0.009494914282695869,-0.001731027085372667,0.0,0.0,0.0
2018-03-14,-0.00039282345472025975,0.0030093208377832254,-0.00011980110327774813,0.0009570548593558115,0.0021975900888402487,-0.006499082650699459,0.0,0.0
2018-03-15,-0.001337969897761003,-0.0011552901011789845,-0.0008305126137623114,0.00010997587665719843,-0.0005150299532505918,-0.000937420275445792,0.0,0.0
2018-03-16,-0.0023440586749492627,-0.0025840317623503015,-0.0002223506397848308,-0.002371236601439873,0.0037318385058587107,8.978025110391259e-05,0.0,0.0
2018-03-19,-0.020842349186030066,-0.01267537718965574,-0.01662064514394419,-0.018554859231705134,-0.001261993980298317,-0.016557780946762163,0.0,0.0
2018-03-20,0.002763958279443646,0.002233888035670775,0.006725229239615649,0.004706051779294737,0.0050864665871909985,0.002962780758833533,0.0,0.0
2018-03-21,0.00922619378756561,0.005383319757166681,0.001920037012040934,-0.0017105601323436014,0.013687891271064121,-0.0030986185167233113,0.0,0.0
2018-03-22,-0.010550245359041545,-0.02067931549303688,-0.02319872407852984,-0.02975231302001377,-0.0034489478419010683,-0.025978225151625373,0.0,0.0
2018-03-23,-0.00039787141570242707,-0.018037505140352968,-0.02829141249337653,-0.025948189704128294,0.010692791753992875,-0.026203676892721694,0.0,0.0
2018-03-26,0.0167690769689283,0.02989593025210108,0.034459733715674276,0.0359444954635906,-0.0003239122750455473,0.03301281650106031,0.0,0.0
2018-03-27,-0.01565171576269061,-0.019647720066785508,-0.02931506097784044,-0.026263500398045685,-0.002334358176824827,-0.025038536821438934,0.0,0.0
2018-03-28,-0.01250117905778819,-0.011254539804889418,-0.015534189357113757,-0.0070170845273185775,-0.0042160408539535475,-0.011488196948137063,0.0,0.0
2018-03-29,0.005743454021584071,0.013301196972070588,0.01514525219978714,0.01652331230960264,0.003018080631538774,0.01639484058418033,0.0,0.0
2018-04-02,-0.001230493172892723,-0.017569114047572512,-0.026841569050784518,-0.019095276155550595,-0.004024397947069118,-0.025291885703992295,-0.03988925930823201,0.0
2018-04-03,-0.0017404634465256915,0.005190046990028644,0.013127657327994643,0.007177754323053331,-0.0030712805665033273,0.010964625809100539,-0.0003995975612104771,0.0
2018-04-04,0.0048231878611752444,0.009152723366625327,0.008425578322893534,0.004370254344594546,-8.148237313813536e-06,-0.00022044113651197055,0.0,0.0
2018-04-05,-0.0007462047629442184,-0.00279325952113695,-0.0067204219157575166,0.0022488957405092727,-0.003262411048248919,0.0,0.0,0.0
2018-04-06,-0.004193645412344326,-0.01398170007793123,-0.01991095509457151,-0.01690237355483155,-0.0028526215239796254,0.0,0.0,0.0
2018-04-09,0.003118859772153841,0.005070045727696863,-0.00017452243336022892,0.005846192901182619,0.006986088520761467,0.0,0.0,0.0
2018-04-10,0.009604093845474884,0.017523549046064846,0.0,0.0142103079142106,0.011763290414798911,0.0,0.0,0.0
2018-04-11,0.0019663174989250454,-0.00016994255988073934,0.0,0.0022862574677273923,0.007313191433104389,0.0,0.0,0.0
2018-04-12,-0.00387005991402683,0.004798457170048118,0.0,0.0017198030682073011,-0.004646583347618649,0.0,0.0,0.0
2018-04-13,0.002891875219692244,-0.0015206384252082537,0.0,0.0009292607931982022,0.003789987110477036,0.0,0.0,0.0
2018-04-16,0.003835566750140342,0.004047744305003953,0.0,0.0005397495086416479,-0.00266037953741528,0.0,0.0,0.0
2018-04-17,0.006404022318634602,0.013398408959981713,0.0,0.0052734705283059525,0.001653650623583236,0.0,0.0,0.0
2018-04-18,0.001009411419390738,-0.0048516443602530865,0.0,0.0055462194167739285,0.007555558285730528,0.0,0.0,0.0
2018-04-19,-0.004123678354128451,-0.01622179283126736,0.0,-0.004663026999913876,-0.005434460601406961,0.0,0.0,0.0
2018-04-20,-0.008867630125311906,-0.012912681776575851,0.0,-0.005293237288102417,-0.007373708374761197,-0.01204966629175418,0.0,0.0
2018-04-23,-0.006329857743089114,-0.005899922553449842,0.0,0.0005614077808044514,-0.0024359393222571093,-0.001759370932057711,0.0,0.0
2018-04-24,-0.00284435835323688,-0.009578097756591393,0.0,-0.0033717604592647683,-0.0021309738090038327,-0.011623080150701544,0.0,0.0
2018-04-25,-0.003904642035312372,-0.0027824467939325088,0.0,-0.0014014848883752156,-0.0067709444304892286,0.0003891151131212124,0.0,0.0
2018-04-26,0.003567906512655905,0.013198216923939349,0.0,-0.00012865305925167375,0.004273148024058239,0.010931831446432436,0.0,0.0
2018-04-27,0.00300656623807491,0.0005352451342611686,0.0,0.0018106919034109113,0.006662912887341025,-1.6708750461616234e-05,0.0,0.0
2018-04-30,-0.006349869651670736,-0.006137472275478734,0.0,-0.0005611180128678652,-0.0001964875992416667,-0.005046782030349177,0.0,0.0
2018-05-01,-0.0022096403968361695,0.002082203191971703,0.0,-0.00430976700932635,-0.005625214715671488,0.009943317613345796,0.0,0.0
2018-05-02,-0.0015644436245590913,-0.0033191279903566503,0.0,0.0011816133774150304,-0.0010608792014550768,-0.0009550943445653084,0.0,0.0
2018-05-03,0.003703058867336058,0.004081723001101671,0.0,0.003130216626891974,0.005301197567465416,0.002145141144999661,0.0,0.0
2018-05-04,0.007149586732146847,0.011520942874772672,0.0,0.004573274232890958,0.002072573069938987,0.015876831229352347,0.0,0.0
2018-05-07,0.0026682624045742845,0.0022350878183657235,0.0007739728049788887,-0.0003006643719374586,-0.0009103761901212747,0.0071196014978805915,0.0,0.0
2018-05-08,-0.0003696101751411237,0.00255497036313746,0.006083835480005635,-0.0008439754217489497,-0.001655684877291817,-0.0009812402377409252,0.0,0.0
2018-05-09,0.0027350528268508772,0.005149788441440152,0.016557229849758975,0.0019939249765947337,-0.008048595365830425,-0.00023652202785934203,0.0,0.0
2018-05-10,0.009691605255723521,0.016197965220672465,0.006151230384695088,0.002570342407076663,0.012891267307004583,0.0,0.0,0.0
2018-05-11,-0.0016928142940080546,-0.003223474800455437,0.0007320227291920937,-0.0013719862023920072,0.001508058206300555,0.0,0.0,0.0
2018-05-14,-0.0032124550439091735,0.0036320232042820373,0.005513713950457583,-0.0009431163941671361,-0.008039819047312135,0.0,0.0,0.0
2018-05-15,-0.019469034887805728,-0.016635033846205113,-2.2230920597893e-06,-0.008275445300787197,-0.027843275396607393,-0.007143313037239319,0.0,0.0
2018-05-16,0.000661883960023894,0.007364706108022232,0.0031682210366930164,0.0038571830946086925,-0.007102894910646776,0.002551874199879389,0.0,0.0
2018-05-17,-0.0009411649637695406,-0.00741098250695695,0.011939546983460886,-0.0035178985106609083,-0.007581496745684747,-0.00324879857468162,0.0,0.0
2018-05-18,-0.0014433034589180318,-0.0017153501817416328,-0.006181159458583252,-0.005064321498289123,0.013611063441389194,-0.004708639875606494,0.0,0.0
2018-05-21,0.007306128186077917,0.006386128328275696,0.007279619254698681,0.003558112059788755,0.002583250548677354,0.007564340582626159,0.0,0.0
2018-05-22,-0.0019437460510298827,-0.00036287080465209387,-0.010333988330524119,0.0003255382363313038,-0.0017118186476474432,0.0005515596938611391,0.0,0.0
2018-05-23,0.011796808303129895,0.0028105122756857358,0.0002566873900265976,0.008016822754858087,0.011531995685055607,0.004413612317551967,0.0,0.0
2018-05-24,-0.00069554896463958,0.0030146761620725533,-0.013320600672246895,0.003642476795675137,0.018239961612329367,-0.0002703394396143246,0.0,0.0
2018-05-25,0.0015552479770238573,0.002151159849753883,-0.020944951805015186,0.00535695487912137,0.014472648058321751,-0.003181100931337469,0.0,0.0
2018-05-29,-0.006611173663875338,-0.003503373072163424,-0.002712044103614267,-0.007357291586299431,0.04192637682667244,-0.01414750534856916,0.0,0.0
2018-05-30,0.010646357297459354,0.0027314052270484388,0.02389896460231488,0.010851018729403661,-0.017197162553994935,0.012608658394487441,0.0,0.0
2018-05-31,-0.0010000951942221907,-0.00026036018700309374,-0.006659030981424286,-0.004834412451341656,-0.0005930926688571118,-0.004503948718743231,-0.0016871478436282553,0.0
2018-06-01,0.02447529277737665,0.011009160944413052,0.0038381186320159875,0.006446654911303751,-0.008829885363237356,0.014403548134278871,0.04955641565236413,0.0
2018-06-04,0.013369030778164762,0.005619154347400645,-0.006909470043221685,0.0033742324967199365,-0.012214150377178502,-0.00027752211643498274,0.024248201579877282,0.0
2018-06-05,0.004880554970313977,0.005111455755865474,-0.0018072450070349088,0.004409632678810802,0.0053150043358493465,0.0,0.010627434147848044,0.0
2018-06-06,0.008920184553954316,0.004521809708978911,0.003767721386442319,0.0029533509451755836,-0.015071781248389822,0.0,0.015064283501213329,0.0
2018-06-07,-0.012377013525190095,-0.004238191782668579,0.011808790142984495,-0.00293459238453504,0.012662095000306937,0.0,-0.0007177638715736466,0.0
2018-06-08,-0.0007947416198154092,-0.004532082350158715,-0.0011017499377380148,-0.0014053029690233735,-0.0019418283303248554,0.0,0.0,0.0
2018-06-11,0.0042933877010797785,-0.000726534771180805,0.0027228336947145294,0.0034211143433116303,-0.0023791496255668163,0.0007382847008773126,0.0,0.0
2018-06-12,0.008465768652745696,0.0014020670999303816,-0.0056464850738213385,0.0022191528040079026,-0.003767831840383246,0.004717121233764326,0.0,0.0
2018-06-13,-0.000705359845870164,-0.005744321768623149,-0.002949955356850264,-0.0053234361210739555,-0.00017422189006643425,-0.003278380789659494,0.0,0.0
2018-06-14,0.016614084769313385,0.005492757651866786,-0.0013908073254182709,0.006889216890772345,0.013386034019496753,0.0005272199738082875,0.0,0.0
2018-06-15,-0.006139696782264663,-0.007054244732903744,-0.016725788158082972,-0.008603422277293838,0.0010985676505427477,-0.0008978877105345176,0.0,0.0
2018-06-18,-0.0010301296360403808,-0.006169273617221174,0.008387541246117552,0.004392880635897732,1.0181771275002203e-05,0.0008794639019611355,0.0,0.0
2018-06-19,-0.00527428263119983,-0.004488663305235056,-0.0020591692835310984,0.002987212951471054,0.014092220381469367,-0.005798805278244805,0.0,0.0
2018-06-20,0.012622072598891447,0.0005066368943427541,0.0037180393827081805,-0.000801439142968495,0.002670928543889577,0.0040299599431292505,0.0,0.0
2018-06-21,-0.01567680714433544,-0.0074089117763484385,-0.015952612931077862,0.005663012585024372,0.00660391197102364,-0.010701820111663008,0.0,0.0
2018-06-22,-0.005983244496798098,-0.004075146995127037,0.01904563192495527,0.004240954791164658,0.007478007375104555,-0.004181217357630006,0.0,0.0
2018-06-25,-0.04262008700423529,-0.023886500899798924,-0.02053522299652256,0.0004768903868829356,0.0017119476312970497,-0.02962296560806003,0.0,0.0
2018-06-26,0.008437378742914382,0.0022723608188185748,0.012581956272986198,0.0008943954904902169,0.0032914269849219934,0.003390036521356825,0.0,0.0
2018-06-27,-0.02599678245411493,-0.015233068765391794,0.012813801540919469,0.010872891441901858,0.005812564801885831,-0.022702084522593088,0.0,0.0
2018-06-28,0.016603237896594042,0.008322818911439852,-0.0015609845301489344,-0.0014415200122453325,0.007813502896743428,0.016070439505150025,0.0,0.0
2018-06-29,0.0027154835172740676,0.0005240892816538144,0.0068384119651741385,-0.004019837919194764,-0.002392427368735481,-0.0004430368831574953,-0.00034476727577612486,0.0
2018-07-02,0.012999957015140496,0.0047264361996919016,-0.016602206927314185,-0.0007199503110681537,-0.0067707737440121955,0.0,0.0261364468058094,0.0
2018-07-03,-0.020203222923546493,-0.008258260851291496,0.00904171873133822,-0.020046662213050216,0.015846243597045926,0.0,-0.0355700386222218,0.0
2018-07-05,0.021382315964031978,0.019698986090981682,0.012465115775806784,0.01801934111922379,0.01076486754946847,0.0,0.038928034944819556,0.0
2018-07-06,0.025282249251325235,0.014479575486638365,0.004866734132975252,0.026702703409379153,0.006585979122025098,0.0,0.04058461933729851,0.0
2018-07-09,0.015434771743488455,0.006964841211853561,-0.00714476955973275,0.019844343152055383,-0.011731875410243318,0.0,-0.0008,0.0
2018-07-10,0.0011986231742713383,0.003701400217187551,0.0011315220544533128,0.005012713722938458,-0.000331367687962649,0.0,0.0,0.0
2018-07-11,-0.007919546904963003,-0.015066782268160625,-0.0035335724300067334,-0.033873809837770406,0.00014220009021972006,0.0,0.0,0.0
2018-07-12,0.026095664082101098,0.015149420339094095,0.003080696311042402,0.018087285458950917,0.0027535809804208316,0.0053063782831022374,0.0,0.0
2018-07-13,0.0015937085649285138,-0.0016089655567057633,-0.0033727433939623767,-0.0002611127234906396,0.0008266267270849435,-0.008315004345102897,0.0,0.0
2018-07-16,-0.003337976410810254,-0.004170412706278021,-0.005347718369639507,-0.023573280870251963,-0.00854423012970983,0.014746584139557,0.0,0.0
2018-07-17,0.009603389725365325,0.005388030558525814,-0.009201135015573136,-0.0011536578905773497,-0.008382636328547582,0.010313347025851332,0.0,0.0
2018-07-18,-0.00338687245543307,8.044331424808956e-05,-0.005551157632908378,-0.006820431419021148,-0.008792738858944486,-0.0023411764250019077,0.0,0.0
2018-07-19,-0.007631893008036582,-0.0039785088535444005,0.014599869706411408,0.003952814508152263,0.01861259313355941,-0.005497812529733475,0.0,0.0
2018-07-20,-0.00100605917083697,-0.004205811595873617,-0.008954077549127411,-0.0069749266234768745,-0.01710057480745879,-0.0012283801689625556,0.0,0.0
2018-07-23,0.004916637255800616,-0.0028575151153820613,-0.0019813173494119857,0.004540027700482753,-0.007207323316477181,0.006133301116340967,0.0,0.0
2018-07-24,0.00681834778626798,0.0013823549807086832,-0.004451032800106438,0.004412798671775535,0.0027208436954853444,0.0014043398173265425,0.0,0.0
2018-07-25,0.021532805291142765,0.014271864887043522,0.012039325889138652,7.5953239658092e-05,0.011244607210544648,0.016076605367022954,0.0,0.0
2018-07-26,-0.022784085800944737,-0.009068255267594041,-0.01564758744813804,0.00012685392207198134,-0.0012885187829835244,-0.0004678301718290872,0.0,0.0
2018-07-27,-0.02134584980291726,-0.014548806653167698,-0.018737194120233433,-0.006282116341375595,-0.014925616658535474,0.0,0.0,0.0
2018-07-30,-0.021422362053996127,-0.018559854480211642,-0.015453248254831013,-0.003912241916013491,-0.006796888042940487,-0.017973403102016974,0.0,0.0
2018-07-31,0.008293552518788834,0.010278882446488908,0.0028039230652674198,0.02068785898739317,0.024760028328305,0.005861423702908336,0.012923895318205645,0.0
2018-08-01,0.00741592232135215,-0.0018138272747608784,0.00816574339673091,0.012767834428613881,-0.0017034299041621178,0.006255269576074438,0.018585769102480054,0.0
2018-08-02,0.019171792699285196,0.013509536878042945,0.012981193161234644,0.01749330312316995,0.0026259358531371345,0.015461814025208496,0.03806168293154093,0.0
2018-08-03,0.0040212662461089465,0.006592128475885992,0.0034634797318851673,0.012847659506550427,0.01564485628907419,0.009016955223739756,0.00922965227127096,0.0
2018-08-06,0.008554052400993044,0.005562577075905,0.005471438934665715,0.008348032266050786,0.0039101716469939615,-0.0005100941780241972,0.015470403922298632,0.0
