Date,VANGUARD,ORION,HELIOS,PAA,TREND,RPAR_CF,MREV,CALENDAR,ML
2013-12-24,0.0008355468562514148,0.002513377456745185,0.0020369960885716788,0.009295351045328273,0.003789152018473583,0.005507007708041486,0.0,0.0,0.00555143512372482
2013-12-26,0.0038796807926704817,-0.0032527379169137254,0.005642725556304623,-0.002288558434660441,0.004299631325150411,0.008352982424037777,0.0,0.0,0.005167607870041263
2013-12-27,-0.0032421411769866463,0.0032813689918745233,-0.001817969472572782,0.005475840402546687,-0.0004305062713047384,0.0019581719862323214,0.0,0.0,-0.0013839210691537352
2013-12-30,-0.0019468532376184578,0.003612789352677267,-0.0014306612869226445,-0.003440698785517156,-0.0017337543531823095,-0.009737683345393131,0.0,0.0,0.0003092976095628664
2013-12-31,0.008163470637537014,0.0018694629803682951,0.007745687101191111,0.008183094962284278,0.006369345755460697,0.009329512019122499,0.0,0.018163265559095778,0.009934564810708164
2014-01-02,-0.010055982559618315,-0.006746100684019031,-0.01230298906182068,-0.01970980687241811,-0.02227040102665994,-2.4446984873924456e-05,0.0,-0.027017579479625076,-0.018313146890261676
2014-01-03,-0.009303051101035922,-0.0012045823245525687,-0.005588400468941936,-0.010444978902805142,-0.002758792825699528,0.005986169794754109,0.0,-0.017048208382567154,-0.003100249791394852
2014-01-06,-0.005373145766404616,-0.00046912172198796607,-0.004100518023317088,-0.009730314790493527,-0.0039091164615548775,-0.002518796987305652,0.0,-0.007601408733306447,-0.005153430414377619
2014-01-07,0.012710273165518442,0.005400607414903631,0.010817209036300075,0.004554430717159462,0.010417638691361183,0.004073953788134019,0.01433152963282643,0.014552709211598592,0.011596360254827506
2014-01-08,0.0035692670444841985,0.006335847136922722,0.002133346974428699,0.006263575732310967,0.006596962547391529,-0.003825939436522018,0.015529674082175796,-0.0008,0.008205887295401582
2014-01-09,-0.005301039941664027,-0.004925731141371842,-0.0026333948278224823,-0.01071309780026109,-0.004418296221693345,0.004035379757227392,-0.01072296819848376,0.0,-0.007405219922264014
2014-01-10,0.004820397288414134,0.017073185838899142,0.00507908837916377,0.010680061693441309,0.003476803773607487,0.016776591466963447,0.0074418000059001095,0.0,0.004692448961825559
2014-01-13,-0.02260545142660625,-0.013143499558728037,-0.022873623336305736,-0.01748131257863398,-0.020681846141579707,-0.004541952075157081,-0.026641501185380573,0.0,-0.01973657683390582
2014-01-14,0.029272804232000644,0.0160968007373593,0.024561066863601034,0.017685584049128858,0.02535111644607766,0.0012948494982470563,0.024735492300361064,0.0,0.028168619958347654
2014-01-15,0.011482761762501235,0.008020399545179233,0.010804155919185618,0.002595088171019984,0.013961453755131218,0.0034423373763061206,0.022002754763823826,0.0,0.014182167460135639
2014-01-16,0.0007234130319244551,-0.002260199779521959,-0.0005598174540669731,-0.004146632859177825,-0.0035431092162714474,0.0032712140491485005,-0.005114566621206604,0.0,-0.003593982850267945
2014-01-17,-0.008288670203911221,-0.0014241061757186153,-0.008138384692733577,-0.006213470563157463,-0.007124313671633117,0.0035135557210963426,-0.007160010084171726,0.0,-0.0038360216889360976
2014-01-21,0.010644824442923025,0.008007013240319437,0.008245549918981703,0.005452510744515272,0.006510416993923618,-0.0019991935401549167,0.004420248092925786,0.0,0.004435188674021974
2014-01-22,0.004082636028930134,0.005513227803785454,0.003010969435550832,0.0016544287431828533,0.005415764044099827,-0.0025321281773747575,-0.00048505141304702845,0.0,-0.0009685542545217534
2014-01-23,-0.00502860185270585,-0.004420098802994336,-0.009493840727016981,-0.003525079285589706,-0.012448315341160816,0.013312344565912473,0.0,0.0,-0.0021718028068410393
2014-01-24,-0.028476347138244772,-0.023145048266427232,-0.032948851122171795,-0.019777144344151096,-0.03198251799204002,-0.012270579658614427,0.0,0.0,-0.01949262477271623
2014-01-27,-0.012548370075796424,-0.01364389593954698,-0.011359932366365668,-0.009740869848330887,-0.0004059774192438361,-0.01346193739740416,0.0,0.0,-0.007891684857728936
2014-01-28,-0.0009876011158831933,0.007203276907848846,0.004055692995976892,-0.002899488969107398,0.0,0.006035936541626572,0.0,0.0,9.371702777957736e-05
2014-01-29,-0.01355322949020412,-0.0037836794386994846,-0.014456843627207802,-0.00969620484494832,0.0,0.003680475881147316,-0.01834298593913879,0.0,-0.006669036797423545
2014-01-30,0.022450634231351674,0.014859333677795558,0.020403509657033324,0.015390463356108684,-0.0017719934638521092,-0.0035264495789094795,0.02426510912143181,0.0,0.011915125405643118
2014-01-31,-0.002686563228248817,-0.001895065267107763,-0.005928308943086631,-0.00021088619457578775,-9.12399348953184e-05,0.0010422728926967914,-0.009033509905685359,-0.012052736840341726,-0.0005511884738160944
2014-02-03,-0.027038386497655498,-0.01832136878935006,-0.029936270746108367,-0.021998414095511776,-0.000647627255141403,-0.0030587721625180545,-0.04043824389007693,-0.06468909207306217,-0.019651272705521142
2014-02-04,0.008102650990490793,-0.005940473838106394,0.008850437827373365,0.005906302017132141,-0.0076395485379372,-0.0038586438283035778,0.0118728429686936,0.01057591519890222,0.004621095143024147
2014-02-05,-0.0029400956992562156,-0.0062245520103514605,-0.002627403572230734,-0.0016205404085901714,-0.007099230780727396,-0.006937806467125597,-0.0013748701836395324,-0.0024864572229972935,-0.0021152075187857436
2014-02-06,0.013735829264456855,0.012925602208888325,0.01573904639147073,0.011402370404916807,-0.001716263093174754,0.005915416521085059,0.019821675494208237,0.03998144367128675,0.010387911895600104
2014-02-07,0.020896268107922295,0.02034635376900096,0.01961006159815083,0.015522261650762597,-9.173331819171906e-05,0.013989884094656827,0.018684729982302296,-0.0007450812267295757,0.014969857001958608
2014-02-10,0.006915148134569205,0.005988422445604462,0.004864154615959711,0.004482308148080427,0.0019453857848951235,0.006296034314824059,0.0025182018532310495,0.0,0.00227360037262943
2014-02-11,0.012833320116306418,0.008597296458540543,0.01365704856809534,0.011030243423126654,0.007612186667039389,0.009168738784966981,0.013971968084911664,0.0,0.009145728032165667
2014-02-12,0.0022356210246391017,-8.408908757564139e-05,0.0015377942334683704,0.0022905333309429093,0.004565994351239581,-0.0030258437930846026,-0.00038065597413140416,0.0,0.00023095433439728277
2014-02-13,0.008261817492896567,0.014300440840598274,0.008360705970596558,0.008453356098705286,0.01076177896406733,0.01258547383583686,0.0,0.0,0.009302695652016706
2014-02-14,0.0025316689244173313,0.00289991622677296,0.003706288738476097,0.0008704283578449214,0.0029882361891940433,0.009596732500783703,0.0,0.0,0.0029412865044507533
2014-02-18,0.005507236962666512,0.006466142865211189,0.0040947191059328165,0.0030576905761653217,0.008046854530078024,0.004260161994016454,0.0,0.0,0.0022425534232079175
2014-02-19,-0.007776279824295515,-0.00896789746126776,-0.008716859084970186,-0.004231490134667907,-0.004109446288661727,-0.012588144944611532,0.0,0.0,-0.011491614492936796
2014-02-20,0.0046669143245202825,0.004234157882258258,0.006390636053322,0.006265615177414649,0.002825530071762538,0.0074742300570421125,0.000729427135902348,0.0,0.005750991954111705
2014-02-21,-0.0015896379768594966,-0.0013200050398863557,-0.0013383291648217123,-0.003369918899283105,-0.0034905902415081325,0.003610423088322987,0.0006651250911399801,0.0,-0.0017315831787110651
2014-02-24,0.00685218650730905,0.005679563017082638,0.006658897291959117,0.00485854090212592,0.005344965768995569,0.006804982815539986,0.0050213536810615,0.0,0.007813415110205828
2014-02-25,-0.0017512448968895877,0.0008321941358191209,-0.0008714254392688107,-0.0030480117478480385,-0.002384078242473634,0.009793266550666535,-0.002338170748428091,0.0,-0.0032995526665548975
2014-02-26,-0.0009314541262642776,0.005233167556090081,-0.0006599469732507313,0.002694135395500023,0.0017460237020151459,-0.00016212762887484654,-0.00047773776067816244,0.0,-0.0001500339611008094
2014-02-27,0.0075733287257452354,0.009415321689760918,0.007425269133279854,0.0030704772763758847,0.00492060203359864,0.009947235859312516,-0.00019403738226997854,0.0,0.009039743136227157
2014-02-28,-0.0015779339033114702,-0.000662964225747487,0.00027469728658626564,-0.0013816611421778751,0.0017069308702465852,-0.00011056519504289114,0.0,-0.003955918719981815,0.002565119363094511
2014-03-03,-0.0083845678329277,-0.002557182839417863,-0.008740429347023989,-0.006486322268079494,0.0006540870216372983,0.012319729376620014,0.0,-0.015573307510422902,-0.01128074180897773
2014-03-04,0.01465395425189868,0.008752392342889319,0.016944667285178953,0.01559801867550399,0.007772331623420404,-0.010886339389982387,0.0,0.037486280773490546,0.023564441277142207
2014-03-05,0.003152578929394991,0.0022219925534547632,0.0018101782815690974,0.0024457513705652867,-0.0006223803227239462,0.0027109979857309345,0.0,0.005776390652236608,0.003522037369532199
2014-03-06,-0.0013132288647351397,-0.0012433047104661221,0.001073426509303027,0.003136158587404915,0.004071594508928329,-0.0008246353195528758,0.0,0.006684563183179956,0.00419727605309586
2014-03-07,-0.005454385327791986,-0.00845033829125141,-0.002867852711667972,-0.0031388407757057075,-0.003558571662274847,-0.010374024589151145,0.0,-0.000567962687377382,0.0004260959315045176
2014-03-10,0.000849240823067047,-0.00046438812123068823,0.00025395582641568013,-0.000711644355836834,-0.003621973925619765,0.0012190620674610308,0.0,0.0,-0.001417163211711545
2014-03-11,-0.00455057257700057,-0.00387934875209451,-0.005480075184769384,-0.004683474339657995,-0.004068562926996168,0.0010904608428352152,0.0,0.0,-0.00568676318520595
2014-03-12,0.003894204307472266,0.008520582401981017,0.0023947729112276813,0.006030867256724278,0.0032743147194686057,0.01566088680131765,0.0,0.0,0.0004874476403001762
2014-03-13,-0.01584393603541448,-0.007124785402580016,-0.015510085633013452,-0.016349799007198223,-0.00870236460048062,0.0060988258229424,-0.014689010220440746,0.0,-0.018315597492932503
2014-03-14,-0.008235182325411148,-0.0067196528698388195,-0.006098553327414128,-0.006445969187677511,-0.003221002178938295,0.0022238735671922536,-0.0037897981399698075,0.0,-0.006726202053524085
2014-03-17,0.010165844040316934,0.007972032910657149,0.010587080757156522,0.010791363202996535,0.002766233391521825,-0.006933247784210086,0.008803062644525643,0.0,0.014240340571626358
2014-03-18,0.013270815539184924,0.014763727543345916,0.011634582507333176,0.013530315449986102,0.006914857827525773,0.004548809026488679,0.011358594938041445,0.0,0.012741652958056139
2014-03-19,-0.0057340234506954016,-0.010976183905762892,-0.006235961404529053,-0.0031991659537049504,-0.011458601615243905,-0.02446981298121518,-0.018386844057399567,0.0,-0.005628295602880751
2014-03-20,0.002682658465292852,0.010793812510773514,0.0047521523871709125,0.011032153400462761,0.009311128825930305,0.0013446213447792922,4.636116771504972e-05,0.0,0.005837753556211081
2014-03-21,-0.013372510814015076,-0.00586085950976992,-0.009585103272469335,-0.011007012976908858,-0.0019922750470909786,0.01057591838129293,0.008145055286306468,0.0,-0.0047385553222287465
2014-03-24,-0.009299533529928255,-0.004346059176883331,-0.007692579784092698,-0.006491442970158503,-0.003805430045792637,-0.00831272288435394,-0.013026425935192895,0.0,-0.007366622837291723
2014-03-25,0.003217158227382196,0.006074918847471453,0.004833134501065203,0.005120156076681251,0.0034471388764830938,0.001639128190669665,0.00745524640397635,0.0,0.008901265505949532
2014-03-26,-0.014039569975759508,-0.00878710949394326,-0.012082108625767899,-0.011750475813649325,-0.009506660229816761,-0.003941807270640036,-0.012065109021141766,0.0,-0.01726559939187987
2014-03-27,-0.006072880939324462,-0.0034791722048489794,-0.004724700104697653,-0.007286833866021936,-0.003593343626167834,-0.0010135510106313108,-0.006552352749921721,0.0,-0.0023405450155294513
2014-03-28,0.002242411677520868,0.0009247339555427347,0.0040530076822343376,0.00476748822804896,0.0003990072484847612,-0.002148359721662459,0.0049803643849359895,0.0,0.005333321337639303
2014-03-31,0.007292465872178199,0.012532044508292227,0.008831423421575368,0.011523705984724473,0.010197288630312483,0.00020981416779978642,0.010824144535019946,0.025332704345955536,0.01107797392722619
2014-04-01,0.018705270678149588,0.012457813713860906,0.014647973891671181,0.01716467760292921,0.014672529426464867,-0.004482925665790697,0.017876229599858177,0.029259660364511057,0.016550536507171455
2014-04-02,0.0028691822183251527,-0.0035882463207687525,0.0035996925401988004,0.00027285666353120126,-0.0006635633896510635,0.002474534787590814,0.004333820657141073,-0.0013227989071389675,0.001981381476349466
2014-04-03,-0.008207237724143633,-0.0007060805992885141,-0.005547402316021865,-0.0030310526129327664,-0.004044174639949258,0.0006485766955497107,-0.00038165009474717585,-0.002721821959307976,-0.007452893675924167
2014-04-04,-0.028335433985687962,-0.021577577395731292,-0.022258374081300533,-0.028449610949812538,-0.01599837161324241,0.005523559070511026,0.0,-0.04717661144440391,-0.020364229501304766
2014-04-07,-0.009369301776822957,-0.009060197061107039,-0.012562779989410936,-0.010025904573156483,0.0028566607916876595,-0.0067353715486490025,0.0,-0.0005312175124464911,-0.0062775701591646785
2014-04-08,0.008550965754027655,0.012478415958483518,0.007677776256468426,0.010587582441571413,0.008867560750551525,0.011926170737228592,0.0,0.0,0.010784690316131877
2014-04-09,0.016799010446598407,0.012840181444615972,0.015351360631270374,0.013552485924080992,0.00379755093568633,0.005676502560677738,0.0,0.0,0.012791755037279985
2014-04-10,-0.02981269401073645,-0.025737554884020002,-0.02854479095638973,-0.029913618564253865,-0.01719316091175409,-0.004849527463842283,-0.03825132993583322,0.0,-0.028471390538346988
2014-04-11,-0.011157247946972938,-0.012005463313354555,-0.011400958703679359,-0.013550000375983653,-0.0034776117815220275,0.0004039936984650625,-0.017495775920996406,0.0,-0.013419174966221019
2014-04-14,0.006957200714562831,-0.001483297862687358,0.007965898300931556,0.007078933776158839,0.0016063497074605586,0.009216584123023154,0.009867816748111656,0.0,0.009842978627915729
2014-04-15,0.0029012312974768697,0.007917382617424282,0.005307863839519282,0.004663625530106337,0.0023265432151076274,-0.0019584198755836506,0.008160192140307023,0.0,0.008784841865438783
2014-04-16,0.01181586475780462,-0.00043054666478895215,0.012110198949056553,0.005009221415116234,0.009544961820537028,0.010728543125971358,0.014671470729474258,0.0,0.013707568832622087
2014-04-17,0.0002843185235288731,-0.007496270213127437,0.0007573144999965785,0.008844920930461972,-0.00413926332003262,-0.01550792621792488,0.012433384211398746,0.0,-0.002819506999758207
2014-04-21,0.002448182108032498,0.0081590117391429,0.005793914812959471,0.005337116920153909,-0.0014010852360282632,-0.00064319941585494,0.010563793237162063,0.0,0.004661699232965536
2014-04-22,0.006171408063557166,0.008720298632313389,0.006300241894642593,0.005394541017211794,-0.0005752012785733793,0.00438243571537343,0.011288031132316804,0.0,0.008837539552919221
2014-04-23,-6.559668293237321e-05,-0.0008495710114053345,-0.005690547749065061,-0.0024330076524421568,-0.002036833379637253,0.0037950730363869784,-0.006607206700926605,0.0,-0.00078582096529273
2014-04-24,0.005641685826754683,0.0070864226833635795,0.00630674409028144,0.0045217174530065634,0.006896506712954556,0.008226969762751057,0.009388639702661523,0.0,0.0030651911509459455
2014-04-25,-0.006577125673460046,-0.022994812132578403,-0.01307748438722378,-0.01747899137592726,-0.02507948385220483,-0.00041124398943604746,-0.009118145777516871,0.0,-0.02297366574807803
2014-04-28,-0.0013667844324797408,0.0004096220938437512,0.0035770191262331375,0.0011716269533964471,0.0022516252829890126,-0.00516887991461388,0.0028950444477923256,0.0,-0.0031744035805748834
2014-04-29,0.002535054688125206,0.006149125863410687,0.0063943288684748505,0.0030605620654144622,0.004997804084504012,0.0022815548052351866,0.005910629326332655,0.0,0.008069299843130808
2014-04-30,0.0038972469528704813,0.006345882403129961,0.0033967080149637694,0.004865099250236413,0.0017503648917076668,0.003562985460697548,-0.0013539697313374032,0.007957269722903641,0.005879236493066969
2014-05-01,0.008580823793036473,0.00831462540405203,0.001530086054300213,0.0005148431369418451,0.009776576662092352,0.006064028583776424,0.0011211519194018107,-0.002911757457785232,-0.000548564320917128
2014-05-02,0.004765868299912843,0.0042979519713167245,-0.0017454227716444414,0.0007317365944387206,0.008207559006986461,0.013484034708424329,0.0008166350895355134,0.000571195944323844,0.00024937632584711187
2014-05-05,-0.00216172635955542,-0.004422933595628247,0.003757750938165366,0.0017841000060479415,-0.007907761190258199,0.0022500493115601553,-0.0008858431123592289,0.0032404109827147342,0.00022242605915252916
2014-05-06,-0.0030938440212054286,0.0031278181349826835,-0.012504719182672768,-0.003764201535974853,-0.009047582687020548,-0.005072673265728733,-0.011538864896637604,-0.012282939626690905,-0.01106071259555023
2014-05-07,-0.004782869927456153,-0.0018736193202889008,0.0017048044896286186,0.006235895806228054,0.004748149823612392,-0.00907918757404213,0.009424038915255898,-0.000516930023440529,0.00838660419341044
2014-05-08,-0.0033673431231933987,0.0033329937817067213,-0.0013570543890531464,0.00455898639837016,-0.0008071655893468468,-0.004614320954326695,0.006685532364693667,0.0,0.0035320830992601063
2014-05-09,-0.000762787132112601,-0.002677740354925967,0.00328047785744474,-0.0009849761639551865,-0.0023796397412212274,-0.0020533228154039247,0.0033315019140598883,0.0,-0.0009283990491044998
2014-05-12,0.005007122470446789,0.01632783666554682,0.01556516659300067,0.011003521081485083,0.018672237054176147,0.009067017515376655,0.022303221267876594,0.0,0.016478068484398367
2014-05-13,0.006924063723195966,0.0005392993577594984,0.0010112602964806549,-0.007494331541968418,0.00047981496350189997,0.007269749295746767,0.00024562693163745765,0.0,-0.0035740500550280074
2014-05-14,0.0063629127321559445,0.0025193383870755854,-0.005819058593879001,-0.0041585144172780406,-0.0009267743693624548,0.013587907649308456,-0.006237120223686286,0.0,-0.008958491876237373
2014-05-15,0.002683628709125977,0.006570794274698817,-0.010056559064162375,-0.006300974915777773,-0.011493026441453495,-0.006533437366526296,-0.010778650496970974,0.0,-0.013491212515524036
2014-05-16,0.0008133589977688779,-0.0021336882359070004,0.006001540223299929,0.009822921130556815,0.013801978631918689,-0.0007766576145742106,0.007219802690649943,0.0,0.006539192424213436
2014-05-19,-0.00201432169645014,0.005948218095221487,0.006413548792859168,0.003180421347594774,0.0002267738885354756,-0.0035660144964497166,0.010953095163015573,0.0,0.008283333025503057
2014-05-20,-0.0006197656093600702,-0.004214837409679299,-0.006031426703463044,-0.0036520388085364715,-0.009127794364034813,-0.0037510683863952394,-0.007613526817184425,0.0,-0.004195246294233766
2014-05-21,0.0003952582896149057,0.005865063984451113,0.010504994699789848,-0.0009322704396837413,0.0049635357663613145,0.00041378744160173385,0.008142937710504809,0.0,0.011264551280210849
2014-05-22,0.0011501726446456885,0.002922822574789348,0.004030501983155864,0.0016387168098498037,0.003508160865277642,0.0029753028134971824,0.005474580136826073,0.0,0.006257982641775188
2014-05-23,0.007729288430307736,0.01504516680119129,0.006678508957014981,0.008562921621873542,0.011456859652534497,0.006810897512155828,0.005062275683414474,0.0,0.004643767851906325
2014-05-27,0.011716930793116549,0.018089972594224638,0.011029695853230123,0.009957490987252675,0.01346068313655135,-0.003919979119859324,0.0049074979633936715,0.0,0.0027319889101222678
2014-05-28,0.007910464602814535,0.003925875007935475,-0.002401178738881019,-0.0027225914278857224,0.0007087463301766837,0.006782185776738355,-0.00448392630191505,0.0,0.002276732947019099
2014-05-29,-0.00045378704121819946,0.001966441475790969,0.0069310392690516255,0.0023123479370257918,0.005479890143095861,-0.0010818583034841454,0.0018028554410214764,0.0,0.003579228333732398
2014-05-30,-0.00038772929990645087,-0.0021428894798419394,0.0006404462504554803,0.002720415162708521,-0.0023732773802346454,-0.0027312319194385086,0.002813968506595618,0.002031501664348481,0.0008095069495506503
2014-06-02,-0.006619045016837928,-0.004374285666285043,0.00038068432622325555,0.003917309224529569,-0.00033132997784486736,-0.010396121070759391,0.0020848829517692894,0.004762334331067911,0.004520803074474599
2014-06-03,-0.010233561975126895,-0.004471032949241923,-0.000602083531820999,0.00518409575735232,-0.0012977981597210992,-0.010564970460597458,0.0035171754654448268,0.008891366584569734,0.00882516935787267
2014-06-04,0.0014987475984894253,0.002627135513670537,0.0030715580992156646,0.003067578406575397,0.002556485810010971,-0.00043784179090257267,-0.003617893198294835,0.007887231691814028,-0.002323186716701056
2014-06-05,0.005100305420456554,0.010227743136479676,0.009294480857409524,0.011371073473131139,0.01928451632305551,0.012552406203152277,0.006724568306549461,0.013000157864999301,0.005370170698197468
2014-06-06,0.0031517156983045585,0.006183841677220815,0.006029760421296287,0.0005874164651574074,0.0098435358854745,0.004864628129418327,0.006593366278218749,-0.0006185360713231044,0.0009416389916941662
2014-06-09,-0.002051764098705364,-0.0005099457003869758,0.0001835677336325678,-0.005217620020522837,0.0014237259176559571,-0.001111025366851789,-0.0001817760259665203,0.0,0.009633734383144764
2014-06-10,-0.001961182077581823,-0.001475040154281735,0.0012698302903254562,-0.0018134028634160767,-0.00031806636493968664,0.0013976010040840624,0.0,0.0,0.004229171681428571
2014-06-11,0.0010369177709529927,0.00131523096235677,-0.0023531421772584374,0.0010922180124288412,-0.002238649091372442,-0.0014003825482017188,0.0,0.0,-0.00020131938043786048
2014-06-12,0.0008888944145166239,-0.0013094636790525617,-0.009759635895840722,-0.003104898010750214,-0.007992105665552984,0.007589415290210858,0.0,0.0,0.004429068023550932
2014-06-13,0.0027869819576679822,0.006216972075721587,0.0032704993891622494,0.006231420090773629,0.006552684665030339,0.006093200894339242,0.0,0.0,0.010556805622728557
2014-06-16,0.00256768447436931,0.0040167340062889165,0.0011086767400301574,0.0008309556712626134,-0.00047885976892875725,-0.00031601214258699685,-0.006271731446359032,0.0,0.003321576551561813
2014-06-17,-0.006224465826907152,-0.0019677318573884622,0.0019434283677572965,0.005350088078098705,0.006351630568235256,-0.005682725951893495,0.008304243185465205,0.0,0.001860613174061949
2014-06-18,0.009884579249089169,0.0069004399069101,0.008464752603623999,0.0017238894040991996,0.011557727186716332,0.01651067830120525,0.008994827639595021,0.0,0.0021609376505016837
2014-06-19,-0.012005243142823875,-0.006548595745111878,-0.00011977531115009797,0.004626119242007035,7.245196337909694e-05,0.017221704204753656,0.004402514040055235,0.0,-0.005854420595974667
2014-06-20,0.007072136088969153,0.004574798385025275,0.0020314668556013255,0.0035775685299772454,0.0024323601446508453,0.007012367093145135,0.004631681517457507,0.0,0.004192001332059453
2014-06-23,-0.0027224982416554247,-0.000243513414842966,-2.226723142260884e-05,-0.004037393126286745,-0.0019516656559811654,-0.0024904771512954975,-0.002317485669483578,0.0,-0.00440416718569421
2014-06-24,0.009089720094043527,0.00020133323828292707,-0.004463045530057921,-0.004437354100821109,-0.007423308442302151,0.005753736330052682,-8.449625408311982e-05,0.0,0.004859615638113671
2014-06-25,0.0054522431555574635,0.009774979742721566,0.006739288487549123,0.0015576216842502133,0.006993208962057198,0.00622573941442495,0.0013818511268383598,0.0,0.001525252124759415
2014-06-26,0.00436057860790767,0.0016870240343126804,0.0002648776860419812,-0.003348730201386949,-0.004392919384659438,0.0018299349110462374,0.001132808310386195,0.0,0.0021193931086139275
2014-06-27,0.0010584722770365712,0.004594411462311326,0.0033259465622982607,0.005001622889008078,0.00722640984068676,0.0006463189195066145,0.0019463277384192989,0.0,0.00412200219841488
2014-06-30,0.0037022005532783503,0.007279023997246924,0.0012720322101531845,0.005120734220825356,0.0044569469184986485,0.009489507526078604,0.008439081318062522,0.0170530691875855,-0.0008774487753215641
2014-07-01,-0.0015860821426984986,0.011054998771040051,0.01161854918992098,0.010768366984705204,0.011025795849498993,-0.0032051995025607917,0.015387626524872059,0.03438154873425846,0.002611804974148657
2014-07-02,-0.00891450792439622,-0.00621491051090696,0.0014350602914653613,6.518730026732406e-05,-0.003955164997198557,-0.008896879659228456,0.001715702056755146,0.0051015138536459744,-0.0035983756646456896
2014-07-03,0.0003557920855766505,0.005618477792156049,0.007991121658476723,0.0011591765552818921,0.0067151824928497715,-0.002256352474842001,0.009924525116756745,0.01959126262891878,-0.0014704679291075804
2014-07-07,0.005398165849253439,0.0009217844349410087,-0.004702290586424387,-0.003413571733824986,-0.006653791525336159,0.002706962736574699,-0.008473307956235647,-0.015258091841484467,0.004754344161068042
2014-07-08,0.0038569619051640933,-0.005290422217677577,-0.012995706985119303,-0.0010530879883450177,-0.0074173921156040325,0.003662001590668091,0.0020009429143782536,-0.0008,0.005332852274315669
2014-07-09,0.006147943679580295,0.011343903675274436,0.008698606915345389,0.004661382216999476,0.007480135693842647,0.009858829228355003,0.0008219629035943205,0.0,0.004021423114918966
2014-07-10,-0.0028214310874464152,-0.0030335051146708845,-0.0062865425928979425,-0.0004296486574821119,-0.005163629568756815,-0.0006727929582164113,0.0039048324368475117,0.0,-0.0007668577248436723
2014-07-11,0.015125665117052703,0.008215699749623051,0.006632247213803633,0.0005321092245961223,0.006861740289567241,0.008375375561636245,3.6924845316408337e-05,0.0,0.0032653857219663626
2014-07-14,-0.00058563052021042,0.005874829129327897,0.009985505281216821,0.007796790170994716,0.006062814668209548,-0.01503788089053425,0.005873663309447932,0.0,0.005932452830680811
2014-07-15,-0.006040095353775776,-0.004728198186881805,-0.004721947442307565,-0.0017382255598675511,-0.003819905277288249,-0.01020231485324488,-0.0013340641313243306,0.0,-0.0014843897651595846
2014-07-16,0.01214224454442149,0.014197269359997544,0.006896833029618306,0.010725980808849511,0.013096423421641253,0.0111647463600674,0.0005106011795169614,0.0,0.007647341047369732
2014-07-17,0.006496507737122749,-0.016746035022948892,-0.022946691980959055,-0.023223608174472582,-0.020135137214527938,0.007987751912256157,-0.001119191360190836,0.0,-0.007742001099769268
2014-07-18,0.010290211711153293,-0.002556236153697533,0.024152974860616194,0.01678693527673425,0.018787741809547568,0.00479922081200523,0.005771913898209249,0.0,0.014339708081044036
2014-07-21,0.004236991801844333,0.002594679192206517,-0.0028980919565526325,-1.9580497271437514e-05,0.0010972152322898812,0.002591902888573371,-0.0011753271299843413,0.0,-5.566328328740543e-05
2014-07-22,0.010606947300323898,0.002511077224641889,0.009567497654799783,0.007253225004698605,0.014577825406788212,0.00360564903687945,0.0110576748007558,0.0,0.02583038684086308
2014-07-23,0.005277586149448846,-0.0006434483577298367,0.007343862123684383,-0.01590126042267226,-0.0036393479540184027,0.0009188376971806076,-0.023687847136298467,0.0,0.01345678614820761
2014-07-24,-0.009987624691697486,-0.0035085009446737536,-0.0010117547598498219,-0.007100612516506233,-0.005892983467052789,-0.012719995907913319,-0.009861033092550037,0.0,0.0127412497885269
2014-07-25,0.00868001369360144,-0.007357813177855116,-0.0078652444299481,-0.02072474968811161,-0.0034403448322767928,0.011691396482288568,-0.027117481914734648,0.0,-0.005120449587389295
2014-07-28,-0.0007078217844918929,-0.002014906563714188,0.0005524672161584134,0.004732695041531704,0.0059838082898961,-0.0011353406484402057,-0.0009600588866571682,0.0,0.02212987744141928
2014-07-29,0.002495942449712533,0.0036921319978203367,-0.005353994420040037,-0.004814052239168698,-0.006806639646898718,-0.004860579384068967,-0.005047148542701193,0.0,-0.008143742468367167
2014-07-30,-0.01258485624592389,-0.016616535941401944,0.0036092747579395024,0.005912634615297396,-0.007645701322578219,-0.013803483969870729,0.008021725385124362,0.0,-0.004554611581649061
2014-07-31,-0.02706370548735347,-0.0032046627222657997,-0.03616824759789187,-0.028217146358402362,-0.03891798645331003,-0.032134689021345565,-0.029864940502978714,-0.06046946923063421,-0.031206052256504878
2014-08-01,0.004976122027909835,0.008521554876255333,-0.006386163519206811,0.002032186236833572,0.005230865160657973,0.008306715384737661,0.010192747723748464,-0.013741886323625885,0.0047565599768869165
2014-08-04,0.004077489949272255,-0.0027204365356566784,0.011554954639685333,0.008038488896231433,-0.0035449999920561244,0.0029233069156857218,0.0016888277319100737,0.018500551706856976,0.01725871189197382
2014-08-05,-0.004538733141713067,0.0019313973445073077,-0.014564815506083103,-0.015024812388008263,-0.016525273639147138,-0.008090176919100838,-0.01909742553566785,-0.021429079821901034,-0.024894741994482536
2014-08-06,-0.0004592137141004871,0.007835350672076802,-0.0001917347126803254,0.0015990985909449806,-0.0031678380959994264,0.011284376925910826,0.0035108351570102498,-0.00596968784588805,-0.0099051027158595
2014-08-07,0.007206730523051685,0.008222958493001031,-0.00694021857949191,-0.00972033512379053,0.012106906257284559,0.004149142670549895,-0.009293606232532794,-0.0006852980483096956,-0.009383440822698316
