Date,PX_VANGUARD,PX_ORION,PX_HELIOS,V3_SECTOR,V4_ML5,V6_SHORT_MR,CRYPTO
2016-07-15,-0.011500964234201706,-0.009616970175386168,-0.0064873612096122265,-4.994820740092677e-05,-0.009567919700119288,0.0,0.0027159281871853794
2016-07-18,-0.0031777871219330067,0.00836624411616554,0.0012256866381904433,0.0011805523217798266,-0.0006221213494169822,0.0,0.005128279229745386
2016-07-19,0.007635913792558274,0.005953386490758757,0.0065260972292392385,0.00263653984452099,0.005134917932942716,0.0,-0.0001241690839504471
2016-07-20,-0.01209241066336852,0.006970987073113277,-0.008959013789991135,-7.918764324394497e-05,-0.009216384512329966,0.0,-0.0036876617013612595
2016-07-21,0.011072480184949303,-0.002872931739721817,0.008265511090154661,0.0010473998785856828,0.006493613182391795,0.0,-0.00035002488129201874
2016-07-22,-0.0035428817443430172,0.010093154020083412,0.0032597917571746985,0.004876349549489873,-0.0013707940635296644,0.0,-0.0074918454573898235
2016-07-25,-0.004232767620427825,0.0008842528052652138,-0.0032137729055614545,-0.0007741898385859,-0.00249933501021589,0.0,0.0018656807244998058
2016-07-26,0.0029401259930045033,0.01828360540314901,0.0026119261002318004,-0.002957080303738353,0.0028924309379204857,0.0,-0.001234160835079676
2016-07-27,0.023190587557098706,0.011659237941695252,0.01345200456924055,-0.005406399890572417,0.015506230971394669,0.0,0.001374651455268917
2016-07-28,-0.007862605871750908,0.0004391833022390639,-0.0019432412668608315,0.005975141063429451,-0.002351016944210659,0.0,0.0003655429721230398
2016-07-29,0.017311090997109098,0.01397193963938822,0.00904370977636072,0.007855649361479556,-0.0009966106278005186,-0.009090712133241273,0.0010462797876266076
2016-08-01,-0.009200056493222848,-0.003917502312705445,-0.004891116820945832,0.0014508784188619406,0.004522246604822069,0.0031777995601370143,-0.027060128426942838
2016-08-02,-0.007307257052249012,-0.019574942832198725,-0.012123298351653836,-0.011194335787806937,-0.015344893523251876,-0.022882238212178774,-0.033035524615220656
2016-08-03,-0.0017143661268596954,-0.0017364365174655306,-0.004879760636377942,-0.003992342554918655,0.004320741010636123,0.007755726894893946,0.011311385081203924
2016-08-04,0.009238224586051986,0.008912622918920332,0.0025477899049664438,-0.0025050194708289087,0.007752588683786031,-8.161270158756203e-05,0.006885117537290548
2016-08-05,-0.010972472164720491,-0.0040060931774917345,-0.012356017246806138,0.008613171882846956,0.013126912651126355,0.020222945089891003,-0.0018368237981070538
2016-08-08,-0.0012415162671449325,0.00022265782982936377,4.0446031738883655e-05,-0.001022831719448236,0.002397466021702965,-0.0004374382293949025,0.009107479566413435
2016-08-09,0.006327382466288026,0.013823101364131722,0.007032595831798655,0.0062136307706241066,0.00424619737563625,0.0,-0.0017969720138174136
2016-08-10,0.006265187227035485,-0.0004947724094046895,0.004036723108882415,-0.005573981264778052,-0.002428308601605109,0.0,0.00238864988105118
2016-08-11,-0.0049104977929308805,-0.00898503773052294,-0.007648520262985303,0.0035215087652683674,0.010606231672933324,0.0,-0.0016447248937630954
2016-08-12,0.0038138606682563175,0.007018042330223577,0.004105433758450005,0.0032543326080069724,-0.0012127303665035287,0.0,-0.0008647898126441879
2016-08-15,-0.00573863541701338,0.002409043133554785,-0.0041719786327682334,0.010564551679812705,0.006356045709786376,0.0,-0.011284577697326853
2016-08-16,-0.002499687829507529,-0.009986423633203371,0.0005520889593434509,-0.005665080999501252,-0.007905624291612297,0.0,0.005867825509616681
2016-08-17,0.0039442134182457395,0.0055634751909326725,0.003935026405760323,-0.00013235447416845645,0.0033538365387193216,0.0,-0.0023854976996401265
2016-08-18,0.002371121336243297,0.0036773347340382017,0.0024684052745186725,0.00585367020134527,0.0013626030748423773,0.006393493093846759,0.0006267090357118106
2016-08-19,-0.004329199983832456,-0.005348163198211711,-0.006661730440332796,0.006886007794629441,-0.0035896171216541653,0.00962772750661018,0.0007446889632912578
2016-08-22,0.003521386849414238,0.006154493582231684,0.006917647294662177,0.00031497608787994796,0.0035405379252057083,0.0005296912580188043,0.006298881326621313
2016-08-23,0.0010979813862762554,0.004804390475828648,0.0012795397637074852,0.00441627105670558,0.001073055895268156,0.004324518839660237,-0.0018532300175655109
2016-08-24,-0.007611415437960701,-0.013303316672357842,-0.008724031455137182,-0.007133385858972341,-0.0039226145815646676,-0.007234601393163165,-0.001814517223392837
2016-08-25,-0.003669509928789694,0.0009108927038671202,-0.00028607679714979373,0.0033551093320180517,0.004133011020579342,-0.0032536964215423014,-0.001442357627932078
2016-08-26,-0.006559715479235885,-0.005814947258788759,-0.009733934217923304,0.0038049593970205997,-0.0029673615250088454,-0.00048423159547908196,0.001130808978290418
2016-08-29,0.008301616539160676,0.0156527381148757,0.008698625700532517,0.002796463707807453,0.009915788980948408,0.005526447414939555,-0.003306193276958122
2016-08-30,-0.006544759819699875,-0.00893871005242058,-0.005602027171319654,-0.0023899646808015805,-0.004980742408417419,-0.004641821914771119,0.00207056963315873
2016-08-31,0.0014951786685097849,0.0002165824805333564,-7.638439453612189e-05,0.0001903226027648419,-0.00042588686953996634,-0.006021812446857047,-0.0012348791827731047
2016-09-01,0.0011532704403510344,0.004646469646095879,0.0019228015719391413,0.007635760921043152,0.002583681218980254,0.0019941636450848173,-0.0019355849196422959
2016-09-02,0.001171550393716558,-0.003934270255402165,-0.001196835168665146,-0.001724990424042994,0.021303470114625495,0.007979881485422289,0.0019863881728755337
2016-09-06,0.01703548784956753,0.011614503453981118,0.016875605291413933,-0.002623162877956984,0.02307880208256501,0.00933605350763627,-0.0007034777681391909
2016-09-07,-0.00022816209609485835,-0.000852620644201487,0.0020408516836235334,-0.0069013871851867645,-0.0006461656417549931,-0.015204847500939285,0.0016636486112876674
2016-09-08,-0.010165447964527077,-0.01842594565383692,-0.01801469153524723,-0.0015311272968063395,-0.0007498292803641958,-0.0028430699275909443,0.008779722727578852
2016-09-09,-0.030003687310640403,-0.052324469670284826,-0.03774173693330651,-0.037033721280804385,-0.03729108898668519,-0.05876088137957839,-0.002530965774809678
2016-09-12,0.007528714189573485,0.01823710798229146,0.006573789797306409,0.020140278640910458,0.01940381937358958,0.029965396829261633,-0.010784419650172692
2016-09-13,-0.013092556827682874,-0.021294958110883777,-0.022888161233495487,-0.007905557557389909,-0.014667567235913963,-0.01345661596693169,-0.0010016207058430766
2016-09-14,0.007217699635881946,0.00787870930214487,0.004494819861186714,0.007362176551485683,0.0042079488299061035,0.0033256465884711804,0.0
2016-09-15,0.0020963349029316787,0.008733295328609158,-0.002804156920650743,0.01778014246314687,0.015863827787071176,0.008526520253158507,-0.0
2016-09-16,0.001956528595779191,0.0016227733881489926,0.00341863309386841,0.00012019515948935943,-0.004053103902719758,-0.006383174404316311,-0.0
2016-09-19,-0.002806758309177637,0.0015295246751390143,0.0036446124212150717,0.001202906663496588,-0.0022262897621129554,0.0029873186368838066,0.0
2016-09-20,0.0031214356750017855,0.00013660247752325883,0.0014927148026297227,-0.003115080816972629,0.0011919000052391664,0.00031603380809046354,-0.0
2016-09-21,0.010123426719311067,0.01884925060601865,0.015987639256567324,0.010008696793905432,0.009615268649579588,0.011031465641955734,-0.0
2016-09-22,0.01263682408664335,0.013550752218884925,0.014455481221781244,0.0035186951245973815,0.0063484427801561456,0.006907258195134025,-0.0023422162535412447
2016-09-23,-0.004457745667712863,-0.005234080691151655,0.001545607553827062,-0.01114793541225283,-0.004676794397826196,-0.008429812519513344,-0.0013676173592181633
2016-09-26,0.0012586121891287468,-0.00023287653996979907,0.004170065349511402,-0.010831101836441688,-0.00818567729953836,-0.0002702786156849763,0.0
2016-09-27,0.006572629434725276,0.011248410179215919,-0.0038080093374829363,0.019160480560527108,0.009088030333922711,0.009236511261267746,-0.0
2016-09-28,-0.0011025132234000743,0.002596154644986102,0.00196050509091489,0.0023026019439484208,0.003115207483342998,0.003340539325079161,-0.0
2016-09-29,-0.0016510427877649927,-0.0008232707431845933,-0.005801998615219169,0.012235864757640566,-0.007657524768691168,-0.004456176210581553,0.0
2016-09-30,-0.002328341815626326,-0.0015574462651906991,-0.01093680389636421,0.016570188773385487,0.007145454328511928,-0.00025745298979103936,0.0
2016-10-03,-0.0005848233629506316,-0.011114771516442024,-0.003409756678965855,-0.007261089587130786,-0.0001790748379188223,0.0,0.0
2016-10-04,-0.02525232605990933,-0.02177846986142598,-0.019913879585596178,-0.0026350987837336455,-0.007384584859333017,0.0,-0.0
2016-10-05,-0.0004828514822909492,-0.004917799072098972,-0.0026456095418916675,0.008069226169400543,0.01813587607058078,0.006342266345485963,0.0
2016-10-06,-0.006117690200514,-0.0028498173477894714,-0.006915115727698017,0.005985606200997864,0.0021882516065190654,0.0023640918330325145,0.0
2016-10-07,-0.005512021689328391,-0.0015500072765219782,0.0006502891328151586,-0.002167511772168672,-0.005378804977408347,-0.003046535377255741,0.0
2016-10-10,0.0016095566355978272,-0.0026487826480111275,-0.0005543221819030766,-0.005627061584442607,0.008595275998751572,0.007382758151963051,0.0
2016-10-11,-0.011214711487591913,-0.015179390438830999,-0.02768218580717203,-0.023597379680708984,-0.018599627617296447,-0.023355951975242817,0.0
2016-10-12,0.0012342928612648434,-4.964797802723289e-05,-0.002497470685701559,-0.0041907546194049575,-0.0004624064153377617,-0.0029091777592537417,-0.0
2016-10-13,0.006402085980135318,-0.004007380129549098,-0.009844291375929506,-0.012316076841735796,-0.006849253931856223,-0.009440577950842868,0.0
2016-10-14,-0.007843265750946541,-0.005443517509507962,-0.002396154333201901,0.008270958084608145,0.002058378958924322,0.005229076768744482,0.0
2016-10-17,0.0014732527291662593,0.0018622041316386723,0.00035452868553379315,-0.005585557606921436,-0.006514024764217438,-0.004590221135468794,-0.0
2016-10-18,0.0033682273285966123,0.0079363655552368,0.014899114809357414,0.011921672620727531,0.01342004633861373,0.011879713370946171,-0.0
2016-10-19,0.0011221831269601057,0.00011202081067201899,0.0007814174749564585,-0.004846531698965596,-0.0010952988980928932,-0.00030543326208101984,-0.0
2016-10-20,-0.0002993545212799781,0.0007401727326570378,0.001892875570857913,0.00684779560552944,0.0016285029377160285,0.0,0.0
2016-10-21,0.0019948786686885523,0.002242188424590476,-0.00016017325631329193,-0.0025673552240093322,7.945179693439008e-05,0.0,0.0
2016-10-24,0.003645074444245736,0.008759466396834635,0.009056560795876469,0.01787245116648329,0.01252987127074903,0.0,0.0
2016-10-25,0.0014657959455398903,-0.0010323329640189898,0.004642177688645698,-0.0007622221028594763,-0.0024005208960718658,0.0,0.0032279567281377135
2016-10-26,-0.011924753398458776,-0.00872240818366376,-0.013134561755021685,-0.0018179077056175912,-0.0061476885682124624,0.0,0.030938722159833922
2016-10-27,-0.010226770377661424,-0.011306467740896827,-0.012664312642968493,-0.004177751537982619,-0.005395172288159918,-0.004304980935811328,0.01475587926682298
2016-10-28,0.00038264888963855583,-0.00589435395276351,-0.0033363243722189955,-0.005634136278110287,-0.0063793324136523395,-0.004718519263593074,0.0019439015652655822
2016-10-31,0.0016670918492430803,0.0050253829129828,0.005918229359650441,-0.010254106503152978,0.001852506899012352,0.0014122178911048357,0.016415525926429364
2016-11-01,-0.0011958168503640506,-0.006848080046412825,-0.0100289865319835,0.00021281907269286353,-0.00421762322952349,-0.009439810231381534,0.04111582993933238
2016-11-02,-0.017045899569844376,-0.0027392235974391978,-0.010299802963823436,-0.011514880691878202,-0.009507486692574963,-0.009318792230018042,0.015122026734456728
2016-11-03,-0.014139263511326678,-0.005263521011412159,-0.0021734073079724644,0.003649971825290651,-0.004229604497346977,-0.006212221544575501,-0.07036572370709482
2016-11-04,-0.005515136771950306,-0.00033690901635752925,-0.006537567810699965,-0.004626066041422517,-0.006685293024772805,-0.004023530509154297,0.021104941029334467
2016-11-07,0.022967259076084507,0.0037678926382761235,0.009816381119005681,0.027401405764797358,0.028959628082376836,0.02850391608515086,-0.00014789353262623095
2016-11-08,0.0061622462546812185,-0.001399110808380038,0.000865403836106296,0.0020841294994704833,0.00499928464125004,0.005109061916151856,0.009553043732787758
2016-11-09,0.0038198454764071152,-0.02525229562224838,-0.008305777316782214,-0.004545964234878128,-0.009279708960154757,0.005160310597131474,0.018912481782264123
2016-11-10,-0.014699335550243817,-0.021430053578877388,-0.014051833864472917,-0.018201904909717417,-0.014170534628475756,-0.00026943469283957817,-0.010699989578151436
2016-11-11,0.000608999040231254,-0.004171842563624413,0.0025128156112038348,0.032844148842479305,0.009039378716829317,0.020627870603802858,0.0012256778354984288
2016-11-14,-0.01336412990601062,-0.010788458607307936,-0.004520915159784523,-0.004582975498799825,-0.0015600171045133384,-0.011109522148633484,-0.015898715231411176
2016-11-15,0.024715912282032158,0.019187699395328748,0.018003851876071047,0.013267286603029827,0.009102945746135621,0.014817855044154081,0.009358618392210527
2016-11-16,0.010122038234138478,0.006422055764192232,-0.0005011335353498686,0.007996894893889765,0.003646073662935112,0.004507527950337373,0.045781490717260676
2016-11-17,0.01191041264810697,0.0043882455529420114,0.007411792508139042,0.007285527930949273,0.007086271852485356,0.0066038844887483196,-0.004328160394457825
2016-11-18,-0.005928684048324858,-0.0016142458521662525,0.003720994623653601,0.004538068733337464,0.002086010653347291,0.0016556578356697197,0.014316277527319121
2016-11-21,0.01644674923370557,0.004058014137814311,0.0064050318188781765,0.0014289176461355574,0.0053295569833412765,0.0022401286697439414,-0.016414691315204677
2016-11-22,0.005302157696044913,0.005335528286171739,0.01656261721383947,0.0020078448757277862,0.0022037979842702733,-0.0002225555355991589,0.01636663102935887
2016-11-23,-0.006446435911928796,-0.00783082516343422,-0.0015376407024947356,0.001931575765445181,-0.00023385169691628353,0.0,-0.00898784564083277
2016-11-25,0.0049282157467397565,0.00040046602368722827,0.005955494027331465,0.0014962943131598837,0.002698399102332801,0.0,-0.003955185439841968
2016-11-28,-0.003420141194236552,0.0033159932266536613,0.0003787828957495387,-0.005837244580927767,-0.0032989405041468993,0.0,-0.00786894964989815
2016-11-29,0.005278357566299714,0.00014880744385161279,-0.00021849409819889144,-0.0016352149038204688,0.0014199265368497293,0.0,-0.00028401832847246844
2016-11-30,-0.019859979685662325,-0.01341039992545881,-0.0019134904843257745,-0.003964916738714115,-0.0027108831102597183,-0.005262456944299275,0.013712507060988921
2016-12-01,-0.026614066770919136,-0.023663121332630585,-0.030610218563720225,-0.03260362294943255,-0.0053198429152320125,-0.041613298271330444,0.0148627355359785
2016-12-02,0.00240741187935551,0.0072754893533597265,0.006263102677043827,0.00851449836315346,-8.761854950320548e-05,0.003523941023519103,0.027973983354282694
2016-12-05,0.01141613474669039,0.0056934282283974,0.009823337681111368,0.006442982585367551,0.00786371563271914,0.005089240556732876,-0.024736945420754775
2016-12-06,0.003863173384457399,0.005078736534916579,0.006003207129641809,0.007275543859508956,0.005377719224098887,0.00336369267160399,0.007226121585910992
2016-12-07,0.019747560251265246,0.018516096789355688,0.015049591310327898,0.01262993660677221,0.018643566876534658,-0.00015620454796209522,0.005113710148497264
2016-12-08,0.002685021858112155,0.003723862734113593,0.007030593886751776,0.005239077365517242,0.005329106967354835,0.0,0.0034863518890431155
2016-12-09,0.012117483789303527,-0.008102991755467137,-0.0007273316542564913,-0.0025282162552604202,0.0036682359999160863,0.0,0.0025739271614879655
2016-12-12,-0.007163883051184649,0.0017097582054038875,-0.01647119690502699,-0.0045622277615871175,-0.0054524320579556525,0.0,0.009437144556112331
2016-12-13,0.01952036834653455,0.006510474131104216,0.012485304707353085,0.0005264690082589572,0.012230983563574669,0.008823290115216043,0.0006012857421731077
2016-12-14,-0.003464751580168689,-0.012918861640448455,-0.011762429562844222,-0.004476934630789778,-0.005147333380339659,-0.0006081920822936787,0.0011850370211665684
2016-12-15,0.002340652232627505,0.0037645468433244477,0.004745879800164976,0.0037610865044644497,0.0035550561115581525,0.01397806244129801,-0.004341763002112309
2016-12-16,-0.004945687866788254,0.00036865072248629506,-0.011861496294248368,-0.002686816480535554,-0.004554875775798317,-0.00021259296408090154,0.008763751163498146
2016-12-19,0.0059569828700754175,0.0060189035094850955,0.003540950006870943,0.001782031099870031,0.004990221764755481,0.0,0.009946410225385671
2016-12-20,0.005901660762518304,0.0002214440684534705,0.003135511790946235,-0.0017104312454615743,0.004337777861025722,0.0,0.010296257433692224
2016-12-21,-0.00162183814474195,0.0019757336325081677,-0.0014107297962293597,0.0014469615480241038,-0.0021598249345031644,0.0,0.041710614719965955
2016-12-22,-0.0043258307131534965,0.0006032922761030547,-0.0028847422180642715,0.002551786526138803,-0.0027882634483225215,0.0,0.03498885998158247
2016-12-23,0.0008543279209073386,0.002201340973704619,0.0011195054880618134,-0.0012815822109249668,0.0010177474169610064,0.0006090276994346736,0.06216926640284123
2016-12-27,0.00836856226413234,0.006263568731920426,0.007582458338541841,0.0018723685780549296,0.004854864072689557,0.0027569007621260416,0.010295773414414228
2016-12-28,-0.01199637134921661,-0.011009000063856494,-0.015561122771263003,-0.006994780264014501,-0.010095472747300526,-0.006674645186742756,0.03875120341213425
2016-12-29,-0.002562676666112103,0.008425365815699701,-0.0015347701820855443,-0.0019990719115487382,-0.0010658432052974938,-0.00021735466110313584,-0.0020290356607955465
2016-12-30,-0.014790682979202911,-0.009327085214959964,-0.009464493538133322,-0.0018887260480532349,-0.009019779241290491,-0.00577667417152379,-0.01027767101152739
2017-01-03,0.013639522580115275,0.010058946353042062,-0.007777872964581382,0.008133333969713405,0.010483758160660194,0.005480749413762491,0.06961784169422461
2017-01-04,0.0080916420185922,0.0048063683181535435,0.005505488527816917,-0.0020734143019974197,0.006449134049260209,0.0044971219026402305,0.07622399673848042
2017-01-05,0.008518475769292103,0.0034435808968868264,-0.0017508147314353195,-0.0036614133359041973,-0.0038922481686433042,-0.0005808078966264157,-0.07614729345074087
2017-01-06,0.013338000727623863,-0.0014567638137309743,0.0038858436840848807,0.0020426123261767766,0.008052580195409404,0.006056056112773756,-0.056616351350388165
2017-01-09,0.005061750920856159,0.0015660986162316602,0.0056776284317622576,-0.004372120041532397,0.0037880939334042096,-0.0002119876205590769,0.0003212464828506929
2017-01-10,0.003288599569907743,-8.75678923223956e-05,0.010406969796907594,0.0002195719131653175,0.0018099580565299773,0.0,0.002483798727143905
2017-01-11,0.0035158356097821047,0.009700596078822244,0.0054920662448118135,0.0020164242474788184,0.005033278012046632,0.002122732438478424,-0.06618382668899456
2017-01-12,-0.0022836492314213014,-0.006916146121494892,-0.005356909792980386,-0.003161613816227018,-0.002717982457571824,-0.0028072441126773366,0.014013237758771748
2017-01-13,0.0054272833741737,0.001200554384204482,0.0047165972752514695,0.0023232577646863524,0.003691995981467753,0.002267194016909049,0.009528007232389325
2017-01-17,-0.004732575289698712,0.0002851989084761091,-0.016723123519763707,-0.010600838257471963,-0.004605464009574352,-0.0002338546046755551,0.04072087685807307
2017-01-18,0.003443079177687271,-0.0016533945778509074,0.010928288108233701,0.004396674536608949,0.003359670389542195,0.0,-0.00894341425682195
2017-01-19,-0.0012217069559035457,-0.006438681522391005,-0.005802363951162475,-0.004603096843135392,-0.003420489446897703,0.0,0.005328208437540866
2017-01-20,0.0033392699677543126,0.006134378842842509,0.009177385645612615,0.0031516190402744934,0.005960973565434183,0.0,-0.0017070757077699205
2017-01-23,0.0011343466696778245,0.00482999149144468,-0.004384768575425199,-0.0012168781050355998,-0.00047642654053493003,0.0,0.011006724727608688
2017-01-24,0.010277287478373576,0.007657359418986212,0.015149454329566693,0.006684737230457974,0.010881382514350666,0.0,-0.011629790943908574
2017-01-25,0.015008273806680196,0.003818748284968192,0.013567231135292847,0.008388001265600195,0.014477545144531603,0.0,0.0037383218110192402
2017-01-26,0.0011770168922552269,-0.007668816966588979,-0.0025571336220108734,0.0007759350354606955,-0.0006095129661819671,0.0,0.006708972431139289
2017-01-27,0.0028765273601319063,0.0020901299123797143,0.0039383938099234175,-0.004022322233865061,0.002032286909055071,0.0,0.0008884836414327262
2017-01-30,-0.011245958952977753,-0.008050475336013888,-0.005869959905148451,-0.00447318449317954,-0.011807409889942359,-0.005693473988661255,0.0002590162855999679
2017-01-31,-0.0031493384352642203,0.00046994573342916775,-0.009041111501785572,-0.003179487364560457,-0.0038953551274975903,-0.0021643979703193273,0.02061410134678451
2017-02-01,0.010037162417336837,0.0005584586605052698,0.007347953487676276,-0.0016316220130141558,0.006796189096758518,0.00456302065914892,0.007196074472087101
2017-02-02,-0.0013355852527038284,0.003372328502350795,-0.00040822665653520427,6.013623756041688e-05,-0.0008455937375860492,-0.00042515830736361397,0.008882968007587807
2017-02-03,0.003946712243393798,0.010037781616876091,0.011811774942086274,0.004172353285660587,0.00878779010170591,0.007099891465757388,0.006901833823748902
2017-02-06,0.0020489267135912295,0.0052596471696963396,0.00020843157591507068,0.0027778968645748724,0.0002264126553440332,-0.003297055354154764,0.0030840664628211207
2017-02-07,0.005633105120637245,-0.003338964105098261,0.0010898225812994728,0.003274458977385196,0.005436550084847855,-0.001787716368517266,0.00861457742603694
2017-02-08,0.0029644045068437973,0.002431840569969044,-0.0008811548515867806,0.0014592977242918813,0.003986148460520757,-0.0013308561614164618,0.0006244052472322606
2017-02-09,0.005421625226303912,-0.002703921096758458,0.0008659325045048548,-0.007851724455864163,0.010486362379804692,0.008633087385127199,-0.024932364584423394
2017-02-10,0.005088482558674611,0.001694000574419193,0.0014118417979632927,-0.0007797788630033816,0.01402075770627728,0.003922219901841086,-0.0021602503174159796
2017-02-13,0.009081550167026805,0.002140782939202175,0.006405178600322115,0.0026903282522861083,-0.00013392470005132938,0.006619792117865601,0.0007502623144404363
2017-02-14,0.005180233764163496,0.003620013573477863,0.002531773215388503,-0.004097897517671537,0.009038052748192756,-0.004651797039689689,0.005291260147399496
2017-02-15,0.009659525239541722,0.0060445757149288895,0.007819773321167086,0.010029924154057715,0.006837377478693505,0.01091512041127707,0.001107416164885447
2017-02-16,-0.00025046971001839853,0.0059855430567376106,0.000545323646924516,0.0015204153678771608,0.004983328735882958,-0.0003506558090212504,0.0075256728718103875
2017-02-17,0.007397077697008103,0.003323328325733713,0.0027871136406533614,0.006571792737548908,-0.006653055363866839,0.0,0.006935396408317728
2017-02-21,0.008127070826373017,0.01066624686899639,0.011580786782444223,0.017638747864365888,0.02008430400302919,0.0077647036361380255,0.025117189295017377
2017-02-22,0.0007437154618495264,0.0018956089401376748,0.0003405103514849719,5.4528281100498087e-05,0.0051617153914627935,0.0007332548048752681,0.0007178243364402439
2017-02-23,-0.006259497035205188,-0.0010693737901254635,-0.008313481405732286,-0.019988265650249512,0.0011731355185046865,0.0028078802364008356,0.016518454423810933
2017-02-24,0.0027090821852825513,0.004088962724843718,-0.002680262651507998,-0.0006882069867540495,-0.012563001431431998,0.00010483690375179451,0.0022222070868177014
2017-02-27,0.0024301249177652597,0.0022775168303575733,0.007723499400390743,0.0038922960172259585,0.010999167315492891,0.006910479710283887,0.0019988342651550846
2017-02-28,-0.005547986837515142,-0.009239239309819383,-0.009103206573499134,-0.003526040531108471,-0.018954740744309143,-0.010112697664212397,0.0
2017-03-01,0.018959093419917566,0.015038983065299374,0.020354094531535912,0.02371918398538423,0.04622715386953114,0.01866205877003605,0.013444581164818096
2017-03-02,-0.009122628640115147,-0.016562922933583624,-0.01218875656764474,-0.013288195875532994,-0.02496672710722605,-0.008226685440446881,0.008669929691073242
2017-03-03,0.0033988809273108244,-0.001602625056882045,0.0011093415545868296,0.0036500196976940943,0.002073057196651893,0.0017819389532300373,0.007131405037314171
2017-03-06,-0.004280772192488233,-0.006407622104646076,-0.002858753218070435,-0.002384718359457351,-0.0033452844494978973,-3.677133242900718e-05,-0.0006334569967028319
2017-03-07,-0.004025049263996959,-0.0034854480048869896,-0.00043373805270494086,0.00047419803829442845,1.9947846613067734e-05,0.005456324916856942,-0.014471078824944663
2017-03-08,0.0036546789812121894,-0.00513215297638453,-0.0005424640632351948,0.0013103397253122781,-0.004909304605699751,-0.0017402458428097403,-0.022221188626558582
2017-03-09,0.0013415616174705658,-0.0035668117870063403,0.0012236628502800921,-0.0006602275138253992,-0.006214637127987041,0.0016999934564992333,0.012114277876526086
2017-03-10,0.008612526791952346,0.00924273986339208,0.006898793018569457,0.009331830507387102,0.015531420812174755,0.004918669537954567,-0.021796318656847013
2017-03-13,0.0030360328172613915,0.006131306862919479,0.0058874390796877785,0.0026849317532057176,0.0019321008744165396,0.0019293950680215246,0.03649204903458484
2017-03-14,-0.005202489728431847,-0.006890397025762764,-0.003353435873531959,-0.0053863046204572,-0.006613784661803339,-0.0006317399060008399,0.00223543798646692
2017-03-15,0.01245605402386829,0.01800952183002776,0.007207070616692257,0.011858184629944682,0.013773114424586867,0.0,0.0026419684705957145
2017-03-16,-0.0007515096877520611,0.0035801290032726105,0.0007783821794386167,0.003757626153007612,0.0025857452639162517,0.0,-0.016870979480211996
2017-03-17,-0.0018795325876445057,-0.00159751615341569,-0.0030873783940994362,0.001065419504999072,-0.006267537231445152,0.0,-0.024823227297690105
2017-03-20,0.0021656674772403406,0.010771159224554277,0.00022143190108933782,0.012403567307607014,0.019178678965240996,-0.0006840879652217653,-0.013731073295749595
2017-03-21,-0.029690945848499406,-0.023130351003953345,-0.03261901646511145,-0.04168770998666776,-0.029060936695459266,-0.04704688196228544,0.020485303729531158
2017-03-22,0.013065392383678098,0.012281751765454632,0.007365121609303941,0.018999873767620894,0.011135669990811189,0.007679753870272288,-0.02060623224114998
2017-03-23,-0.0046843107435268205,-0.0015718977907397218,0.0002106580573315561,-0.004161955404462302,-0.002975738523075904,0.0017943715157174352,-0.0032086876606927895
2017-03-24,0.002881635554297768,0.0010889228187276057,0.004233965051947753,0.011109606725679079,0.0024502722205388,-0.0013747143032271764,-0.03146260165533589
2017-03-27,0.004022460684131701,0.0010391295133458933,-0.0023438364019531836,0.0027545712018673977,-0.002457464387946575,-0.007973598635077387,0.036086521437113425
2017-03-28,0.008792920927546615,0.007603896242272773,0.006744174234148257,0.005213909211383496,0.014406449668164099,0.021431088476275808,0.0003981079612272961
2017-03-29,0.006999551999495868,-3.6089112580364735e-05,-0.002840333280170288,-0.004473507871091725,-0.0008523505459798471,-0.0015855368876348435,-0.0020687468404379846
2017-03-30,0.002101207739173938,0.002743376184894869,0.007781715454549394,0.009146193807077395,0.012149620772369517,0.014888251208728925,-0.003929843269222801
2017-03-31,-0.001174247859190086,-0.002502913130993019,-0.003683380238172686,-0.0010218571707904492,-0.004367372784496338,-0.0006472433219759683,0.013632862981098033
2017-04-03,-0.001491670472549611,-0.0019246650625737716,-0.005311508450398334,-0.009450803857028666,-0.0029865187894270845,0.0,0.021384013433664847
2017-04-04,0.002801114579471964,-0.0022157223859548916,-0.004951075481274876,-0.008355338287922351,-9.080400244070188e-05,-0.003026995681986253,-0.003057431192114305
2017-04-05,-0.007635151856159816,-0.003889203551307387,-0.008180451885672612,-0.0117673490544165,-0.008388413002551321,-0.01117411475018884,-0.0026026429891087347
2017-04-06,0.0009383331109404924,0.0018134787488032933,0.00425962527251266,0.0020247342217390115,0.0032640317842989753,0.004349660890683365,-0.0006960638265788752
2017-04-07,-0.0010311625489188847,-0.0007378757118319257,0.00168420818803319,0.007055499395631133,-0.0019191262439612943,0.0012873364784052525,-0.0023965457877457423
2017-04-10,0.0009382759218055092,-0.00412312787054699,-0.005901190074417787,-0.012313550217668256,-0.01090285774819022,-0.008737900843232378,0.003344244486629149
2017-04-11,-0.008530793104946532,0.00563948324706857,-0.005639358468091843,-0.012825828412836618,-0.009694704410755197,-0.0052987995355741335,0.005818030096784459
2017-04-12,-0.006390685210050528,-0.006228488775640873,-0.012880600992347575,-0.0272549407903727,-0.011787369226544045,-0.024151021417576336,-0.0014891638530984811
2017-04-13,-0.006364149838023164,-0.0021774450662920357,-0.008241229926766076,-0.009701881927021955,-0.010202770550595862,-0.015779621494349916,-0.010525336512589724
