Date,PX_VANGUARD,PX_ORION,PX_HELIOS,PX_CRYPTO
2013-09-30,-0.007198626910523753,-0.006226871388498145,-0.019675768089734955,0.0
2013-10-01,0.022377494332151304,0.013356007671803338,0.024868425498466018,0.0
2013-10-02,-0.0010999652737605503,0.005252675406245725,-0.004152569922325988,0.0
2013-10-03,-0.023014218319786228,-0.007094586260860772,-0.02482554321690711,0.0
2013-10-04,0.01666487759328783,0.010802908616221841,0.022459343885537053,0.0
2013-10-07,-0.01253626634361409,-0.004751391997814669,-0.02189814918482045,0.0
2013-10-08,-0.028007688459565666,-0.021877299630917585,-0.026841289700507198,0.0
2013-10-09,-0.005467234291290146,-0.005133418194535028,0.0025082605048034057,0.0
2013-10-10,0.020568687550213443,0.015244683857743132,0.03588572199629295,0.0
2013-10-11,0.008247424395958602,0.00526536673174835,0.010203301674259757,0.0
2013-10-14,0.010161993078055358,0.0011759840683816137,0.01007784110462876,0.0
2013-10-15,-0.005590191944765982,-0.008865321275967716,-0.01730261677721709,0.0
2013-10-16,0.022378400243552404,0.028118470877083825,0.05150591450439599,0.0
2013-10-17,0.01143786965079796,0.023205275394281872,0.024572505760762975,0.0
2013-10-18,0.032257930185550565,0.011637994936748719,0.013261124501333654,0.0
2013-10-21,0.0041514636533794835,-0.004820321484252617,-0.0007115290701659498,0.0
2013-10-22,0.0017226771846154953,0.008711229902600426,0.005726884466881743,0.0
2013-10-23,-0.010432543532505667,-0.029749639632497396,-0.018636240655714675,0.0
2013-10-24,0.00834077249075249,0.0036695011068930044,0.00996578725085595,0.0
2013-10-25,0.013902084303358153,-0.002562297510757686,0.015939402596740204,0.0
2013-10-28,0.0010196740267309767,-0.008133192296898,-0.00012417378004803137,0.0
2013-10-29,0.0028300902154507757,0.018209514509702464,0.005574807828178541,0.0
2013-10-30,-0.001693402452445536,-0.00689354802612535,-0.008883809540053966,0.0
2013-10-31,-0.004522901689365755,-0.003939721927346828,-0.017657960639822667,0.0
2013-11-01,0.0003411142648015453,-0.009855714415860872,0.0031782774740197195,0.0
2013-11-04,0.0023841608881800536,0.0018838619696344705,0.0033357838962451147,0.0
2013-11-05,0.0028321901157701834,-0.012770048275446625,-0.005575756723150693,0.0
2013-11-06,-0.0005649963592245788,0.0059050912348562745,0.00529657017311741,0.0
2013-11-07,-0.03740942339373965,-0.017924370941340508,-0.04454508171941446,0.0
2013-11-08,0.027005014109828362,0.0009227867916470137,0.046688423766626075,0.0
2013-11-11,-0.0030870997820081625,-0.0019647057203346363,-0.00034312314647355624,0.0
2013-11-12,0.0026376969925743232,0.0005139839562450692,-0.008608691392177181,0.0
2013-11-13,0.02447709175081436,0.019477323185855634,0.029886201775343957,0.0
2013-11-14,0.005470138644718903,0.00888132129543795,0.015503472741276059,0.0
2013-11-15,0.0038864906145605893,0.007564888026168207,0.009964466976314035,0.0
2013-11-18,-0.018360790781382863,-0.00677102192522209,-0.015679057045728417,0.0
2013-11-19,-0.006873521097569779,-0.010973904483604894,-0.00542733872660478,0.0
2013-11-20,-0.0038574590640012563,-0.018334289792995274,-0.007941642041307873,0.0
2013-11-21,0.018906865645792026,0.02334006740646959,0.03516541839866971,0.0
2013-11-22,0.011401881812353798,0.009240056002716083,0.01426332000307684,0.0
2013-11-25,0.004420580768200955,-0.00474626354504711,0.0007720272835157422,0.0
2013-11-26,0.010453666884374657,0.008521769944353663,0.02113132706566745,0.0
2013-11-27,0.013720851244242382,0.008756699305926161,0.016525111681019444,0.0
2013-11-29,0.011064417360565848,0.0008702415213440804,0.008117940718444794,0.0
2013-12-02,-0.005100056340568981,-0.010380666012503878,-0.007300599790971396,0.0
2013-12-03,-0.0016015795454772386,-0.0005364664968688006,-0.012643014641781858,0.0
2013-12-04,0.0019251281402243858,-0.008412232406498327,0.002874705323277049,0.0
2013-12-05,-0.0018149458985442513,-0.008960547687181141,-0.01130484657541353,0.0
2013-12-06,0.014010836971820595,0.014552611899351496,0.028857248838490723,0.0
2013-12-09,0.007805266277254752,0.0005858600338542832,0.009072730758793135,0.0
2013-12-10,-0.001151442235913347,0.005133226189635206,-0.005157540937872462,0.0
2013-12-11,-0.025565793436104545,-0.03339886947669801,-0.03342806586893915,0.0
2013-12-12,-0.004838638757828306,-0.008476989850797211,-0.01666425182936282,0.0
2013-12-13,-0.003241387345367719,0.001796123130986834,-0.005038885201981647,0.0
2013-12-16,0.010948332114323778,0.009910864793731156,0.02873221889155797,0.0
2013-12-17,-0.0035382314894516487,0.0059782026318525765,0.012403072895438516,0.0
2013-12-18,0.023243255769090254,0.019073683434935918,0.027213188937197264,0.0
2013-12-19,-0.006520130845734995,-0.012950282246883613,-0.013466314206600438,0.0
2013-12-20,0.020112161604351364,0.021897212700521786,0.02778879436679771,0.0
2013-12-23,0.021168346623750223,0.009429685961661844,0.02859941697403945,0.0
2013-12-24,0.00132076676044246,-0.005288955050724575,0.006644307643632774,0.0
2013-12-26,0.006190477129687455,0.0008818362521634624,0.009470231206784585,0.0
2013-12-27,-0.005143902483200846,-0.0032938550902568047,-0.004994609685618656,0.0
2013-12-30,-0.003041266026683087,0.005413770251599763,-0.003135206254591271,0.0
2013-12-31,0.012812788819585696,0.0026620781076768796,0.014851125952239808,0.0
2014-01-02,-0.015361439317807202,-0.00954887178884195,-0.019324669262746286,0.0
2014-01-03,-0.01417356728038921,-0.0016960602978074077,-0.003692583993113563,0.0
2014-01-06,-0.00817126182542438,-0.0006616770333491839,-0.015553150285861494,0.0
2014-01-07,0.018250170964874135,0.01173050888061446,0.024595912702022105,0.0
2014-01-08,0.005120661554471662,0.004810091729195396,0.02580473390439808,0.0
2014-01-09,-0.007132308493235318,0.0005053378864793849,-0.01575743402546448,0.0
2014-01-10,0.006465245218005178,0.015087197862634533,0.011083661991862503,0.0
2014-01-13,-0.030284617616422538,-0.014944676759470643,-0.04004865973075655,0.0
2014-01-14,0.03901188486513929,0.021303579885443458,0.06298208972609975,0.0
2014-01-15,0.015888973800096906,0.010265445001358266,0.02433852102418299,0.0
2014-01-16,0.0010960382615865516,-0.002868837881160824,-0.0072863138045701215,0.0
2014-01-17,-0.01174243449885537,-0.0018059882918520778,-0.01748612769530522,0.0
2014-01-21,0.015104123693101101,0.010150556698238,0.012749040077653118,0.0
2014-01-22,0.005852503583830604,0.006968630269005099,0.008899497432455106,0.0
2014-01-23,-0.0071992512245113716,-0.005247665560854226,-0.027943556960242533,0.0
2014-01-24,-0.04072718898785033,-0.027732728136832654,-0.06451614981819076,0.0
2014-01-27,-0.01791476873779274,-0.016378908507486873,-0.02684082611511146,0.0
2014-01-28,-0.0014759816085117006,0.009103645310139222,0.01892675516834197,0.0
2014-01-29,-0.021224442349618178,-0.004761386992604644,-0.031519189737076236,0.0
2014-01-30,0.02622809385403139,0.013195789725989577,0.033999339117190254,0.0
2014-01-31,-0.003204999139127307,3.771694542167858e-05,-0.015988299083241772,0.0
2014-02-03,-0.02260112712330627,-0.006790315433151063,-0.03455411008518471,0.0
2014-02-04,0.006739602312643811,-0.0033404721257580725,0.011123890838734163,0.0
2014-02-05,-0.0025952491535859434,-0.007174406201536042,-0.00236993979895872,0.0
2014-02-06,0.01228254449245092,0.006121722990485495,0.01999927617638908,0.0
2014-02-07,0.017876227222799246,0.014355371708442439,0.022176194448209563,0.0
2014-02-10,0.0058896469667724105,0.004405920282645951,0.005324972756429136,0.0
2014-02-11,0.016857315355162755,0.00719341197482114,0.024732170522292853,0.0
2014-02-12,0.0029695758441405373,-0.0015563519559594619,0.0028097429885826086,0.0
2014-02-13,0.01444312740643881,0.019334649341550957,0.020246289053739465,0.0
2014-02-14,0.004470422876573732,0.005327908735134335,0.009050310657790273,0.0
2014-02-18,0.009771588847439672,0.0076909632703817486,0.008526150769511487,0.0
2014-02-19,-0.013605463458817524,-0.009464004820580832,-0.017603590474326913,0.0
2014-02-20,0.008159311443221018,0.007542757599342243,0.014167094159769023,0.0
2014-02-21,-0.002794183837132702,-0.002311759831100842,-0.008493408858415319,0.0
2014-02-24,0.011980514200665038,0.005880432606798,0.015423742792572548,0.0
2014-02-25,-0.0030549734149249996,0.002502784244919824,-0.0021167348664012375,0.0
2014-02-26,-0.0016281721959798823,0.006620489208487994,-0.0016066662593219316,0.0
2014-02-27,0.013237450909811432,0.011522483806981454,0.018103362701056613,0.0
2014-02-28,-0.0027454378613858132,-0.0007894898310000877,0.0006699652530741673,0.0
2014-03-03,-0.014619373555577742,-0.0030644862182883457,-0.023787915924001788,0.0
2014-03-04,0.025530125998052933,0.010411064134850628,0.04150115831861223,0.0
2014-03-05,0.00554220380014292,0.0026456165309515223,0.006300354034080358,0.0
2014-03-06,-0.002335234949925158,-0.001473537278400115,-0.0017336964505078045,0.0
2014-03-07,-0.009738882944054894,-0.00998226861425901,-0.010429164378207456,0.0
2014-03-10,0.0015131549202895833,-0.0005330149017107599,-0.0001610137739765698,0.0
2014-03-11,-0.008120066169048146,-0.004562536412845985,-0.013655446563464013,0.0
2014-03-12,0.006948739797165038,0.010039942888532938,0.0059625393362784385,0.0
2014-03-13,-0.027698767697527105,-0.007955673860677748,-0.037855687198387444,0.0
2014-03-14,-0.014389844891904757,-0.007035899493459044,-0.014860459064155007,0.0
2014-03-17,0.018249900454809564,0.009106180456449554,0.02647933468035557,0.0
2014-03-18,0.023929392111480707,0.01828805812726869,0.029097757124274315,0.0
2014-03-19,-0.01040765982343328,-0.014285103278406697,-0.015701668876832886,0.0
2014-03-20,0.004875907710226723,0.012657568889320911,0.011809873667067095,0.0
2014-03-21,-0.02435755120554317,-0.006722126637272008,-0.023889599151022067,0.0
2014-03-24,-0.016774172711172874,-0.004981403761448434,-0.015836729579926243,0.0
2014-03-25,0.0058524648046702765,0.007003179842775551,0.013814453512435043,0.0
2014-03-26,-0.025737380591946746,-0.010151640825011576,-0.035787887574561916,0.0
2014-03-27,-0.011133850526736766,-0.005754696423775676,-0.016227441610092763,0.0
2014-03-28,0.0041969491432634065,0.00040341306175693294,0.00824176910353036,0.0
2014-03-31,0.013658275520191498,0.014664674616589941,0.019578833224317648,0.0
2014-04-01,0.034891519022914874,0.017000819428886694,0.03087497397052802,0.0
2014-04-02,-0.007872953329712077,-0.005493739869929931,-0.0031010703548244867,0.0
2014-04-03,-0.0028231805145138536,-0.0023705138741372065,-0.012352927730653718,0.0
2014-04-04,-0.008776155315872215,-0.02942904343149181,-0.05901768281148079,0.0
2014-04-07,-0.0024761727125699223,-0.00830987010048121,-0.015347402773276397,0.0
2014-04-08,0.009473537253527916,0.017163760600744406,0.02856965506496434,0.0
2014-04-09,0.01101544883689963,0.016725326430669707,0.03738318955673614,0.0
2014-04-10,-0.01062391551219162,-0.03186797240321341,-0.06519642243316348,0.0
2014-04-11,-0.008626712543544595,-0.015320007329078372,-0.02164145866908912,0.0
2014-04-14,0.0047791852630964474,0.010780239668281056,0.021598394651423103,0.0
2014-04-15,0.0007850281341305095,0.009090326419729075,0.019185066360358327,0.0
2014-04-16,0.006820968806052099,0.010733730554143145,0.03826632941241559,0.0
2014-04-17,-0.01143354119385787,0.004531562022539357,-0.020718341957962128,0.0
2014-04-21,0.00863317870626107,0.012244144057297707,0.016547017302700362,0.0
2014-04-22,0.002564070738131324,0.008088348052252762,0.02495728637067618,0.0
2014-04-23,6.745134031571273e-06,0.002726413744439475,-0.02236654767526136,0.0
2014-04-24,0.004611098958474814,0.007795409485241312,0.029905628592895472,0.0
2014-04-25,-0.006469823816033733,-0.024084790001992297,-0.041489520196982654,0.0
2014-04-28,0.002576038976268098,-0.0030425942774160533,-0.010830787343075054,0.0
2014-04-29,-0.00014353652377921498,0.0063861571952525675,0.018305583791902946,0.0
2014-04-30,0.0018990667003415435,0.006527320549921574,0.01994572719473875,0.0
2014-05-01,0.01578259282909974,0.008551866909755235,0.013899279471852044,0.0
2014-05-02,0.008146297383924344,0.006768446880857999,0.011612372966465945,0.0
2014-05-05,-0.006453492415609381,4.061307640058475e-05,0.00340788068248501,0.0
2014-05-06,3.194448664679307e-05,-0.0038793671838668886,-0.02904944238985352,0.0
2014-05-07,-0.004677181629311722,0.0008294019671284121,-0.00901019668149744,0.0
2014-05-08,0.0014447478846938604,-0.003578620500501413,-0.0049835467043419235,0.0
2014-05-09,-0.002685863896842686,-0.002350757393021661,0.0033334357075908705,0.0
2014-05-12,-0.0014639880755774534,0.015311852901779239,0.04465940906230977,0.0
2014-05-13,0.006526762278989626,0.002632167601561597,0.0020949718682345964,0.0
2014-05-14,0.017994240836616406,0.004814457339182251,-0.0035752822895396275,0.0
2014-05-15,0.010736561493424737,-0.007491172574471681,-0.01699438252355001,0.0
2014-05-16,-0.0021683968844277575,0.004270235723081975,0.01949819493865984,0.0
2014-05-19,-0.004480179848479935,0.005116283425418958,0.01621460651098927,0.0
2014-05-20,0.0024095850125966742,-0.002806131886731511,-0.010030344240597622,0.0
2014-05-21,-0.001986097166876507,0.007963020398426186,0.012853009804250137,0.0
2014-05-22,-0.0015271993993381475,0.003023325457492548,0.011666167800728156,0.0
2014-05-23,0.010326287865725267,0.0168061477114839,0.03159103073596614,0.0
2014-05-27,0.012334190196994563,0.020169579732931393,0.04726758197548986,0.0
2014-05-28,0.007600115301745019,0.0044339885232489076,0.01476205631035038,0.0
2014-05-29,0.009713211425377042,0.009501348302247303,0.006259331567550652,0.0
2014-05-30,-0.005303363840713535,-0.0020784433402906053,0.000579547102414979,0.0
2014-06-02,-0.012936631314312231,-0.005025618751010458,-0.004083229022366575,0.0
2014-06-03,-0.014606559082764134,-0.005144753738823865,-0.005239308730113856,0.0
2014-06-04,-0.002165006684384515,0.0030316856218637516,0.011581457650619853,0.0
2014-06-05,0.0070772390194013025,0.011729986931164022,0.02103747968858194,0.0
2014-06-06,0.0029885598582722623,0.0070897150781016605,0.01587490740295383,0.0
2014-06-09,-0.004469702196904359,0.0006108891740599087,0.0038615052235033928,0.0
2014-06-10,-0.006049190217273546,-0.0015084318481783099,0.0007449464123853167,0.0
2014-06-11,0.001013150759852161,0.002234156361904234,0.00658942469535706,0.0
2014-06-12,0.008520125585940489,-0.0021470982768208025,-0.008181521468679231,0.0
2014-06-13,0.0017360258283561818,0.008159265778371763,0.024506894633168685,0.0
2014-06-16,0.002268440471508272,0.004736875576863817,0.014560446474945365,0.0
2014-06-17,-0.012469547672252683,-0.002148206880631591,0.002444416288517326,0.0
2014-06-18,0.009094815846829207,0.007507372499544159,0.01330690525382594,0.0
2014-06-19,-0.010808250158042714,-0.0027799905567509027,-0.020907146993720427,0.0
2014-06-20,0.00998953799615033,0.011006633038269337,0.012403263692562116,0.0
2014-06-23,-0.0017356460288210206,0.000465174266732149,-0.007787191269587046,0.0
2014-06-24,0.012614256226843097,-0.007625883631555695,-0.00205290068130648,0.0
2014-06-25,0.008433180144321394,0.011423705167178203,0.01626315238028697,0.0
2014-06-26,0.007698644134611413,0.004567128993774902,-0.0026347383479303765,0.0
2014-06-27,0.0009515706555700131,0.0011913696696534597,0.00853077092024962,0.0
2014-06-30,0.002977177286876135,0.009433289580151511,0.006846608518321451,0.0
2014-07-01,-0.0054804070770456455,0.002380825864390118,0.002814045669099763,0.0
2014-07-02,-0.014370153733545568,-0.01181145451895782,-0.016745028890856495,0.0
2014-07-03,-0.0016050228298092536,0.0037638836547412655,0.006482176396870987,0.0
2014-07-07,0.008301302930935596,3.695674472960729e-05,-0.00023072748334324045,0.0
2014-07-08,0.006134054188893243,0.004313091294786039,0.0010675421370132665,0.0
2014-07-09,0.006960372478367312,0.012045404210693611,0.01785957456602516,0.0
2014-07-10,0.0027975456871496755,-0.005407643377773143,-0.016306877908139228,0.0
2014-07-11,0.008392799165672636,0.012680271746408123,0.0036491992180361366,0.0
2014-07-14,-0.0028326993637869803,0.003942928917155187,0.013433627879083344,0.0
2014-07-15,-0.0038891691305215966,-0.005747289331687971,-0.0037249072976487385,0.0
2014-07-16,0.00627796222580159,0.018188755187684758,0.024448500254097172,0.0
2014-07-17,0.007280724187491987,-0.009794034753032733,-0.008600170689182562,0.0
2014-07-18,0.005603059048376151,0.016574607198144298,0.029107460065453283,0.0
2014-07-21,0.0028796011857417413,0.0058946628144568676,0.001057408137600491,0.0
2014-07-22,0.00785277823827192,0.01348875894539218,0.01599453567510878,0.0
2014-07-23,0.00231970342858061,-0.009652961500612428,0.002059436653766067,0.0
2014-07-24,-0.005839836896033438,-0.014446907328256495,-0.024814232617846654,0.0
2014-07-25,0.006139236654088908,0.0014428366852290257,0.01515016455714463,0.0
2014-07-28,-0.004432302959207697,-0.0009007541992482234,-0.0007678773751125347,0.0
2014-07-29,0.001811204971449641,0.002046186280426114,0.00033206294975329786,0.0
2014-07-30,-0.00838371778429034,-0.009209255493063267,-0.004471841203682714,0.0
2014-07-31,-0.012239899582930733,-0.03439887025499014,-0.06685088956454205,0.0
2014-08-01,0.005077900186626249,0.0064346580745148945,0.010639496945663407,0.0
2014-08-04,0.003450787712293045,0.003934715357025431,0.008235604085482384,0.0
2014-08-05,-0.0014430119286917733,-0.0029688633293946027,-0.009055809106504076,0.0
2014-08-06,-0.0002801091186020055,0.0002751667629487699,0.00025527338490379545,0.0
2014-08-07,0.0008777754754054057,0.008350945695191483,0.006824144530325468,0.0
2014-08-08,0.003216107323470327,0.0018817726493217204,0.004047539745740875,0.0
2014-08-11,8.906791615749846e-05,0.0019065686866126157,0.005871518202651915,0.0
2014-08-12,-0.0034808413979800826,-0.008206101229912242,-0.011917404172185725,0.0
2014-08-13,0.0076370962825674325,0.014228016217967598,0.024111658549509807,0.0
2014-08-14,0.004698754126440923,0.01319040924363359,0.015984194115703072,0.0
2014-08-15,0.018533990105261883,0.022369611571129624,0.03156766248880525,0.0
2014-08-18,-0.006393254039970501,-0.0028886672774423496,-0.004648555651168861,0.0
2014-08-19,0.0014970703848982687,0.006343714265080716,0.017780678313685128,0.0
2014-08-20,-0.004657594760360834,0.0021844221061207607,0.01310797491598481,0.0
2014-08-21,0.007435447251310795,0.012450526949560614,0.0160295433805393,0.0
2014-08-22,0.0015169984557829768,0.008515108266049693,-0.0006969602492370441,0.0
2014-08-25,0.006659538090163528,0.004279220199369049,0.012879981282738595,0.0
2014-08-26,-0.001176154729937721,-0.0031141849426366552,0.003562596675542651,0.0
2014-08-27,0.00864514973660397,0.011477887259762731,0.01223073900566235,0.0
2014-08-28,0.0022417782814851714,0.008688523139842991,0.01829303659053788,0.0
2014-08-29,0.004179413239458529,0.005774659396426907,0.01573018039626839,0.0
2014-09-02,-0.016391854507952223,-0.02057844281487526,-0.05052351380470138,0.0
2014-09-03,-0.0011188685977030573,0.002624722555945998,0.01965173742134818,0.0
2014-09-04,-0.009251454391652071,-0.014813404994105384,-0.024145479600101216,0.0
2014-09-05,0.003345743106460968,0.006487609313329904,0.029787176425763617,0.0
2014-09-08,0.008937921362439767,0.0029609696129280307,0.0001816204556197801,0.0
2014-09-09,-0.005138025136544808,-0.012622468216057049,-0.022675763498480217,0.0
2014-09-10,0.0012019025765576115,-0.0005903436165790865,-0.03280156502485876,0.0
2014-09-11,-0.020034911453392045,-0.0025882248600072972,-0.0008170411077122464,0.0
2014-09-12,-0.014707591883067694,-0.024745835133685612,-0.08169741965247168,0.0
2014-09-15,-0.004900422879464155,-0.012115079074186037,-0.02335435345970127,0.0
2014-09-16,0.0026933967752325217,0.013655177716812322,0.03484782603217379,0.0
2014-09-17,0.003276158088966382,0.0006399639056329223,0.0074282397798550726,0.0
2014-09-18,-0.0020966418472444046,0.017676458424944363,0.012391562386122323,0.0
2014-09-19,0.006565502029109356,0.009201053293168948,0.0032812747120652963,0.0
2014-09-22,-0.00477756276235307,-0.012960835496746204,-0.028132064670419954,0.0
2014-09-23,0.010975270726763487,0.004110083757002392,-0.006608974608488749,0.0
2014-09-24,0.0033089772623965856,0.007748564596331414,0.007435667867845552,0.0
2014-09-25,-0.0033623890509893654,-0.016017786013390153,-0.016869037107143714,0.0
2014-09-26,0.005735494756500234,0.015288310056735616,0.03486512623165433,0.0
2014-09-29,0.0057139793655841846,0.009160939422139306,0.012401863358800188,0.0
2014-09-30,-0.004043773047615097,-0.008314453038556768,-0.023432685561869032,0.0
2014-10-01,0.011110897841545498,0.0032902073405243343,0.002110263029816775,0.0
2014-10-02,-0.007231391198216768,-0.012882420114367285,-0.0209279589524366,0.0
2014-10-03,0.003123608021321929,0.010683442939726125,0.014015347214829754,0.0
2014-10-06,0.003398875730295148,-0.003507269121787057,-0.005514567357103783,0.0
2014-10-07,0.006042635924971648,-0.0007949758610422408,-0.00946330550468115,0.0
2014-10-08,0.012528636068051756,0.022293287399741596,0.04985454928681238,0.0
2014-10-09,-0.00965428610345846,-0.026657499627792916,-0.0368863089885441,0.0
2014-10-10,-0.00578730179715532,-0.04866135042917333,-0.08803190845704881,0.0
2014-10-13,0.0017075143454676946,-0.01012493621449578,-0.013917002979907661,0.0
2014-10-14,0.0033176481326756134,0.012232209082016766,0.03497087900425958,0.0
2014-10-15,0.0027541981831973373,0.009000549653209955,0.01196749902276018,0.0
2014-10-16,-0.000185269981817864,-0.007850132751946303,-0.008882472383531759,0.0
2014-10-17,0.0,-0.006279165184920582,-0.007861055030600195,0.0
2014-10-20,0.0,0.0033984961518523926,0.004290472098183562,0.0
2014-10-21,0.0,-0.008995413347238995,-0.011452818781344798,0.0
2014-10-22,0.0,0.0001994361647404408,0.0005357029254455803,0.0
2014-10-23,0.0007118197680490853,-0.006321073168395319,-0.007859395581455953,0.0
2014-10-24,0.0023196035549780296,0.004711512076181717,0.0027350166395833154,0.0
2014-10-27,-0.0036965092845713736,0.005608298243331383,-0.0059884546434739,0.0
2014-10-28,0.0013086029765357124,0.01011770171083139,0.054389864146324164,0.0
2014-10-29,-0.0013089631361950763,-0.004391591709651291,0.011082507788659268,0.0
2014-10-30,-0.0013375283186074101,-0.002188218919837052,-0.014524142030308607,0.0
2014-10-31,0.004353451704990486,0.03142439341816678,0.07203824220530802,0.0
2014-11-03,-0.0014798431018627207,0.00663128152154191,-0.003816163538288342,0.0
2014-11-04,0.00026205499859798296,0.00016394929302859795,0.007562434514077898,0.0
2014-11-05,0.00305274908176484,0.0051609823896576566,0.0021113506779922298,0.0
2014-11-06,-0.0032846488724100733,-0.011225259947002703,-0.027195372136534557,0.0
2014-11-07,0.014528598897564277,0.009044734424680734,-0.0012865924172856813,0.0
2014-11-10,-0.011972151113436257,-0.0045011238851116655,-0.0007262368660340135,0.0
2014-11-11,0.002382189485345961,0.0017890817492356252,0.003344837075072715,0.0
2014-11-12,-0.0049513817379742845,0.0009492407673162375,-0.0027197910700644257,0.0
2014-11-13,0.0038426164776985627,0.007739332554903654,0.013150323147499199,0.0
2014-11-14,0.006308795993204972,0.007278173617542775,0.04737570964907789,0.0
2014-11-17,-0.0029274261846597436,-0.004158083446989896,-0.05289477801214815,0.0
2014-11-18,0.014285272263536689,0.018469200824652067,0.014128550779795745,0.0
2014-11-19,-0.006594077787690772,-0.015973163006443598,-0.025421811647381165,0.0
2014-11-20,0.002473835050758433,0.0141859830546412,0.015523333979263032,0.0
2014-11-21,0.0057612376557533845,0.014822363451690967,0.07890525861836695,0.0
2014-11-24,0.012596327656716103,0.012061982935132248,0.021777141672475353,0.0
2014-11-25,0.008280212173698988,0.011255208741222895,-0.0012712690929004289,0.0
2014-11-26,-0.056288570691937656,0.021830915742505508,0.08364732435444044,0.0
2014-11-28,0.008606805039612222,0.015180146175726038,0.004006670186478434,0.0
2014-12-01,0.06646872176669717,-0.02073327089617529,-0.04341369281535388,0.0
2014-12-02,-0.011571652087337837,-0.0038288541451118787,-0.005948041727123821,0.0
2014-12-03,0.007947447842101801,0.015918626457309314,0.04217463452759351,0.0
2014-12-04,0.011442898820238726,0.011038159973062973,0.014838873936356523,0.0
2014-12-05,-0.008007970682712617,-0.0033115032380023244,0.005442864111785406,0.0
2014-12-08,0.010339209730559955,0.006197736816699551,-0.004607843082623508,0.0
2014-12-09,0.012108259007052318,0.010133817303888737,0.006985609169024964,0.0
2014-12-10,-0.004170024723947169,-0.008674749062428488,-0.016676634869556617,0.0
2014-12-11,0.008676708292425634,0.01058620655272935,0.011001618957735548,0.0
2014-12-12,0.011586721759805721,-0.00019993997107956712,-0.002836745920953454,0.0
2014-12-15,-0.009768329521546427,-0.015165117136071642,-0.006425988073731314,0.0
2014-12-16,0.0010143306438571888,0.009628067394254303,0.016129172935718434,0.0
2014-12-17,0.0008122160110146484,-0.003428474721708163,-0.003834109959183357,0.0
2014-12-18,0.00027902329750638475,-0.01206813196202423,-0.021098820798472834,0.0
2014-12-19,0.004784321192321292,0.012053062845405221,0.01786976372292967,0.0
2014-12-22,0.0016190296383007056,0.0067452376322567065,0.011953300194297856,0.0
2014-12-23,-0.017292641046900713,-0.02604480393859989,-0.040937766688656826,0.0
2014-12-24,0.005072546071250347,0.006458909596737357,0.003013176449451621,0.0
2014-12-26,0.008292368543497701,0.00640408049101074,0.041186746414084915,0.0
2014-12-29,0.011211969661453937,0.006803858850127195,0.018513614567537962,0.0
2014-12-30,-0.0030706454238770067,-0.0032318767756901083,-0.008890030839519447,0.0
2014-12-31,-0.006887857724418441,-0.0126497889110909,-0.036167010314891224,0.0
2015-01-02,0.013620451943881496,0.017670785824373543,0.03335675794634041,0.0
2015-01-05,0.010886812848908906,0.005402724503363878,0.0011687484090867732,0.0
2015-01-06,0.015198240818086762,0.009163638699181631,0.0067977683425839985,0.0
2015-01-07,0.002997434178736596,0.017584852600129264,0.01663033048282131,0.0
2015-01-08,-0.001575129614282989,0.0020034790982047137,0.0016266540780747907,0.0
2015-01-09,0.008218056370719921,0.012739502507715897,0.009079645586647797,0.0
2015-01-12,0.001144077932593047,-0.0003239024334877605,-0.026036836890745325,0.0
2015-01-13,0.001688348996348341,-0.006064339886062767,-0.011556959672111747,0.0
2015-01-14,0.005296991966427845,0.008694379836950067,-0.0009926048512586827,0.0
2015-01-15,0.009743130063999258,0.013429138328696175,0.0005117809585758609,0.0
2015-01-16,-0.007167446917876408,-0.004522381508711509,0.006138248853568201,0.0
2015-01-20,0.016554148539639053,0.020451788125771073,0.04013022759813009,0.0
2015-01-21,-0.005344843604471203,-0.01025477566337894,-0.005080185858793517,0.0
2015-01-22,0.003734427622490099,0.005272631379347617,0.012556559785515675,0.0
2015-01-23,0.01348597163144122,0.01605592377639942,0.02008257892649428,0.0
2015-01-26,-0.002178569116572695,0.0009806863935751114,-0.010002750404199994,0.0
2015-01-27,-0.013266203193264447,-0.015705053735654173,-0.06002870124119945,0.0
2015-01-28,0.015166563740220237,0.01430140994828849,0.016104154731908404,0.0
2015-01-29,-0.003797170708206614,-0.0026472543550470126,0.01874938854572087,0.0
2015-01-30,0.013027702083851712,-0.0030459508038290614,0.004197590271549304,0.0
2015-02-02,0.003735737135954771,0.0011867429273406949,0.00797074465810076,0.0
2015-02-03,-0.009234437512201885,-0.01442707833375262,-0.011858803952387276,0.0
2015-02-04,-0.0008284693394458909,0.00469045860423756,0.005313072868386066,0.0
2015-02-05,-0.0012600472658551582,-0.007397446201378874,0.004820242127025837,0.0
2015-02-06,-0.03197039109992959,-0.04959457331220961,-0.04355041857139682,0.0
2015-02-09,-0.0033548476230999165,-0.013014659490982886,-0.024574935043529533,0.0
2015-02-10,0.0032177448068428146,0.011068421024768956,0.06237667403165409,0.0
2015-02-11,0.0021532525396369883,0.0019740675953192253,0.01279521165033104,0.0
2015-02-12,0.007759285792515436,0.01648428745250169,0.03680575266885172,0.0
2015-02-13,-0.002573264559177967,-0.008927497255842364,0.0077582888539979855,0.0
2015-02-17,-0.01972701556040292,-0.01704399954089601,-0.015910341234116,0.0
2015-02-18,0.006085952111163375,0.008892469284174975,0.005308723039080809,0.0
2015-02-19,0.0017807164383675847,-0.016057898970441825,0.003416635497995424,0.0
