Date,crypto_apex_ret
2020-02-24,-0.01356474272890188
2020-02-25,-0.03375975003386631
2020-02-26,-0.029587583597321266
2020-02-27,-0.002297551517467191
2020-02-28,-0.0031842517016264435
2020-02-29,-0.000735605812711324
2020-03-01,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,-0.0014525871975773655
2020-03-05,0.008221164482738888
2020-03-06,0.0037259768248307625
2020-03-07,-0.005562848135208079
2020-03-08,-0.02423284745099219
2020-03-09,-0.004145857492781212
2020-03-10,-0.0007078658201407522
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-14,0.0
2020-03-15,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-21,0.0
2020-03-22,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-18,0.0
2020-04-19,0.0
2020-04-20,0.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-04-25,0.0
2020-04-26,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-04-30,0.0
2020-05-01,0.022297784862514155
2020-05-02,0.00606272816395357
2020-05-03,-0.02049129694458578
2020-05-04,-0.004630072227080673
2020-05-05,0.0075089567670800815
2020-05-06,0.02043701580656124
2020-05-07,0.046335134519346725
2020-05-08,-0.009188414239703846
2020-05-09,-0.021088120494108086
2020-05-10,-0.0846943811171428
2020-05-11,-0.018251526948837547
2020-05-12,0.01677272895222098
2020-05-13,0.04063176668009767
2020-05-14,0.04402081360637212
2020-05-15,-0.027144182398170392
2020-05-16,0.0055867651829749985
2020-05-17,0.016058069523917123
2020-05-18,0.00685040062034512
2020-05-19,-0.0005824215549549921
2020-05-20,-0.009652116410422304
2020-05-21,-0.022827111757635833
2020-05-22,0.008352177436499022
2020-05-23,0.0016606591300164049
2020-05-24,-0.034240910459625275
2020-05-25,0.01029985901753246
2020-05-26,-0.005164463572111739
2020-05-27,0.015038950465880961
2020-05-28,0.023283663653973496
2020-05-29,0.0016060125111345628
2020-05-30,0.022165683404415357
2020-05-31,-0.018014232151118078
2020-06-01,0.022853644946462255
2020-06-02,-0.013107201647622068
2020-06-03,0.006984623063259313
2020-06-04,0.002878121831733914
2020-06-05,-0.005284397701798982
2020-06-06,-0.0005314530608175683
2020-06-07,0.001468183900644723
2020-06-08,0.0008888925883728715
2020-06-09,-0.0024580405827411477
2020-06-10,0.0015416018987069928
2020-06-11,-0.019528185613120048
2020-06-12,0.00575408249884039
2020-06-13,0.0004398403634713351
2020-06-14,-0.00325915481705685
2020-06-15,-0.0024548978561292917
2020-06-16,0.0022273846275100767
2020-06-17,-0.0014440297932620896
2020-06-18,-0.002527386083585606
2020-06-19,-0.0006676509849987636
2020-06-20,-0.0009821520285053066
2020-06-21,0.002382543452401888
2020-06-22,0.009753120701636447
2020-06-23,-0.0007293033528765854
2020-06-24,-0.00836146379916551
2020-06-25,-0.0025798784627637248
2020-06-26,-0.0020854614631561335
2020-06-27,-0.008193478116369281
2020-06-28,0.0018512273518080749
2020-06-29,0.0015849451177686465
2020-06-30,-0.0014383234890075214
2020-07-01,0.0017968521544418847
2020-07-02,-0.0022053695193204738
2020-07-03,-0.0020005917802023276
2020-07-04,0.003340730184856318
2020-07-05,-0.005077193462075324
2020-07-06,0.012430846965094541
2020-07-07,0.024926928094698503
2020-07-08,0.013561001285762613
2020-07-09,-0.009347930089124233
2020-07-10,-0.015001088131076382
2020-07-11,0.009130949595745374
2020-07-12,0.00029537750095736976
2020-07-13,-0.004057942635196372
2020-07-14,0.006404701081458883
2020-07-15,0.0062584644958055
2020-07-16,-0.01625120575013713
2020-07-17,-0.0007806762941904351
2020-07-18,0.0024838209762625685
2020-07-19,0.003075769074426984
2020-07-20,-0.010164313195708912
2020-07-21,0.0006047844999145732
2020-07-22,0.01440351503009876
2020-07-23,0.0010824029806611032
2020-07-24,-0.00515896474684909
2020-07-25,0.010303862579350181
2020-07-26,0.007129316468087181
2020-07-27,0.011809053130653677
2020-07-28,-0.005314679203868666
2020-07-29,-0.00490486201336819
2020-07-30,0.005670345434171039
2020-07-31,0.009915120097144174
2020-08-01,0.037080315987119875
2020-08-02,-0.05121795449791499
2020-08-03,0.016681248992867413
2020-08-04,-0.0034828884950819576
2020-08-05,0.029990577158615153
2020-08-06,-0.00018142761741683831
2020-08-07,-0.01118441616880162
2020-08-08,0.009145788413889092
2020-08-09,-0.0002090599603995554
2020-08-10,0.005093990882634605
2020-08-11,-0.009944141103713383
2020-08-12,0.027352672370279964
2020-08-13,0.024221532584488593
2020-08-14,-0.004572323749141263
2020-08-15,0.0034602314716889217
2020-08-16,0.0010209414449559237
2020-08-17,-0.00582047510907411
2020-08-18,-0.01222361711594095
2020-08-19,-0.006241372846447893
2020-08-20,0.007046330903165558
2020-08-21,-0.019918722069083104
2020-08-22,0.010941226974256757
2020-08-23,0.002816296294242545
2020-08-24,0.0029297352260013267
2020-08-25,-0.01000474554585124
2020-08-26,1.644016705788767e-05
2020-08-27,-0.006647844183969823
2020-08-28,0.013411947151303219
2020-08-29,-0.00267443109829582
2020-08-30,0.01030096257137675
2020-08-31,0.004344232478572222
2020-09-01,0.01444584581210385
2020-09-02,-0.013366368350771485
2020-09-03,-0.02132722529869297
2020-09-04,0.004426521709005819
2020-09-05,-0.01243770393167396
2020-09-06,0.004524458689616779
2020-09-07,0.0004312890624968705
2020-09-08,-0.007300091121281332
2020-09-09,0.0044292375547166874
2020-09-10,-0.0018753643267325544
2020-09-11,0.000817140620066056
2020-09-12,0.0032093620904067384
2020-09-13,-0.008179048790330221
2020-09-14,0.008765192877356552
2020-09-15,0.00022948351619434356
2020-09-16,0.003771288951752158
2020-09-17,0.007212747084548022
2020-09-18,-0.002583114727614907
2020-09-19,-0.0005029483967596183
2020-09-20,-0.0062125504342229075
2020-09-21,-0.014812284156862227
2020-09-22,0.002164939843712416
2020-09-23,-0.01042549619441884
2020-09-24,0.01673068991474306
2020-09-25,-0.001237596767110353
2020-09-26,0.0012515414199932803
2020-09-27,0.005060608569670683
2020-09-28,-0.0018002743538773618
2020-09-29,0.0030767564528672614
2020-09-30,-0.0011153718768147803
2020-10-01,-0.005750640210641376
2020-10-02,-0.0024308070843178883
2020-10-03,-0.000835039256244369
2020-10-04,0.0047795697184233946
2020-10-05,-0.00113881227330615
2020-10-06,-0.010104218977878079
2020-10-07,0.002247216743240421
2020-10-08,0.003087113125669087
2020-10-09,0.007442563164184179
2020-10-10,0.008305087527407537
2020-10-11,0.003571286432958664
2020-10-12,0.006005437595839731
2020-10-13,-0.007724959712515793
2020-10-14,-0.0004142791440204389
2020-10-15,0.0018921208857227568
2020-10-16,-0.009364666703614596
2020-10-17,0.002054356178229505
2020-10-18,0.00731800324779044
2020-10-19,0.010523808359700008
2020-10-20,0.0037881656571750032
2020-10-21,0.03679880061547587
2020-10-22,0.01054530708935477
2020-10-23,-0.002310754485184964
2020-10-24,0.011716263820731498
2020-10-25,-0.00788618724935657
2020-10-26,-0.0003122192583417168
2020-10-27,0.03556284867142281
2020-10-28,-0.029775181870046796
2020-10-29,0.011112791936693109
2020-10-30,0.006587249943440945
2020-10-31,0.01668865844735611
2020-11-01,-0.0007906025092038468
2020-11-02,-0.015248943967932286
2020-11-03,0.028058277083863922
2020-11-04,0.015232615265550833
2020-11-05,0.09550818746309354
2020-11-06,0.010023187526254163
2020-11-07,-0.022227023321518307
2020-11-08,0.03040926613315576
2020-11-09,-0.007921078770882922
2020-11-10,0.00017412479232911953
2020-11-11,0.004335423980997174
2020-11-12,0.010244822609306103
2020-11-13,0.0032125092951004477
2020-11-14,-0.0073057355821436
2020-11-15,-0.0074332440041847084
2020-11-16,0.016129019146038533
2020-11-17,0.03574226041534213
2020-11-18,0.0050230432099245695
2020-11-19,-0.0010694896579937316
2020-11-20,0.0301797665740078
2020-11-21,0.008663684358076558
2020-11-22,-0.01079011931991442
2020-11-23,0.005681681696209081
2020-11-24,0.0425585384924163
2020-11-25,-0.02125845860956292
2020-11-26,-0.05453233070396077
2020-11-27,0.008868177166554424
2020-11-28,0.019330688700763436
2020-11-29,0.008792905081758891
2020-11-30,0.02539499619965113
2020-12-01,-0.018554952947842967
2020-12-02,0.006426701422828586
2020-12-03,0.0013806431712724938
2020-12-04,-0.015083204705089514
2020-12-05,0.01021061914517725
2020-12-06,0.00202947970848299
2020-12-07,-0.0018854394583312484
2020-12-08,-0.010982350681118453
2020-12-09,0.006646594037948851
2020-12-10,-0.004399084678349625
2020-12-11,-0.00607897157374491
2020-12-12,0.004477729167559219
2020-12-13,0.00338208897129537
2020-12-14,-0.0010832017859990644
2020-12-15,0.0009339539503283279
2020-12-16,0.015017079807796374
2020-12-17,0.00878242041746255
2020-12-18,0.002415060994772898
2020-12-19,0.003816938273574677
2020-12-20,-0.003182783628795513
2020-12-21,-0.005082186997332665
2020-12-22,0.006609371534287134
2020-12-23,-0.005939917635374008
2020-12-24,0.004342914290920301
2020-12-25,0.005279052962944053
2020-12-26,0.008534388439715476
2020-12-27,0.0022963341483334264
2020-12-28,0.006203459792880063
2020-12-29,0.002893576900454693
2020-12-30,0.0069223093841948025
2020-12-31,-0.00012552498913498414
2021-01-01,0.00102127634692618
2021-01-02,0.008825344726403842
2021-01-03,0.002901579383958222
2021-01-04,-0.0037667918931338262
2021-01-05,0.01860150750702799
2021-01-06,0.010039840927335649
2021-01-07,0.008642457314319178
2021-01-08,0.004559654242865464
2021-01-09,-0.0029492578568252863
2021-01-10,-0.015531562508303598
2021-01-11,-0.029799724612449636
2021-01-12,-0.0017005203993414955
2021-01-13,0.021096172244473205
2021-01-14,0.013306131647453602
2021-01-15,-0.01372133806779131
2021-01-16,0.012419926049550141
2021-01-17,-0.0004935729611821789
2021-01-18,0.0034280184605695145
2021-01-19,-0.001629924794360998
2021-01-20,0.0006175652910888636
2021-01-21,-0.037888232755999125
2021-01-22,0.022750714438250715
2021-01-23,-0.0026476831103082908
2021-01-24,0.003985623386439247
2021-01-25,-0.0034765013710867437
2021-01-26,0.0002688414037307527
2021-01-27,-0.019664453120930927
2021-01-28,0.010931540395329006
2021-01-29,0.0039395472209273795
2021-01-30,-0.0014908729844743077
2021-01-31,0.0020225034839178083
2021-02-01,-0.006241117644183306
2021-02-02,0.009604912807847699
2021-02-03,0.009149100728733192
2021-02-04,0.0126951192817276
2021-02-05,0.01283448572059473
2021-02-06,-0.0030498100806826836
2021-02-07,0.005904949124530174
2021-02-08,0.030925506282255957
2021-02-09,-0.0003859459121209979
2021-02-10,0.0026703188959189585
2021-02-11,-0.0034682413734570426
2021-02-12,0.0011646759850287988
2021-02-13,-0.00450707197627565
2021-02-14,-0.002308731395989558
2021-02-15,-0.0033075930603293905
2021-02-16,0.005800506324619433
2021-02-17,0.004627565646872041
2021-02-18,4.722219000682002e-05
2021-02-19,0.008552343553618115
2021-02-20,-0.004358272257773961
2021-02-21,0.0036976464879715635
2021-02-22,-0.00512690296852485
2021-02-23,-0.01209773934047421
2021-02-24,0.009385277222931648
2021-02-25,-0.01054313890101087
2021-02-26,0.0036909640458210103
2021-02-27,0.0026987019564756604
2021-02-28,-0.000712923646972686
2021-03-01,0.012847233231444722
2021-03-02,-0.006864656229244549
2021-03-03,0.00353929159258061
2021-03-04,-0.007035057180852509
2021-03-05,-3.858891545348677e-05
2021-03-06,0.002628007598881381
2021-03-07,0.006438908017318207
2021-03-08,0.0043124531187609515
2021-03-09,0.017014543716595207
2021-03-10,-0.0026945304331631582
2021-03-11,0.010530980600909578
2021-03-12,0.000554003796129238
2021-03-13,0.00929005377488114
2021-03-14,-0.00570660015652329
2021-03-15,-0.001301810085972233
2021-03-16,0.0010403839582949176
2021-03-17,0.004055288729491935
2021-03-18,-0.0028786698372229086
2021-03-19,0.009159214304048278
2021-03-20,-0.005559587771870807
2021-03-21,0.003641286521176161
2021-03-22,-0.013881188468187653
2021-03-23,-0.00865961093094361
2021-03-24,-0.0035663698159143446
2021-03-25,-0.0005611990692294892
2021-03-26,0.016281038486195363
2021-03-27,0.006745525855449306
2021-03-28,0.00024679715810405165
2021-03-29,0.01326554250381031
2021-03-30,0.0012471857810295666
2021-03-31,-0.00023906985161430095
2021-04-01,0.0021404365968609425
2021-04-02,0.015771989017053522
2021-04-03,-0.008972401935901295
2021-04-04,0.023885173157961657
2021-04-05,0.0013685580150675602
2021-04-06,0.00517841581518816
2021-04-07,-0.020547839207472225
2021-04-08,0.02733542567535727
2021-04-09,-0.00418252174474468
2021-04-10,0.023656888207643476
2021-04-11,-0.005202660901356203
2021-04-12,0.004337157344378317
2021-04-13,0.03158911824115952
2021-04-14,-0.00022400094903703458
2021-04-15,0.02146640014144757
2021-04-16,-0.0013949757866041717
2021-04-17,-0.012388452712904617
2021-04-18,-0.01912996831847214
2021-04-19,-0.004279131250260032
2021-04-20,0.006389047465606566
2021-04-21,-0.011236278983614192
2021-04-22,-0.02042664331298759
2021-04-23,-0.006513628984593923
2021-04-24,-0.005164821767020272
2021-04-25,0.00738149842593444
2021-04-26,-0.0009505302715626006
2021-04-27,0.0
2021-04-28,0.006125690568307538
2021-04-29,-0.00208514570980437
2021-04-30,0.011496155144497887
2021-05-01,0.002481534465498817
2021-05-02,-0.006237581746025187
2021-05-03,0.021860269649106506
2021-05-04,-0.018110475747768966
2021-05-05,0.03358463277971541
2021-05-06,-0.014241459183290043
2021-05-07,0.00043123310551786284
2021-05-08,0.01986725913542973
2021-05-09,0.0001931256329597109
2021-05-10,-0.011498882434831994
2021-05-11,0.02938856720794852
2021-05-12,-0.04231781068687677
2021-05-13,0.0003109870262986763
2021-05-14,-0.0010027387390978153
2021-05-15,0.0
2021-05-16,0.0
2021-05-17,0.0
2021-05-18,0.0
2021-05-19,0.0
2021-05-20,0.0
2021-05-21,0.0
2021-05-22,0.0
2021-05-23,0.0
2021-05-24,0.0
2021-05-25,0.0
2021-05-26,0.0
2021-05-27,0.0
2021-05-28,0.0
2021-05-29,0.0
2021-05-30,0.0
2021-05-31,0.0
2021-06-01,0.0
2021-06-02,0.0
2021-06-03,0.0
2021-06-04,0.0
2021-06-05,0.0
2021-06-06,0.0
2021-06-07,0.0
2021-06-08,0.0
2021-06-09,0.0
2021-06-10,0.0
2021-06-11,0.0
2021-06-12,0.0
2021-06-13,0.0
2021-06-14,0.0
2021-06-15,0.0
2021-06-16,0.0
2021-06-17,0.0
2021-06-18,0.0
2021-06-19,0.0
2021-06-20,0.0
2021-06-21,0.0
2021-06-22,0.0
2021-06-23,0.0
2021-06-24,0.0
2021-06-25,0.0
2021-06-26,0.0
2021-06-27,0.0
2021-06-28,0.0
2021-06-29,0.0
2021-06-30,0.0
2021-07-01,0.0
2021-07-02,0.0
2021-07-03,0.0
2021-07-04,0.0
2021-07-05,0.0
2021-07-06,0.0
2021-07-07,0.0
2021-07-08,0.0
2021-07-09,0.0
2021-07-10,0.0
2021-07-11,0.0
2021-07-12,0.0
2021-07-13,0.0
2021-07-14,0.0
2021-07-15,0.0
2021-07-16,0.0
2021-07-17,0.0
2021-07-18,0.0
2021-07-19,0.0
2021-07-20,0.0
2021-07-21,0.0
2021-07-22,0.0
2021-07-23,0.0
2021-07-24,0.0
2021-07-25,0.0
2021-07-26,0.0
2021-07-27,0.0
2021-07-28,0.0
2021-07-29,0.0
2021-07-30,0.0
2021-07-31,0.0
2021-08-01,0.0
2021-08-02,0.0
2021-08-03,0.0
2021-08-04,0.0
2021-08-05,0.0
2021-08-06,0.0
2021-08-07,0.0
2021-08-08,0.0
2021-08-09,0.0
2021-08-10,0.0
2021-08-11,0.016891019366618836
2021-08-12,-0.033441876919785896
2021-08-13,0.0789297521447206
2021-08-14,-0.0030000000000000005
2021-08-15,0.015070483305362092
2021-08-16,0.017699937678259208
2021-08-17,-0.0012390500560898667
2021-08-18,0.10369867687933515
2021-08-19,-0.002656270165157869
2021-08-20,0.0
2021-08-21,-0.007042353279826274
2021-08-22,0.0014192572788376337
2021-08-23,0.012653935954601238
2021-08-24,-0.003595577511890091
2021-08-25,-0.001976857970284368
2021-08-26,-0.016559651262233698
2021-08-27,0.04186075869099761
2021-08-28,0.007858067346435101
2021-08-29,-0.005351810457401598
2021-08-30,-0.0012385362811117443
2021-08-31,0.0015521937791946807
2021-09-01,0.01704325071740421
2021-09-02,0.012484096812820195
2021-09-03,0.007720140710799152
2021-09-04,-0.0026229913751924213
2021-09-05,0.009715062662603566
2021-09-06,0.004334682106827396
2021-09-07,-0.0319325284923932
2021-09-08,0.005888821585214108
2021-09-09,0.005526375129696129
2021-09-10,-0.014260243918040963
2021-09-11,-0.0013387013075348475
2021-09-12,-0.000694213874839533
2021-09-13,0.0
2021-09-14,0.0008871109491773027
2021-09-15,-0.0006623416243025477
2021-09-16,-0.0006656724421521449
2021-09-17,-0.00868549645969417
2021-09-18,0.0149398022530269
2021-09-19,-0.004970718165968752
2021-09-20,-0.026673280934187662
2021-09-21,-0.010287265155409094
2021-09-22,-0.0006107633326170725
2021-09-23,0.0
2021-09-24,0.0
2021-09-25,0.0
2021-09-26,0.0
2021-09-27,0.0
2021-09-28,0.0
2021-09-29,0.0
2021-09-30,0.0
2021-10-01,0.0
2021-10-02,0.0
2021-10-03,0.0010816080377991262
2021-10-04,0.0018328253153635423
2021-10-05,0.007643311701451654
2021-10-06,0.00980749227526605
2021-10-07,-0.0032855527513283144
2021-10-08,6.444480620255122e-05
2021-10-09,0.0023505092034050226
2021-10-10,-0.0022528055281393227
2021-10-11,0.007460470071109597
2021-10-12,-0.0036712647084797623
2021-10-13,0.004423481607565235
2021-10-14,0.00231429826116781
2021-10-15,0.011601552554517487
2021-10-16,-0.002052825220578956
2021-10-17,0.0017645729298773668
2021-10-18,-0.0002798854014166052
2021-10-19,0.009321261230950287
2021-10-20,0.010421637957020797
2021-10-21,-0.013117424631100173
2021-10-22,-0.006275808354479211
2021-10-23,0.009692917433833173
2021-10-24,-0.008027764470421181
2021-10-25,0.012544925928792338
2021-10-26,-0.03125668369541654
2021-10-27,-0.024243549183917853
2021-10-28,0.0336704543276425
2021-10-29,0.006480102892441829
2021-10-30,-0.002550860982849832
2021-10-31,-0.008288947366290395
2021-11-01,-0.0029047737111009813
2021-11-02,0.03066854668964991
2021-11-03,0.007372270600901328
2021-11-04,-0.002030991010124928
2021-11-05,-0.008250743169779884
2021-11-06,0.00876687034107227
2021-11-07,0.0068663934702356206
2021-11-08,0.014533296026412075
2021-11-09,-0.008878304171845913
2021-11-10,-0.017526958053473297
2021-11-11,0.0025631118457951486
2021-11-12,-0.008853795786748265
2021-11-13,0.006934981593326426
2021-11-14,0.0035783882687149306
2021-11-15,-0.01143850108231225
2021-11-16,-0.023550593263899505
2021-11-17,0.001333003917423164
2021-11-18,-0.025593309822076322
2021-11-19,0.010654088744546628
2021-11-20,0.012513792787676345
2021-11-21,-0.0010059828537541948
2021-11-22,-0.014207586598808511
2021-11-23,0.007643511542450876
2021-11-24,-0.010913309565320401
2021-11-25,0.00728964938950355
2021-11-26,-0.026846719751800655
2021-11-27,0.00877805969619121
2021-11-28,0.007703706675582039
2021-11-29,0.015686959174157133
2021-11-30,-0.002946962900610702
2021-12-01,0.006046976691312489
2021-12-02,-0.017014194680514478
2021-12-03,-0.011430026125349943
2021-12-04,-0.014502063827535463
2021-12-05,-0.00687330411788629
2021-12-06,0.008497522957478349
2021-12-07,0.005520085483208617
2021-12-08,0.007098249592032195
2021-12-09,-0.017323315282297483
2021-12-10,-0.007975164803050633
2021-12-11,-0.0005160555799973872
2021-12-12,0.0
2021-12-13,0.0
2021-12-14,0.0059706709444247354
2021-12-15,-0.0004884606142679704
2021-12-16,0.0
2021-12-17,0.0
2021-12-18,0.0
2021-12-19,0.0
2021-12-20,0.0
2021-12-21,0.0
2021-12-22,0.0
2021-12-23,0.0
2021-12-24,0.0
2021-12-25,0.0
2021-12-26,0.0
2021-12-27,0.0
2021-12-28,0.0
2021-12-29,0.0
2021-12-30,0.0
2021-12-31,0.0
2022-01-01,0.0
2022-01-02,0.0
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,0.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-15,0.0
2022-01-16,0.0
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,0.0
2022-01-20,0.0
2022-01-21,0.0
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,0.0
2022-01-25,0.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,0.0
2022-02-08,0.0
2022-02-09,0.0
2022-02-10,0.0
2022-02-11,0.0
2022-02-12,0.0
2022-02-13,0.0
2022-02-14,0.0
2022-02-15,0.0
2022-02-16,0.0
2022-02-17,0.0
2022-02-18,0.0
2022-02-19,0.0
2022-02-20,0.0
2022-02-21,0.0
2022-02-22,0.0
2022-02-23,0.0
2022-02-24,0.0
2022-02-25,0.0
2022-02-26,0.0
2022-02-27,0.0
2022-02-28,0.0
2022-03-01,0.0
2022-03-02,0.0
2022-03-03,0.0
2022-03-04,0.0
2022-03-05,0.0
2022-03-06,0.0
2022-03-07,0.0
2022-03-08,0.0
2022-03-09,0.0
2022-03-10,0.0
2022-03-11,0.0
2022-03-12,0.0
2022-03-13,0.0
2022-03-14,0.0
2022-03-15,0.0
2022-03-16,0.0
2022-03-17,0.0
2022-03-18,0.0
2022-03-19,0.0
2022-03-20,0.0
2022-03-21,0.0
2022-03-22,0.0
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,0.0
2022-03-26,0.0
2022-03-27,0.0
2022-03-28,0.0
2022-03-29,0.0
2022-03-30,0.0
2022-03-31,0.0
2022-04-01,0.0
2022-04-02,0.0
2022-04-03,0.0
2022-04-04,0.0
2022-04-05,0.0
2022-04-06,0.0
2022-04-07,0.0
2022-04-08,0.0
2022-04-09,0.0
2022-04-10,0.0
2022-04-11,0.0
2022-04-12,0.0
2022-04-13,0.0
2022-04-14,0.0
2022-04-15,0.0
2022-04-16,0.0
2022-04-17,0.0
2022-04-18,0.0
2022-04-19,0.0
2022-04-20,0.0
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,0.0
2022-04-24,0.0
2022-04-25,0.0
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-04-30,0.0
2022-05-01,0.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,0.0
2022-05-15,0.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-26,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-04,0.0
2022-06-05,0.0
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,0.0
2022-06-10,0.0
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,0.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,0.0
2022-07-01,0.0
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,0.0
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,0.0
2022-08-02,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,0.0
2022-08-23,0.0
2022-08-24,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-06,0.0
2022-09-07,0.0
2022-09-08,0.0
2022-09-09,0.0
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,0.0
2022-09-20,0.0
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,0.0
2022-09-27,0.0
2022-09-28,0.0
2022-09-29,0.0
2022-09-30,0.0
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,0.0
2022-10-04,0.0
2022-10-05,0.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,0.0
2022-10-18,0.0
2022-10-19,0.0
2022-10-20,0.0
2022-10-21,0.0
2022-10-22,0.0
2022-10-23,0.0
2022-10-24,0.0
2022-10-25,0.0
2022-10-26,0.0
2022-10-27,0.0
2022-10-28,0.0
2022-10-29,0.0
2022-10-30,0.0
2022-10-31,0.0
2022-11-01,0.0
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-05,0.0
2022-11-06,0.0
2022-11-07,0.0
2022-11-08,0.0
2022-11-09,0.0
2022-11-10,0.0
2022-11-11,0.0
2022-11-12,0.0
2022-11-13,0.0
2022-11-14,0.0
2022-11-15,0.0
2022-11-16,0.0
2022-11-17,0.0
2022-11-18,0.0
2022-11-19,0.0
2022-11-20,0.0
2022-11-21,0.0
2022-11-22,0.0
2022-11-23,0.0
2022-11-24,0.0
2022-11-25,0.0
2022-11-26,0.0
2022-11-27,0.0
