Date,crypto_titan_ret
2019-04-21,-0.0021093132563391706
2019-04-22,0.007382877302864976
2019-04-23,0.014706724196111475
2019-04-24,-0.009130662866705554
2019-04-25,-0.024423012595110802
2019-04-26,0.006891648030838457
2019-04-27,-0.001007343470793612
2019-04-28,0.0016117441067033905
2019-04-29,-0.003767178160710093
2019-04-30,0.010425961182585283
2019-05-01,0.004323189132779458
2019-05-02,0.0037097033157303524
2019-05-03,0.009415811831374292
2019-05-04,0.0019813299966810354
2019-05-05,-0.0011928716897579518
2019-05-06,-0.0013314378838730383
2019-05-07,0.002691292956244647
2019-05-08,0.0046780308995145025
2019-05-09,0.012985178536828379
2019-05-10,0.013500008516191769
2019-05-11,0.05314119547199953
2019-05-12,-0.013417473162016474
2019-05-13,0.04036338845202436
2019-05-14,0.007849192902975968
2019-05-15,0.007499604059279275
2019-05-16,-0.008200955099394145
2019-05-17,-0.015593507602867162
2019-05-18,-0.002384215911858378
2019-05-19,0.027379065039405157
2019-05-20,-0.005925649059795769
2019-05-21,-0.0003072230474105035
2019-05-22,-0.007230315217337317
2019-05-23,0.003804776955705037
2019-05-24,0.0019693639466528703
2019-05-25,0.001218813623648696
2019-05-26,0.011670221904157677
2019-05-27,0.0023843992870195042
2019-05-28,-0.001492971645817017
2019-05-29,-0.001140933818928603
2019-05-30,-0.005307873399028583
2019-05-31,0.004226338225795501
2019-06-01,-0.00020041271380862513
2019-06-02,0.0028928369633852724
2019-06-03,-0.00864582572679825
2019-06-04,-0.008715390774128152
2019-06-05,0.002159737216823699
2019-06-06,3.488222068015083e-06
2019-06-07,0.003687695591973222
2019-06-08,-0.0015659681119187564
2019-06-09,-0.004706848689623411
2019-06-10,0.005789914530982446
2019-06-11,-0.0012775470621055535
2019-06-12,0.00402728089108527
2019-06-13,0.0009266854868537622
2019-06-14,0.005877118861935508
2019-06-15,0.0018246825998095887
2019-06-16,0.0018416563824658878
2019-06-17,0.003958225699372932
2019-06-18,-0.0029847278540311687
2019-06-19,0.002271126667436105
2019-06-20,0.0050685037747867385
2019-06-21,0.012768113395491637
2019-06-22,0.01078353394664196
2019-06-23,0.0026522071608611124
2019-06-24,0.002767441577949639
2019-06-25,0.01377279405908915
2019-06-26,0.020655802914768883
2019-06-27,-0.035402950374234
2019-06-28,0.02597330967414338
2019-06-29,-0.006688768915081564
2019-06-30,-0.018101146556108186
2019-07-01,-0.0038839253478539473
2019-07-02,0.0035075125428065683
2019-07-03,0.018872091579786882
2019-07-04,-0.005587607963541591
2019-07-05,-0.0016275202004974836
2019-07-06,0.0016827879220848965
2019-07-07,0.00213913236176844
2019-07-08,0.006227588612910738
2019-07-09,0.0019007588761495746
2019-07-10,-0.003298009756145185
2019-07-11,-0.0036352753247132137
2019-07-12,0.0021687534364631124
2019-07-13,-0.001954104434484091
2019-07-14,-0.005978258319103996
2019-07-15,0.0033117464289707708
2019-07-16,-0.006875754362348017
2019-07-17,0.0011362920016909231
2019-07-18,0.0009718398200259807
2019-07-19,-0.0001257015775169622
2019-07-20,0.00022453149434552468
2019-07-21,-0.00015924436483243782
2019-07-22,-0.00025037604914011344
2019-07-23,-0.0004503934224977497
2019-07-24,-0.00011447720223772609
2019-07-25,1.4730744241166485e-05
2019-07-26,-6.232295030839572e-06
2019-07-27,-5.971765464905101e-05
2019-07-28,1.2046275983530103e-05
2019-07-29,-5.523293248517683e-06
2019-07-30,1.456461533237061e-05
2019-07-31,7.699125637781649e-05
2019-08-01,6.764749131720716e-06
2019-08-02,2.5123223575091563e-06
2019-08-03,6.480431786298574e-06
2019-08-04,3.1341515321785685e-06
2019-08-05,1.745834868369664e-05
2019-08-06,-6.35897980030791e-06
2019-08-07,8.865668406278338e-06
2019-08-08,6.271337176152247e-08
2019-08-09,-2.6498151213917954e-07
2019-08-10,-1.3146572181226556e-06
2019-08-11,4.576378419667239e-07
2019-08-12,-3.7486885661978195e-07
2019-08-13,-1.3105634652464677e-06
2019-08-14,-2.4271023435968873e-06
2019-08-15,1.0782298145119863e-07
2019-08-16,2.539973924826767e-08
2019-08-17,-5.7330411130801164e-08
2019-08-18,4.649969547165937e-08
2019-08-19,2.29899267537946e-07
2019-08-20,-5.8392923065319704e-08
2019-08-21,-2.494308139792547e-07
2019-08-22,-4.0871828160559707e-10
2019-08-23,1.619297985814928e-08
2019-08-24,-1.4116818431219542e-08
2019-08-25,-1.2503883252128182e-09
2019-08-26,1.3574504551326054e-08
2019-08-27,-1.0586539892739849e-08
2019-08-28,-2.6076091824750945e-08
2019-08-29,-2.283285994768498e-09
2019-08-30,8.436043443636193e-10
2019-08-31,3.0870251933039087e-10
2019-09-01,1.2055098537070927e-09
2019-09-02,5.502713285283702e-09
2019-09-03,2.4395242280314535e-09
2019-09-04,-4.0013464406528524e-10
2019-09-05,-2.8280719515335085e-11
2019-09-06,-3.3207373781937374e-10
2019-09-07,2.502484523696507e-10
2019-09-08,-1.1416201008288115e-10
2019-09-09,-1.608866676001091e-10
2019-09-10,-3.348620762081756e-10
2019-09-11,8.80148051371951e-11
2019-09-12,2.519412154538893e-10
2019-09-13,-5.268900213390115e-11
2019-09-14,1.114577738115816e-12
2019-09-15,-1.0172982179721785e-11
2019-09-16,-7.211251168448463e-11
2019-09-17,-3.2561502013050554e-11
2019-09-18,-5.790577055244875e-11
2019-09-19,3.277683401290928e-11
2019-09-20,-3.992633395914338e-11
2019-09-21,-7.668203267461816e-11
2019-09-22,2.4096847525231712e-11
2019-09-23,-1.6357392290030249e-10
2019-09-24,-5.505810729216446e-10
2019-09-25,-7.624941304134154e-11
2019-09-26,-1.7571896484234383e-10
2019-09-27,8.010397859382955e-14
2019-09-28,-3.4914452006874955e-15
2019-09-29,-4.069397517723391e-14
2019-09-30,9.592297714310994e-14
2019-10-01,-2.4571848572508902e-14
2019-10-02,3.0149425537093845e-14
2019-10-03,-7.106641848685866e-15
2019-10-04,2.375036725018092e-15
2019-10-05,-8.340713221077398e-16
2019-10-06,-4.35044815132451e-15
2019-10-07,1.0943351032762172e-14
2019-10-08,1.0741864890178489e-15
2019-10-09,1.4026300176176861e-14
2019-10-10,-1.3829861095949782e-13
2019-10-11,-2.1292623825527894e-12
2019-10-12,1.2243955583775624e-13
2019-10-13,-1.2852117513085833e-13
2019-10-14,4.4608430352691326e-13
2019-10-15,-1.3963106422587718e-12
2019-10-16,-1.4482483870476072e-12
2019-10-17,6.459599818685458e-14
2019-10-18,-1.4869062817662374e-13
2019-10-19,1.7722967366636666e-14
2019-10-20,2.6936608058789337e-13
2019-10-21,2.4235826990701195e-14
2019-10-22,-1.850364186356613e-13
2019-10-23,-6.588899927521264e-13
2019-10-24,-5.926873577387844e-15
2019-10-25,6.614690476225038e-17
2019-10-26,-2.464666469285577e-15
2019-10-27,4.081611047369011e-14
2019-10-28,-3.805810413274789e-14
2019-10-29,2.2813700767427005e-14
2019-10-30,-1.431546764118178e-11
2019-10-31,-4.76643994517038e-12
2019-11-01,4.777660822811146e-11
2019-11-02,4.907446174971398e-11
2019-11-03,-6.846899392370095e-11
2019-11-04,1.3712680340745122e-10
2019-11-05,-5.3196760611588146e-11
2019-11-06,-2.249414463506961e-05
2019-11-07,-0.00021234498275743524
2019-11-08,-0.0002252740267237214
2019-11-09,4.989710482985823e-05
2019-11-10,0.0002704087276692588
2019-11-11,-0.00023670055298767042
2019-11-12,8.208556828674521e-05
2019-11-13,7.096660409771404e-05
2019-11-14,-4.958916262897088e-05
2019-11-15,-0.00012171680308527966
2019-11-16,6.471863655655572e-05
2019-11-17,3.9913036471068545e-05
2019-11-18,-0.00010178484340571023
2019-11-19,-7.104156761747346e-05
2019-11-20,-4.808182951965129e-05
2019-11-21,-4.469327751439457e-05
2019-11-22,-3.82443885304837e-05
2019-11-23,1.1561747673764453e-05
2019-11-24,-3.805133862921777e-05
2019-11-25,1.4064336686509902e-05
2019-11-26,9.37151926554053e-06
2019-11-27,1.4024341934739307e-05
2019-11-28,-6.222062750304231e-07
2019-11-29,1.7406348565447253e-06
2019-11-30,-1.3106629420208332e-06
2019-12-01,-6.535609486024785e-07
2019-12-02,-1.0356947095554015e-06
2019-12-03,-5.447221664539025e-07
2019-12-04,-7.291113920556501e-07
2019-12-05,1.675243236595657e-07
2019-12-06,-3.592022818031072e-09
2019-12-07,-2.808259087191289e-08
2019-12-08,1.64939119659929e-07
2019-12-09,-1.9749823507935e-07
2019-12-10,-1.2984080002641239e-07
2019-12-11,-1.957106748309915e-07
2019-12-12,1.8234836878488784e-08
2019-12-13,-5.940174576211674e-09
2019-12-14,-1.878642685089924e-08
2019-12-15,2.2567868663878527e-09
2019-12-16,-8.709678738252043e-08
2019-12-17,-1.107325808831757e-07
2019-12-18,2.816547340403382e-13
2019-12-19,-8.01465884718871e-16
2019-12-20,8.886175591524136e-16
2019-12-21,-1.5353427521273842e-15
2019-12-22,1.7856222157219746e-14
2019-12-23,-8.320275618403177e-15
2019-12-24,-1.8030728864332678e-15
2019-12-25,-3.2872078013151546e-15
2019-12-26,-2.6608338298870496e-16
2019-12-27,3.7775619000150125e-16
2019-12-28,2.0473126991994893e-16
2019-12-29,7.650389959206019e-16
2019-12-30,-9.34379073983107e-16
2019-12-31,-7.29032444678963e-16
2020-01-01,-4.380934567692566e-17
2020-01-02,-2.1291686492799254e-16
2020-01-03,3.673771602736741e-16
2020-01-04,6.393988734215436e-17
2020-01-05,6.365373324131955e-19
2020-01-06,3.448111259427768e-16
2020-01-07,-6.2403729994137565e-12
2020-01-08,-5.509790335416795e-11
2020-01-09,-6.719760709765966e-12
2020-01-10,1.493873474389815e-11
2020-01-11,-2.999319967238182e-12
2020-01-12,8.587663452483632e-12
2020-01-13,-4.703708525327917e-12
2020-01-14,6.275159578042166e-11
2020-01-15,-1.81607637420614e-05
2020-01-16,-8.580791604002771e-05
2020-01-17,0.00021364188684406597
2020-01-18,1.4003914129402289e-05
2020-01-19,-0.00024020269488796316
2020-01-20,-5.0691154161553965e-05
2020-01-21,9.25611601622251e-05
2020-01-22,-0.00014044547489303096
2020-01-23,-0.0014444444248527901
2020-01-24,0.00014354046706599902
2020-01-25,-0.00044715498545817064
2020-01-26,0.0015027489704584555
2020-01-27,0.001320923274403938
2020-01-28,0.001972166599257491
2020-01-29,-0.00032200986567527105
2020-01-30,0.00034242539545203303
2020-01-31,-0.00023019013142447896
2020-02-01,9.232128984402557e-05
2020-02-02,8.693879867868532e-06
2020-02-03,-4.1253202173519516e-05
2020-02-04,-0.00013346638493420568
2020-02-05,0.0006538460869508358
2020-02-06,4.404662843459942e-05
2020-02-07,3.2977869629196026e-05
2020-02-08,1.9105987985072122e-05
2020-02-09,7.441840487442802e-05
2020-02-10,-7.427229930059696e-05
2020-02-11,0.00011064635099788401
2020-02-12,-0.0008036871656681791
2020-02-13,-0.004385804318425213
2020-02-14,0.005084594370369241
2020-02-15,-0.018488085981442814
2020-02-16,0.0016018671466113727
2020-02-17,-0.009940565482398455
2020-02-18,0.020692135386057513
2020-02-19,-0.02258638873663356
2020-02-20,-0.0013032658548549096
2020-02-21,0.004251370095911915
2020-02-22,-0.0013319175980666604
2020-02-23,0.01301289778380283
2020-02-24,-0.013022391271899497
2020-02-25,-0.015676284452891955
2020-02-26,-0.02735069289934919
2020-02-27,-0.0007803814756601351
2020-02-28,-0.0025688193140164127
2020-02-29,-0.001966012795940011
2020-03-01,-0.0009035525205447645
2020-03-02,0.007699452262340611
2020-03-03,-0.002095050236801656
2020-03-04,-0.0010439990298065983
2020-03-05,0.0021833446912898334
2020-03-06,0.0004845853551396413
2020-03-07,-0.0014103923898073898
2020-03-08,-0.005669271026705874
2020-03-09,-0.0012855634741613645
2020-03-10,-0.00010038763010394367
2020-03-11,-6.553485506986729e-05
2020-03-12,-0.004015196471857143
2020-03-13,0.0021404770094962835
2020-03-14,0.0
2020-03-15,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-21,0.0
2020-03-22,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-28,0.0
2020-03-29,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-04,0.0
2020-04-05,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-10,0.0
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,0.0
2020-04-16,0.0
2020-04-17,0.0
2020-04-18,0.0
2020-04-19,-1.5468860915142647e-09
2020-04-20,-3.307742756157654e-08
2020-04-21,-1.7306674616800808e-09
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,-1.471126268014021e-07
2020-04-25,1.7513140051060811e-07
2020-04-26,1.1156508593260894e-06
2020-04-27,1.1060552275104195e-06
2020-04-28,1.3919278549082474e-07
2020-04-29,9.710086333964893e-06
2020-04-30,-1.886267620903796e-07
2020-05-01,2.5574644951593585e-07
2020-05-02,1.4070301526860385e-07
2020-05-03,-1.1356169276522184e-07
2020-05-04,7.767561838798319e-09
2020-05-05,9.49855833048587e-08
2020-05-06,-0.00038379793053787696
2020-05-07,0.014146711087569784
2020-05-08,-0.002100681326134995
2020-05-09,-0.004853952517433795
2020-05-10,-0.016764220023595226
2020-05-11,-0.0033914953469392586
2020-05-12,0.004525186361206536
2020-05-13,0.010142810142040338
2020-05-14,0.00932783145954222
2020-05-15,-0.0077683473341492405
2020-05-16,0.0009757953695394263
2020-05-17,0.0058407388454065085
2020-05-18,0.0010765763704057003
2020-05-19,4.7214472538610135e-05
2020-05-20,-0.0040323615634240305
2020-05-21,-0.007446679599882498
2020-05-22,0.001976027515310964
2020-05-23,0.0005008495262140953
2020-05-24,-0.007176354303251611
2020-05-25,0.0021364263597594794
2020-05-26,-0.0013603466146463418
2020-05-27,0.006103390837900141
2020-05-28,0.004073598199194395
2020-05-29,-0.0007579729310727443
2020-05-30,0.003825689822129787
2020-05-31,-0.0028482025496955263
2020-06-01,0.007611937311605705
2020-06-02,-0.006135329823663723
2020-06-03,0.0015911194788864305
2020-06-04,0.0013294125874016582
2020-06-05,-0.0013980311166746605
2020-06-06,-6.757178317368069e-05
2020-06-07,0.001146573023718283
2020-06-08,0.00017875167464107572
2020-06-09,0.00014016323732005999
2020-06-10,0.00035831832080053815
2020-06-11,-0.018435540906770045
2020-06-12,0.005746169534989454
2020-06-13,-9.315055942902616e-05
2020-06-14,-0.0032428555348141376
2020-06-15,0.001865942257101046
2020-06-16,0.003203231175880409
2020-06-17,-0.0023934654471417195
2020-06-18,-0.0008949137474960447
2020-06-19,-0.001823089188972089
2020-06-20,0.0006836247244325345
2020-06-21,-0.000375338542707391
2020-06-22,0.005124501292588865
2020-06-23,-0.00014022604550142508
2020-06-24,-0.004426851992710491
2020-06-25,-0.0003911122149676783
2020-06-26,-0.0007072430453828623
2020-06-27,-0.0009558954695104249
2020-06-28,0.0006655620659751141
2020-06-29,0.00039414019869571653
2020-06-30,-0.0003788894938817996
2020-07-01,0.000661101321249419
2020-07-02,-0.0003233223419476519
2020-07-03,-0.0001946839950300479
2020-07-04,0.0002137871046088993
2020-07-05,-0.00019310965532309184
2020-07-06,0.001160772317550757
2020-07-07,-0.00038184269317019076
2020-07-08,0.0006177135953131205
2020-07-09,-0.00024110433943477978
2020-07-10,-2.1470525496183314e-05
2020-07-11,-6.938925727452609e-05
2020-07-12,7.952459926239401e-05
2020-07-13,-7.292292649698672e-05
2020-07-14,6.307069348692211e-06
2020-07-15,-9.755052138448868e-05
2020-07-16,-9.535749899222164e-05
2020-07-17,1.299911957279459e-05
2020-07-18,2.7727852623149693e-05
2020-07-19,4.8918079975214224e-05
2020-07-20,-3.852122540516455e-05
2020-07-21,0.0002767829356144892
2020-07-22,0.0002445197557549915
2020-07-23,0.00023176538165529796
2020-07-24,-5.7254447053991486e-05
2020-07-25,0.0005110023837893181
2020-07-26,0.0005307205581608753
2020-07-27,0.0023590760884238783
2020-07-28,-0.0001821344306322231
2020-07-29,-2.4258864281891535e-05
2020-07-30,0.0004269463241439194
2020-07-31,0.004238604721010308
2020-08-01,0.008752911085997404
2020-08-02,-0.013042964621101915
2020-08-03,0.0039209017104498475
2020-08-04,-0.0007324925701690403
2020-08-05,0.010374622471200341
2020-08-06,0.00036325084919682437
2020-08-07,-0.0025550674065308037
2020-08-08,0.0022388041639055936
2020-08-09,-0.0010795824719606881
2020-08-10,0.002778196332394211
2020-08-11,-0.006361719647930284
2020-08-12,0.0025178558429577117
2020-08-13,0.0031578687530584284
2020-08-14,-0.00012983584141840285
2020-08-15,0.0012928899605093877
2020-08-16,0.0003729982574790098
2020-08-17,0.0048738025495396724
2020-08-18,-0.003523452392020643
2020-08-19,-0.003316378848657882
2020-08-20,0.0016508407805285264
2020-08-21,-0.003918044816587424
2020-08-22,0.0012410640011638063
2020-08-23,-0.00026271140894189293
2020-08-24,0.0015932542276115985
2020-08-25,-0.005520439178222576
2020-08-26,0.0016581128958619174
2020-08-27,-0.0021944555561522736
2020-08-28,0.0030653395323208257
2020-08-29,-0.00040883184539299
2020-08-30,0.0030181469983317274
2020-08-31,-0.0003116631107304091
2020-09-01,0.004194095131306086
2020-09-02,-0.007465033363913076
2020-09-03,-0.009274643720923367
2020-09-04,0.0022582219271276836
2020-09-05,-0.0033342421216875726
2020-09-06,0.001140718064199094
2020-09-07,0.0007365873488371027
2020-09-08,-0.002138916664996556
2020-09-09,0.0009750069742142555
2020-09-10,0.00033589467849936395
2020-09-11,0.00012757430349699024
2020-09-12,0.00015655154069507446
2020-09-13,-0.0003969958837099925
2020-09-14,0.0010336744162434256
2020-09-15,0.00026976748447842615
2020-09-16,0.0001904290672550243
2020-09-17,0.0002269883424762705
2020-09-18,-0.0001812502114472758
2020-09-19,0.002264531908359098
2020-09-20,-0.002660668391205559
2020-09-21,-0.007869366292701836
2020-09-22,0.0012470217103812398
2020-09-23,-0.004577708260524075
2020-09-24,0.009970006680715203
2020-09-25,-0.0011041480348141363
2020-09-26,0.0010798305932379693
2020-09-27,0.00047915619746022103
2020-09-28,-0.0011453765774165343
2020-09-29,0.002366680884627498
2020-09-30,-0.0009900221330414697
2020-10-01,-0.002598289800031918
2020-10-02,-0.0009510716387768146
2020-10-03,-0.00036001019151269596
2020-10-04,0.0019970962962051557
2020-10-05,0.0017908242466191193
2020-10-06,-0.00324555898986294
2020-10-07,0.0007675056875255464
2020-10-08,0.0016692913627805283
2020-10-09,0.0009633872053035011
2020-10-10,0.0016634369086833472
2020-10-11,0.000676307179289094
2020-10-12,0.0014287472798649621
2020-10-13,-0.000981323467910865
2020-10-14,-0.00010656982267493898
2020-10-15,0.0005990724684164937
2020-10-16,-0.0017370681819497873
2020-10-17,0.000369829175635166
2020-10-18,0.0012853179278108442
2020-10-19,0.0024419237191846328
2020-10-20,0.0014871337562091115
2020-10-21,0.008147666613871143
2020-10-22,0.0027884599637219396
2020-10-23,-0.0006644390677552998
2020-10-24,0.0034008972885284047
2020-10-25,-0.0014677646000356677
2020-10-26,0.0008260681073448486
2020-10-27,0.01103410192482826
2020-10-28,-0.0072430829680312165
2020-10-29,0.004459576882678482
2020-10-30,0.0027935721351148813
2020-10-31,0.006337767032951726
2020-11-01,-0.0008592246108410882
2020-11-02,-0.005264135158830899
2020-11-03,0.010744922656381729
2020-11-04,0.005087032009019016
2020-11-05,0.039565770840021414
2020-11-06,1.2622427977850806e-05
2020-11-07,-0.01829049957867207
2020-11-08,0.01693870963712127
2020-11-09,-0.003743987873975764
2020-11-10,-0.0009962751757852566
2020-11-11,0.010406871647218197
2020-11-12,0.014289757855252634
2020-11-13,0.0016663210147988996
2020-11-14,-0.00669717882619591
2020-11-15,-0.0033678427953537553
2020-11-16,0.019346104973240706
2020-11-17,0.02283709522351228
2020-11-18,0.003380627321620126
2020-11-19,-0.0002040870483750932
2020-11-20,0.02264328544339497
2020-11-21,0.00294243101847969
2020-11-22,-0.005807075628488679
2020-11-23,0.002673830037457269
2020-11-24,0.017414977703120987
2020-11-25,-0.010509248054348917
2020-11-26,-0.038124787351794004
2020-11-27,-0.0012643824876872238
2020-11-28,0.012607607757926539
2020-11-29,0.010173587423500573
2020-11-30,0.028048087278847552
2020-12-01,-0.015071115809157638
2020-12-02,0.006700321497983564
2020-12-03,0.004012145315767811
2020-12-04,-0.011890728676111698
2020-12-05,0.007619732615624806
2020-12-06,0.002792719777478278
2020-12-07,-0.0025030294247949166
2020-12-08,-0.013659314064864762
2020-12-09,0.004125994225308746
2020-12-10,-0.003550045352372427
2020-12-11,-0.0027891624399773796
2020-12-12,0.009099601061629251
2020-12-13,0.004493524371986268
2020-12-14,0.0009282130167885194
2020-12-15,0.0019321065992799393
2020-12-16,0.02209806885672649
2020-12-17,0.013263950914934158
2020-12-18,0.003023994410167682
2020-12-19,0.005684038694247881
2020-12-20,-0.0037448922529006268
2020-12-21,-0.006341142537947054
2020-12-22,0.008885568626733304
2020-12-23,-0.00642788273928262
2020-12-24,0.006870430458913519
2020-12-25,0.010732320427907291
2020-12-26,0.01907053600404231
2020-12-27,0.0006209084820887221
2020-12-28,0.009861608209651153
2020-12-29,0.0026641308995574175
2020-12-30,0.01476005958203028
2020-12-31,0.0009347964037147514
2021-01-01,0.0030006632672777674
2021-01-02,0.025926466822388073
2021-01-03,0.01140144281375571
2021-01-04,-0.0043658375850407286
2021-01-05,0.017141046241187164
2021-01-06,0.023174217460751195
2021-01-07,0.0180487976409076
2021-01-08,0.008905717971031344
2021-01-09,-0.002460210639553987
2021-01-10,-0.011915427142235629
2021-01-11,-0.020459866045132467
2021-01-12,-0.011835679816173906
2021-01-13,0.02326933040531624
2021-01-14,0.009834960873555289
2021-01-15,-0.010700246066424474
2021-01-16,-0.0025312679904207357
2021-01-17,-0.0018422034026528552
2021-01-18,0.004224819110945822
2021-01-19,-0.0017193409602816246
2021-01-20,-0.0026087004682312414
2021-01-21,-0.019078515845856604
2021-01-22,0.010273224570608341
2021-01-23,-0.0035537528188466995
2021-01-24,0.001994416056861093
2021-01-25,-0.0001306327054229178
2021-01-26,0.0010194556909579385
2021-01-27,-0.009266745252638986
2021-01-28,0.015536763032261348
2021-01-29,0.0040365257883582814
2021-01-30,-0.00023109666877453282
2021-01-31,-0.005326733018763139
2021-02-01,0.00216915521114025
2021-02-02,0.009641621253396085
2021-02-03,0.009049318775102535
2021-02-04,-0.001420011503312143
2021-02-05,0.0031965595285660064
2021-02-06,0.0026182864777252114
2021-02-07,-0.0009741906315014189
2021-02-08,0.017972739147586538
2021-02-09,0.0006230120039867604
2021-02-10,-0.0031766056976487867
2021-02-11,0.0063329530062679685
2021-02-12,-0.0006875770540080622
2021-02-13,-0.00086824674906302
2021-02-14,0.0033204481228102318
2021-02-15,-0.0016246048633841487
2021-02-16,0.002635786552072981
2021-02-17,0.006245990230360405
2021-02-18,-0.0007071096978972178
2021-02-19,0.008906693353114557
2021-02-20,0.00029963206536256153
2021-02-21,0.002898787018789291
2021-02-22,-0.00699711796861151
2021-02-23,-0.01209210144998851
2021-02-24,0.0022718402427490654
2021-02-25,-0.006701363706146459
2021-02-26,-0.00202102406362296
2021-02-27,-0.00032374700107403213
2021-02-28,-0.002931308500189371
2021-03-01,0.012827328379831178
2021-03-02,-0.003432420922431888
2021-03-03,0.005621185805019714
2021-03-04,-0.0006982845644119391
2021-03-05,0.0001258935815207822
2021-03-06,7.50149952661238e-05
2021-03-07,0.0008906297927599912
2021-03-08,0.00044096497438811275
2021-03-09,0.0009406510070001313
2021-03-10,0.00033532727870539336
2021-03-11,8.481324308944201e-05
2021-03-12,-2.5990897612054472e-05
2021-03-13,0.0001947183169255117
2021-03-14,-9.150588983971531e-05
2021-03-15,-0.00016282558748099588
2021-03-16,4.5663063600637804e-05
2021-03-17,9.675574229157047e-05
2021-03-18,-6.803879788967733e-06
2021-03-19,3.518381735973853e-06
2021-03-20,-2.6654217682855604e-07
2021-03-21,-5.277336301988087e-06
2021-03-22,-2.032291946975257e-05
2021-03-23,1.258503556528155e-06
2021-03-24,-1.4972408779280762e-05
2021-03-25,-9.940657531407247e-07
2021-03-26,3.457074544303568e-06
2021-03-27,7.687501544758184e-07
2021-03-28,-6.143223724452638e-08
2021-03-29,1.796769714603154e-06
2021-03-30,1.0354849724192008e-06
2021-03-31,2.1648949450613664e-08
2021-04-01,3.140266956875386e-08
2021-04-02,6.39198725587425e-08
2021-04-03,-2.1763883370969395e-07
2021-04-04,1.440257255713388e-07
2021-04-05,3.620363632445096e-08
2021-04-06,-9.458494274898426e-08
2021-04-07,-2.8081414735597147e-07
2021-04-08,3.95189579530315e-08
2021-04-09,-1.6232585764320682e-09
2021-04-10,2.545373526885472e-08
2021-04-11,6.707022112185686e-09
2021-04-12,-5.0834815080436924e-09
2021-04-13,5.796852308837232e-08
2021-04-14,-4.091393317699227e-09
2021-04-15,7.559371212739551e-10
2021-04-16,-4.33315611869638e-09
2021-04-17,-2.4172579862484116e-09
2021-04-18,-1.122276477089518e-08
2021-04-19,-1.5460143983168325e-09
2021-04-20,2.592331093774237e-09
2021-04-21,-6.798189821545396e-09
2021-04-22,-1.7258508782467838e-09
2021-04-23,-6.06799691988354e-10
2021-04-24,-1.0388803094217805e-09
2021-04-25,-8.261414053694704e-10
2021-04-26,4.730975563450258e-09
2021-04-27,9.35432694961556e-10
2021-04-28,-1.6645084137269547e-10
2021-04-29,-3.016340597262088e-10
2021-04-30,1.0348644109393993e-09
2021-05-01,6.582894468892981e-11
2021-05-02,-2.7063362717296474e-10
2021-05-03,2.5752948742883014e-10
2021-05-04,-9.290841670596266e-10
2021-05-05,1.0718463467930516e-09
2021-05-06,-2.494038251724511e-10
2021-05-07,2.2892083797626062e-10
2021-05-08,4.3763481315623635e-10
2021-05-09,-1.261326025213188e-10
2021-05-10,-5.465751361584667e-10
2021-05-11,2.4855193102003906e-10
2021-05-12,-1.8863324593712797e-09
2021-05-13,1.9714378007742422e-10
2021-05-14,1.415109213458986e-10
2021-05-15,-1.2438077763327761e-09
2021-05-16,-1.3151590049937988e-10
2021-05-17,-1.2298069987346786e-09
2021-05-18,-2.7884524296321946e-10
2021-05-19,-1.8196102711935217e-10
2021-05-20,2.8134530385623997e-11
2021-05-21,0.0
2021-05-22,0.0
2021-05-23,0.0
2021-05-24,0.0
2021-05-25,0.0
2021-05-26,0.0
2021-05-27,0.0
2021-05-28,0.0
2021-05-29,0.0
2021-05-30,0.0
2021-05-31,0.0
2021-06-01,0.0
2021-06-02,0.0
2021-06-03,0.0
2021-06-04,0.0
2021-06-05,0.0
2021-06-06,0.0
2021-06-07,0.0
2021-06-08,0.0
2021-06-09,0.0
2021-06-10,0.0
2021-06-11,0.0
2021-06-12,0.0
2021-06-13,0.0
2021-06-14,0.0
2021-06-15,0.0
2021-06-16,0.0
2021-06-17,0.0
2021-06-18,0.0
2021-06-19,0.0
2021-06-20,0.0
2021-06-21,0.0
2021-06-22,0.0
2021-06-23,0.0
2021-06-24,0.0
2021-06-25,0.0
2021-06-26,0.0
2021-06-27,0.0
2021-06-28,0.0
2021-06-29,0.0
2021-06-30,0.0
2021-07-01,0.0
2021-07-02,0.0
2021-07-03,0.0
2021-07-04,0.0
2021-07-05,0.0
2021-07-06,0.0
2021-07-07,0.0
2021-07-08,0.0
2021-07-09,0.0
2021-07-10,0.0
2021-07-11,0.0
2021-07-12,0.0
2021-07-13,0.0
2021-07-14,0.0
2021-07-15,0.0
2021-07-16,-3.4903505937167023e-15
2021-07-17,6.1944188473733665e-15
2021-07-18,1.459662425231579e-14
2021-07-19,-5.3731462125899263e-14
2021-07-20,-5.722246676285162e-14
2021-07-21,1.318329756154802e-13
